cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
783530,2022,1852708,1676462,427796,1171018,77648,0,3714399,0,0,-185229,614680,0,977522,977527,1177370,0,199843,0,209634,12
783573,2022,8590,117697,0,5431,112266,55588,39033,0,0,142842,3100,0,244099,261522,120989,140533,0,139702,0,2
783638,2022,143692,152371,0,73746,28625,0,11853,0,0,284210,222000,0,92885,94333,73736,20597,0,17810,0,0
783662,2022,54372,852288,0,778702,486,0,343343,0,0,563317,2216228,0,0,1488,36933,0,35445,0,35490,1
783859,2022,97090,198711,11345,21294,166072,0,18088,0,0,277713,400,0,258348,358248,266659,91589,0,89382,0,1
784005,2022,1443122,2982917,1897698,971623,113596,0,3375992,0,0,1050047,200,0,7572516,7646858,7504265,142593,0,112909,0,5
784064,2022,65018,848344,541846,282289,24209,2192,710313,0,0,205241,900,0,2364446,2389203,2331398,57805,0,34127,0,5
784099,2022,3056,6102,0,6050,52,0,87884,0,0,-78726,200,0,0,0,1604,0,1604,0,1604,0
784102,2022,106548,1156910,315302,653002,188606,0,364379,0,0,899079,620,0,5869052,5870223,4994992,875231,0,809029,0,13
784269,2022,4880614,3938265,2960806,2670938,-1693479,51721,5549658,0,0,3320942,50000,0,26434057,26566980,26113254,453726,0,387417,0,60
784285,2022,6033,685,0,685,0,0,123875,0,0,-117157,1000,0,0,0,8692,0,8692,0,8692,0
784404,2022,200,79545,0,36939,5969,0,187605,0,0,-107860,2731913,0,0,128966,233543,0,104577,0,104577,0
784439,2022,0,304243,54719,168065,81459,0,21146,0,0,283097,200,0,510199,508449,224495,283954,0,278954,0,2
784552,2022,1144,212355,32966,48913,40476,0,144861,0,0,68638,1000,0,390651,391654,340060,51594,0,47757,0,3
784560,2022,251593,148940,1542,79588,67810,0,19715,0,0,380818,200,0,325926,325926,68766,257160,0,247385,0,0
784579,2022,0,215603,0,0,215603,0,224012,0,0,-8409,850,0,0,8403,44528,0,36125,0,36377,0
784803,2022,90713,75109,0,7862,67247,0,42551,0,0,123271,1185,0,315757,315791,266521,49270,0,45930,0,3
785078,2022,17275797,16884212,1349037,9977207,3559568,208198,10988839,2779376,0,20599992,875000,0,119402144,160720161,145550954,15169207,0,13327411,0,205
785167,2022,3567326,9244122,976950,8204669,62503,150668,9462241,0,0,3499875,500,0,1000415,1014032,871952,142080,0,132270,0,1
785205,2022,129273486,76384977,30485097,43714847,2166609,146279,105678829,5742318,0,94383595,11945059,0,290388122,310724567,300484550,10240017,0,8825528,0,419
785264,2022,0,149512,0,0,149512,0,1434927,0,0,-1285415,0,0,0,0,0,0,0,0,0,0
785396,2022,0,-107,0,0,0,4082,18608,0,0,-14633,200,0,0,0,0,0,0,0,0,0
785400,2022,2215904,6168206,6038257,97072,32590,11767,3890678,43750,0,4461449,200,0,3064218,3076957,2084806,992151,0,968215,0,17
785426,2022,0,73802,0,73802,0,0,0,0,0,73802,210,0,0,0,0,0,0,0,0,0
785442,2022,0,1463,0,156,1307,0,1252,0,0,211,210,0,31805,42003,41049,954,0,0,0,1
785582,2022,375249,528358,6126,364802,157430,167472,198417,0,0,872662,355000,0,318745,318745,226215,92530,0,89501,0,1
785590,2022,66622,1189019,1078470,62541,48008,1437,633089,0,0,623989,250000,0,2929689,2929692,2795781,133911,0,106079,0,3
785736,2022,76250,50590,0,26915,23675,0,50235,0,0,76605,1340,0,155448,168113,161130,6983,0,5302,0,4
785752,2022,472,8,0,0,8,0,6188,0,0,-5708,200,0,0,0,0,0,0,0,0,0
785949,2022,400,69693,42956,18344,8393,0,52664,0,0,17429,45000,0,569037,569955,582615,0,12660,0,12660,3
785965,2022,0,11884,0,1000,10884,0,52452,0,0,-40568,3020,0,23490,23490,47171,0,23681,0,23916,1
785981,2022,63809,10455,0,9967,488,0,198923,51458,0,-176117,200,0,0,0,5493,0,5493,0,5493,0
786049,2022,0,1504,0,0,1504,0,52956,0,0,-51452,5500,0,0,0,900,0,900,0,900,0
786081,2022,1971750,407353,279420,99081,28852,0,4152333,0,0,-1773230,210,0,3046852,3300378,3210977,89401,0,56398,0,32
786227,2022,0,598522,0,571083,27439,0,753803,0,284093,-439374,150836,0,1430127,1607210,1414359,192851,0,192851,0,4
786359,2022,63513,37941,0,0,37941,0,7470,0,0,93984,200,0,238080,238080,231258,6822,0,4489,0,3
786375,2022,0,87170,0,1000,86170,209,62301,0,0,25078,200,0,35572,35630,9730,25900,0,24831,0,0
786430,2022,8295,32654,32053,563,38,0,129530,0,0,-88581,210,0,0,0,0,0,0,0,0,0
786464,2022,0,95783,10077,21554,64152,0,18359,0,0,77424,4240,0,215593,216948,148013,68935,0,66808,0,1
786472,2022,571654,38048,5339,18995,13714,0,573122,0,0,36580,3000,0,130575,130575,178789,0,48214,0,51387,0
786480,2022,3060398,1558710,17091,1514499,27120,0,2972083,37060,0,1609965,90170,0,520616,531586,349616,181970,0,176869,0,3
786537,2022,8827,126796,20015,95234,11547,107,77658,0,0,58072,200,0,423673,423898,362184,61714,0,57814,0,1
786561,2022,6724205,475925,2703,241815,231407,7839,2064352,0,0,5143617,325710,0,2158913,4239895,3001819,1238076,0,1210897,0,20
786723,2022,508603,3412723,260788,1189128,1962807,4213,950678,0,0,2974861,210,0,3336657,3368647,2544783,823864,0,791116,0,10
786820,2022,256132,367820,289726,59991,18103,2118,533271,0,0,92799,45100,0,2349664,2357324,2308064,49260,0,47707,0,7
786839,2022,50391,2489,0,1774,715,0,1355932,0,0,-1303052,1000,0,0,0,0,0,0,0,0,0
786936,2022,222062,363173,0,213858,149315,0,55209,0,0,530026,230,0,219885,270096,135144,134952,0,132754,0,0
787001,2022,250299,1091804,14480,634783,442541,3050,691684,0,0,653469,17160,0,1254737,1265493,622791,642702,0,632776,0,11
787192,2022,50480,5935,1054,4876,5,0,546340,0,0,-489925,62500,0,0,0,213500,0,213500,0,213500,0
787206,2022,2807202,1941973,1361186,507699,73088,0,2295884,0,0,2453291,330,0,2956695,3099851,2873911,225940,0,200418,0,13
787290,2022,1296079,1310287,98686,41,1211560,0,233664,324313,0,2048389,298044,0,2243402,2439481,1995691,443790,0,425789,0,24
787311,2022,26848809,6382098,1100805,4247510,1033783,12625,1618097,0,0,31625435,3394558,0,4933272,4606435,4463014,143421,0,62236,0,13
787338,2022,675,129733,19300,0,110433,247,74118,0,0,56537,200,0,157064,186432,129755,56677,0,55137,0,1
787400,2022,13995,1,0,0,1,9712,43861,0,0,-20153,200,0,0,0,0,0,0,0,0,0
787419,2022,117371,33719,1447,18624,13648,0,8295,0,0,142795,500,0,95437,95437,98388,0,2951,0,5757,0
787460,2022,1107567,2006080,404567,1330892,270621,0,21019938,0,1413717,-19320008,57195145,0,20677,15940978,-493379,16434357,0,16434357,0,1
787508,2022,81717,2527,0,0,2527,0,2616,0,0,81628,200,0,39400,39407,35046,4361,0,3676,0,1
787524,2022,634669,118839,11336,38037,69466,0,305474,0,0,448034,285610,0,809158,811635,996036,0,184401,0,184401,8
787540,2022,0,72897,3816,42374,26707,0,15862,0,0,57035,500,0,53938,53951,65801,0,11850,0,12389,0
787613,2022,2449156,32029,0,29604,2425,0,40061,0,0,2441124,3088500,0,24787,6539,97572,0,91033,0,91597,1
787648,2022,0,215904,0,189638,26266,0,103593,0,0,112311,70880,0,0,0,2125,0,2125,0,2125,0
787656,2022,698391,203910,86090,93644,48174,0,96853,38044,0,767404,200,0,1299015,1320246,939651,380595,0,367849,0,4
787680,2022,166722,124478,18456,11572,94450,0,45588,0,0,245612,500,0,177565,192147,93541,98606,0,96685,0,1
787761,2022,31589,137864,94947,26201,16716,0,63519,0,0,105934,8120,0,1900868,1915636,1845661,69975,0,51332,0,4
787893,2022,14581,281670,180032,94135,7503,0,586030,0,0,-289779,10000,0,1182041,1347199,1329289,17910,0,5808,0,7
787958,2022,235155,411845,87,37824,373934,7815,95470,0,0,559345,400,0,1986040,1986854,1428976,557878,0,542399,0,6
787966,2022,73407,54333,0,4213,50120,0,1698,0,0,126042,4600,0,47375,47375,43784,3591,0,2170,0,0
787990,2022,93989,821808,0,231218,590590,7964,141707,4405,0,777649,300,0,1514678,1524601,733302,791299,0,777289,0,5
788015,2022,12305,265041,174712,0,90329,187,7,0,0,277526,5011,0,142128,121206,103693,17513,0,16121,0,1
788040,2022,102210,6879,404,0,6475,73100,360454,0,0,-178265,1000,0,15445,15445,59361,0,43916,0,44287,0
788112,2022,2086217,2091982,5652,1359809,726521,57725,1850813,0,0,2385111,763580,0,4525053,4599695,4901567,0,301872,0,301872,27
788139,2022,4131774,1145277,846,50983,65992,0,99984,0,0,5177067,117600,0,1186115,1196875,577681,619194,0,609764,0,4
788198,2022,9648,80571,0,43370,37201,0,31546,0,0,58673,15390,0,339857,357768,315014,42754,0,39426,0,2
788228,2022,144737,376103,0,355438,20665,0,53572,0,0,467268,200,0,425791,425791,122171,303620,0,299362,0,2
788333,2022,15725303,1583347,579185,593360,410802,49990,1021120,238722,0,16098798,2544208,0,508707,1268251,1508375,0,240124,0,240124,5
788376,2022,0,47648,6206,41180,262,0,41174,0,0,6474,200,0,29221,29221,23124,6097,0,5805,0,0
788473,2022,32170,96962,27360,12572,57030,1421,44843,0,0,85710,3200,0,43062,43062,32264,10798,0,9506,0,1
788538,2022,89017,65989,19982,26981,19026,0,135720,0,0,19286,932,0,101368,301313,164350,136963,0,134010,0,1
788546,2022,949183,377674,296908,14777,65989,262,380906,0,0,946213,1200,0,802066,832441,634787,197654,0,190555,0,3
788562,2022,88944,107520,38678,48130,20712,1326,77890,0,0,119900,200,0,583504,585433,622472,0,37039,0,43853,2
788589,2022,56506,224113,7519,63995,152599,0,144428,29287,0,106904,200,0,475275,475285,450486,24799,0,11029,0,0
788619,2022,24695,89129,35726,1096,52307,0,71367,0,0,42457,45200,0,981255,981578,979669,1909,0,1150,0,1
788651,2022,1729914,609203,0,599045,10158,420,1769018,75088,0,495431,53000,0,117018,684221,273112,411109,0,409860,0,2
788686,2022,293310,1630291,1189139,314475,126677,0,1606500,0,0,317101,3770,0,3558530,3558535,3210375,348160,0,312577,0,4
788694,2022,5809,5448,0,1621,3827,6900,3357,1350,0,13450,210,0,67765,67771,59032,8739,0,6706,0,1
788716,2022,0,18591,1986,0,16605,0,1783,0,0,16808,200,0,10405,11820,3170,8650,0,8295,0,0
788767,2022,467928790,293334493,134910252,152438134,5986107,1227727,237216626,27949850,218461,497106073,21882104,0,737001238,754045549,750209316,3836233,0,2510594,0,1807
788775,2022,385014,484624,452314,9256,23054,0,733958,0,0,135680,128500,0,41345,41345,76090,0,34745,0,35389,1
788791,2022,4827,36574,1417,2148,33009,0,2213,0,0,39188,3240,0,76155,76632,69409,7223,0,4939,0,0
788830,2022,1201092,3430876,1294963,962206,13707,7535,1281677,1041994,0,2315832,120000,0,8681890,9353964,7806280,1547684,0,1365994,0,25
788880,2022,0,130805,0,56227,74578,0,45380,0,0,85425,1919,0,181018,181018,96132,84886,0,83112,0,1
788937,2022,0,2547,0,2194,353,0,134670,0,0,-132123,200,0,0,0,0,0,0,0,0,0
789053,2022,0,338,0,114,224,0,17752,0,0,-17414,2511,0,0,0,0,0,0,0,0,0
789193,2022,6637912,25423384,8552508,1941049,6947828,74513,2188205,0,529,29947075,528010,0,21121489,21973100,20747425,1225675,0,1096676,0,175
789355,2022,674980,1764722,227667,1239824,297231,46862,607512,947,0,1878105,46200,0,2968185,2987581,2196765,790816,0,764188,0,2
789401,2022,138513248,12529604,1652854,9442890,1433860,517437,41606486,735458,1530312,107688033,2541370,0,38922855,68310320,66449373,1860947,0,1536287,0,349
789495,2022,76254,676525,0,373310,303215,0,30638,0,0,722141,7860,0,149388,149388,11249,138139,0,134194,0,0
789533,2022,729,30157,0,30090,67,593,728050,0,0,-696571,200,0,748363,867526,630862,236664,0,226689,0,0
789550,2022,0,69129,48508,5864,14757,0,46129,0,0,23000,200,0,131017,131017,111697,19320,0,18207,0,1
789630,2022,172290,35606,3167,14424,18015,0,63250,0,0,144646,200,0,399067,399067,285265,113802,0,109812,0,5
789754,2022,794585,34493,14325,3995,15325,0,615980,0,0,213098,200,0,934002,940902,930163,10739,0,1040,0,0
789886,2022,1040099,420938,13246,183417,224275,0,206743,0,0,1254294,500,0,3061834,3061834,2569716,492118,0,465380,0,10
789908,2022,0,210524,0,1752,208772,0,284,0,0,210240,200,0,34400,34400,0,34400,0,33420,0,0
789959,2022,484406,4275,0,4181,94,0,245087,0,0,243594,2000,0,0,0,13832,0,13832,0,13832,0
790171,2022,58504,205576,124206,6879,74491,0,128789,0,0,135291,210,0,2261013,2261416,2162461,98955,0,79183,0,5
790279,2022,79586,75182,0,16366,58816,0,1535,0,0,153233,280,0,83509,83509,52542,30967,0,28461,0,1
790295,2022,0,7596,0,0,7596,0,0,0,0,7596,200,0,0,0,0,0,0,0,0,0
790309,2022,1668195,3070023,1039700,1529528,500795,6493,3584950,0,0,1159761,25325,0,2645059,2858197,1885261,972936,0,951207,0,12
790422,2022,193848,5319234,3671337,1603766,44131,0,4657206,0,0,855876,2000,0,11202178,11694488,10840072,854416,0,735242,0,10
790465,2022,834519,5035322,487587,1658568,2889167,2255,2196496,0,0,3675600,110000,0,2540019,2543019,1709310,833709,0,810745,0,6
790511,2022,88392,97853,0,59219,38634,2558,150676,0,0,38127,300,0,203206,221528,233683,0,12155,0,14160,2
790600,2022,31823268,13842834,1266852,13049934,-473952,0,10176039,0,0,35490063,1478678,0,51148504,49702027,47510980,2191047,0,1784979,0,195
790619,2022,2423680,1469670,283675,106029,1079966,0,154393,0,0,3738957,1582754,0,1361572,1436616,969499,467117,0,446098,0,11
790651,2022,2513755,2913756,66414,76395,2770947,39365,453877,0,0,5012999,100000,0,5804577,6918570,5744017,1174553,0,1099582,0,43
790660,2022,1657043,7270605,273641,4946459,417626,0,3276265,0,0,5651383,59503,0,1073963,1114065,398942,715123,0,704206,0,2
790783,2022,0,126205,102393,17294,6518,0,1147742,0,6796,-1028333,200,0,992323,998227,1268867,0,270640,0,280616,22
790791,2022,0,51084,32655,0,18429,0,50106,0,0,978,200,0,268306,268306,265842,2464,0,0,177,1
790864,2022,108794,197234,165702,27180,4352,0,278791,0,0,27237,200,0,763210,781445,773036,8409,0,752,0,1
790880,2022,80365,197350,0,0,197350,22164,61107,0,0,238772,200,0,76899,77688,32086,45602,0,43621,0,0
790937,2022,2877,4364,2511,0,1853,0,240165,0,0,-232924,120,0,112744,112744,115935,0,3191,0,4319,1
791037,2022,342886,350418,7699,102155,240564,0,268371,0,0,424933,210,0,329822,329859,323953,5906,0,2608,0,3
791118,2022,229436,70221,0,51237,18984,475,16922,0,0,283210,200,0,218309,218309,11813,206496,0,199947,0,1
791290,2022,11127646,1271746,342157,498843,430746,41864,835077,0,0,11606179,550000,0,5673936,5735130,5498110,237020,0,192475,0,40
791320,2022,108666,846851,287587,185550,373714,0,718725,0,0,236792,5500,0,2003634,2051747,1816172,235575,0,215930,0,15
791355,2022,1303,258,0,0,258,0,2642,0,0,-1081,1200,0,26010,26010,27919,0,1909,0,2170,0
791584,2022,136061,1190438,760802,220280,209356,171,419016,0,0,907654,2000,0,2185396,2187624,2049779,137845,0,116414,0,22
791797,2022,1992,28311,18185,3769,6357,0,30406,0,0,-103,200,0,154817,154817,161137,0,6320,0,10267,0
791819,2022,0,16031,11342,0,4689,0,66601,0,0,-50570,200,0,439974,440445,458013,0,17568,0,21972,3
791975,2022,60249,42451,0,21660,20791,0,677542,0,0,-574842,600,0,515121,515119,573242,0,58123,0,63274,6
792024,2022,19010,10374,10078,293,3,0,15514,0,0,13870,200,0,0,0,0,0,0,0,0,0
792059,2022,145365,240152,56900,49258,133994,0,26382,0,0,359135,500,0,235192,235192,146548,88644,0,86292,0,2
792113,2022,5811,28973,10112,12028,6833,0,289786,0,0,-255002,440,0,50568,61369,131890,0,70521,0,71120,2
792199,2022,0,7232,0,3,7229,0,4154,0,0,3078,200,0,0,0,0,0,0,0,0,0
792229,2022,44445661,2038790,0,1021269,21845,25869,471464,0,0,46038856,6750888,0,111539,155460,670055,0,514595,0,516080,3
792245,2022,46713,92833,26112,47942,18779,0,91996,0,0,47550,220,0,197125,197065,150835,46230,0,44298,0,3
792288,2022,1359503,1642630,1078197,428047,136386,2263,1423395,0,0,1581001,1100,0,2075450,2238031,2526311,0,288280,0,288280,7
792326,2022,273,35096,23589,278,11229,0,8071,0,0,27298,1000,0,135180,135180,122548,12632,0,11280,0,1
792342,2022,1647722,2574650,106,2556421,18123,0,475859,14329,0,3732184,394805,0,303324,303324,582865,0,279541,0,282706,1
792423,2022,0,86236,-34773,115375,5634,0,1217414,0,0,-1131178,50000,0,0,7,15379,0,15372,0,15372,1
792440,2022,1107127,489099,5166,475694,8239,0,759227,0,254244,582755,90200,0,1717537,1804170,1451086,353084,0,338422,0,3
792555,2022,102169108,95011873,535529,64960125,29516219,28779,82375073,31875,10049076,104753736,30000000,0,209522175,219680748,209837295,9843453,0,9226225,0,18
792598,2022,0,18093,15987,1985,121,0,19895,0,0,-1802,210,0,16147,16147,20214,0,4067,0,4552,0
792652,2022,1226642,878091,79875,476711,321505,0,658547,399205,0,1046981,210,0,1484980,1573785,1454254,119531,0,104672,0,6
792660,2022,0,0,0,0,0,0,129510,0,0,-129510,200,0,0,0,0,0,0,0,0,0
792695,2022,0,138290,94444,41350,2496,0,59502,0,0,78788,200,0,7879,1169,1270,0,101,0,332,0
792733,2022,4801152,1378291,0,716689,661602,809648,5257824,294730,169567,1266970,3200000,0,0,366,105658,0,105292,0,105296,1
792822,2022,362028,92104,52539,36730,2835,0,161302,0,0,292830,3000,0,208596,209581,90567,119014,0,112757,0,1
792830,2022,686,294745,27899,119622,147224,0,84174,0,0,211257,6890,0,17751,17751,10762,6989,0,6494,0,0
792954,2022,0,89187,30,88567,590,0,1256397,0,0,-1167210,676799,0,0,0,8053,0,8053,0,8053,0
793003,2022,1343835,825276,18763,109085,697428,0,890668,0,0,1278443,200,0,271780,287178,238659,48519,0,40289,0,1
793054,2022,756067,1288818,29734,573882,685202,0,513759,0,0,1531126,210,0,2870447,2871800,1827260,1044540,0,1017663,0,11
793062,2022,427263,234264,63451,74399,96414,0,315174,132395,0,213958,1500,0,481742,481227,440702,40525,0,35631,0,3
793097,2022,1073,45028,8487,0,36541,0,83525,0,0,-37424,200,0,234071,297527,226364,71163,0,68245,0,2
793135,2022,120224,91868,0,50030,41838,0,9923,0,0,202169,200,0,126827,143263,103015,40248,0,36519,0,0
793143,2022,152663,21346,0,5813,15533,0,245528,0,0,-71519,0,0,439573,485896,434991,50905,0,46509,0,3
793240,2022,0,179,0,0,179,0,3785,0,0,-3606,200,0,0,0,0,0,0,0,0,0
793348,2022,35,12591,0,1131,11460,0,103874,0,0,-91248,200,0,0,0,0,0,0,0,0,0
793356,2022,89686,266589,95154,5170,166265,0,2983,0,0,353292,210,0,439891,439919,313752,126167,0,113314,0,0
793453,2022,1585845,1412281,0,1328940,83341,55674,1818465,173524,0,1061811,593000,0,5486350,5542908,5424964,117944,0,91002,0,41
793461,2022,0,13426,0,5787,7639,0,6726,0,0,6700,200,0,62809,63538,55282,8256,0,7628,0,1
793496,2022,123548,187025,146294,23914,16817,0,120207,0,0,190366,225,0,384236,384252,246875,137377,0,133534,0,1
793585,2022,1746570,421728,118677,88546,214505,971,247235,36432,0,1885602,350833,0,2200130,2218517,2495479,0,276962,0,276962,42
793658,2022,130817,788884,0,464558,324326,10165,392876,0,0,536990,6040,0,891065,891090,352673,538417,0,529684,0,7
793860,2022,192034,1104430,13559,17551,290487,382,18918,0,0,1277928,500,0,212025,259021,225943,33078,0,30667,0,3
793879,2022,1664689,9774958,246500,8731840,796618,0,309704,0,0,11129943,92388,0,1141832,1163433,286869,876564,0,866210,0,1
793968,2022,47688,317760,242217,14246,61297,0,64739,0,0,300709,499,0,24000,24000,2039,21961,0,21277,0,0
793984,2022,1632,341522,28858,304322,8342,4911,394266,0,0,-46201,700,0,285475,286592,400591,0,113999,0,116866,5
794017,2022,93085,19647,16868,2610,169,0,552678,0,0,-439946,1500,0,224724,225540,242486,0,16946,0,19129,2
794025,2022,248051,60593,7247,49301,4045,0,157324,0,0,151320,150200,0,651141,651141,607370,43771,0,37324,0,3
794262,2022,2813,517693,111772,378000,27921,3080,148762,0,0,374824,200,0,1032090,1035291,888698,146593,0,136238,0,3
794300,2022,2,89469,44072,37239,8158,0,371162,0,0,-281691,200,0,478903,478903,518542,0,39639,0,44432,0
794572,2022,47811,1451200,0,273133,1178067,0,43009,5000,0,1451002,30000,0,666158,1669255,778693,890562,0,884217,0,4
794726,2022,66858,8223,0,0,8223,0,224,0,0,74857,200,0,32559,32559,8089,24470,0,23512,0,0
794769,2022,283,18284,10452,2387,5445,0,30476,0,0,-11909,200,0,0,0,0,0,0,0,0,0
794874,2022,69623,39365,29103,1543,8719,0,113289,0,0,-4301,600200,0,288123,288123,273442,14681,0,11751,0,1
795071,2022,46506,326320,72759,239553,14008,84,79226,0,0,293684,40200,0,275525,276785,196862,79923,0,77481,0,4
795209,2022,3270290,1594932,681682,761298,151952,1612,1586173,6804,0,3273857,3488290,0,6048530,6034512,5976063,58449,0,58449,0,31
795675,2022,8614,814263,296009,437483,80771,0,51603,0,0,771274,10000,0,4974223,4991031,4217894,773137,0,718323,0,4
795730,2022,103082,1165512,1058709,44818,61985,1864,905620,0,0,364838,200000,0,936755,937186,803163,134023,0,124838,0,1
795969,2022,0,10255,0,3335,6920,0,15420,0,0,-5165,200,0,0,0,0,0,0,0,0,0
795985,2022,152576,66483,339,7452,58692,24040,48987,0,0,194112,4200,0,210368,210768,123498,87270,0,85398,0,1
796220,2022,21280,10945,0,10942,3,0,591413,0,0,-559188,250,0,0,0,50,0,50,0,50,0
796298,2022,5324033,3020844,326770,2614366,79708,0,6282083,0,0,2062794,180000,0,5577794,5642137,5559302,82835,0,82835,0,14
796344,2022,157077,331553,154458,122549,54546,0,325064,0,0,163566,210,0,612532,612532,466530,146002,0,139738,0,4
796450,2022,2787,87254,0,8417,78837,0,1139,0,0,88902,300,0,99677,109356,43651,65705,0,62715,0,0
796522,2022,0,3013,0,3013,0,0,8448,0,0,-5435,200,0,0,0,0,0,0,0,0,0
796581,2022,2186,35563,0,26000,9563,262,1171,0,0,36840,200,0,56470,56470,18437,38033,0,36372,0,0
