cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
787680,2023,165208,113788,18456,14558,80774,0,42946,0,0,236050,500,0,184869,195423,106346,89077,0,87123,0,1
787761,2023,19022,214141,117485,53290,43366,0,70647,0,0,162516,8120,0,2265850,2283286,2153534,129752,0,107914,0,4
787893,2023,6817,753550,533146,209761,10643,0,1068214,0,0,-307847,10000,0,1114425,1482445,1462521,19924,0,8379,0,0
787958,2023,323103,341629,1146,40601,119882,6442,123790,48688,0,498696,400,0,1965205,1980421,1482420,498001,0,481744,0,6
787966,2023,63588,83615,602,49180,33833,0,2491,0,0,144712,4600,0,47508,47508,23107,24401,0,20841,0,0
787990,2023,79298,1757906,0,391554,1366352,7732,134060,2428,0,1708448,300,0,1863483,1887496,940673,946823,0,930799,0,5
788015,2023,14221,199433,158764,10,40659,188,3033,0,0,210809,5011,0,129555,100326,79419,20907,0,19637,0,1
788040,2023,68808,662,0,0,662,115053,362789,0,0,-178266,1000,0,0,0,0,0,0,0,0,0
788112,2023,2113529,2023635,41100,1602559,379976,68125,1136618,0,0,3068671,763580,0,5770308,6119173,5422177,696996,0,683560,0,30
788139,2023,4033251,1135416,114,44433,461291,0,97114,0,0,5071553,117600,0,1219659,1242896,729815,513081,0,503066,0,4
788198,2023,88209,126364,0,72520,53844,0,69742,0,0,144831,15390,0,453076,453570,363557,90013,0,86157,0,2
788228,2023,107280,444702,0,126382,318320,0,96414,0,0,455568,200,0,432185,432185,143563,288622,0,284300,0,2
788333,2023,13807575,1110632,577755,507936,24941,0,917004,85495,0,13915708,2544208,0,570843,805940,1511930,0,705990,0,705990,5
788376,2023,51,45263,36596,8401,266,0,44461,0,0,853,200,0,89360,112271,95255,17016,0,15848,0,1
788473,2023,32170,70747,26178,9130,35439,2584,15077,0,0,90424,3200,0,40992,40992,35373,5619,0,4714,0,1
788538,2023,76744,25747,19402,2152,4193,0,93974,0,0,8517,932,0,33207,33207,43694,0,10487,0,10769,0
788546,2023,944074,467419,302226,17148,148045,262,268427,0,0,1143328,1200,0,858041,889635,684921,204714,0,197115,0,4
788562,2023,84313,85523,41708,22856,20959,1326,91874,0,0,79288,200,0,601043,605910,641061,0,35151,0,40612,2
788589,2023,28253,207350,11388,52990,142972,0,142118,29081,0,64404,200,0,453870,453974,404547,49427,0,41520,0,0
788619,2023,1338,102566,16,24735,77815,0,69322,0,0,34582,45200,0,1004140,1004399,1012134,0,7735,0,7875,1
788651,2023,1639819,656509,0,646041,10468,0,1718021,28255,0,550052,53000,0,121915,280794,221314,59480,0,54622,0,1
788660,2023,0,0,0,0,0,0,906168,0,0,-906168,0,0,0,0,0,0,0,0,0,0
788686,2023,266400,1788549,1573948,52583,162018,0,1658535,0,0,396414,3770,0,3671929,3671966,3236854,435112,0,391890,0,5
788694,2023,0,14956,3400,5700,5856,0,576,2000,0,12380,210,0,59480,63880,61429,2451,0,667,0,0
788716,2023,0,20924,1986,1,18937,0,142,0,0,20782,200,0,6952,6952,2840,4112,0,3467,0,0
788767,2023,441084683,252654571,112181757,139930245,542569,1377113,161513289,22857678,6220535,504524865,21882104,0,767200685,779859678,770723013,9136665,0,7675390,0,1792
788775,2023,356658,510236,452315,2170,55751,0,803349,0,0,63545,128500,0,31681,31681,81092,0,49411,0,49721,1
788791,2023,4232,42303,1417,5492,35394,0,2429,0,0,44106,3240,0,86681,86682,80828,5854,0,4917,0,0
788830,2023,1119303,5076406,1790775,1398810,856821,8925,1877473,2000286,0,2326875,120000,0,9168977,9197310,7706106,1491204,0,1308121,0,25
788880,2023,0,131611,0,93683,37928,0,25058,0,0,106553,1919,0,214178,214178,110473,103705,0,101563,0,1
788937,2023,0,2547,0,2194,353,0,134670,0,0,-132123,200,0,0,0,0,0,0,0,0,0
789053,2023,0,338,0,114,224,0,17752,0,0,-17414,2511,0,0,0,0,0,0,0,0,0
789193,2023,6302291,25206938,9167619,3287017,11250570,56079,2389255,36975,529,29138549,528010,0,22627193,25519898,22365682,3154216,0,2691714,0,169
789355,2023,556130,823897,398844,396462,28591,46218,249108,0,0,1177137,46200,0,2315393,2336130,1570865,765265,0,746730,0,2
789401,2023,86531676,57079125,1643126,27977036,27458963,111504,34329145,571883,1890120,106931157,2541370,0,48898511,127994814,119562583,8432231,0,11268,0,378
789495,2023,1254,741758,0,724439,17319,0,34732,0,0,708280,7860,0,132654,132654,70188,62466,0,61139,0,0
789533,2023,729,29642,0,26084,3558,593,728572,0,0,-697608,200,0,0,0,1037,0,1037,0,1037,0
789550,2023,0,56467,33624,7348,15495,0,43690,0,0,12777,200,0,109834,109834,119123,0,9289,0,10223,1
789630,2023,148202,61333,2744,45602,12987,2928,37747,0,0,174716,200,0,296137,296140,263463,32677,0,30070,0,2
789754,2023,859024,35941,13407,8947,13439,0,545968,0,0,348997,200,0,980247,996815,846179,150636,0,140814,0,0
789886,2023,1010788,703310,45288,440166,217856,0,510166,0,0,1203932,500,0,2913394,2913394,2834622,78772,0,49638,0,14
789908,2023,0,171931,0,1752,170179,0,792,0,0,171139,200,0,47925,47925,16928,30997,0,26119,0,0
789959,2023,474863,4494,0,4182,312,0,250087,0,0,229270,2000,0,0,0,14324,0,14324,0,14324,0
790171,2023,111856,335606,270836,2564,62206,0,179675,0,0,267787,210,0,2422678,2422680,2269546,153134,0,132496,0,4
790279,2023,68321,79614,0,32105,47509,0,2358,0,0,145577,280,0,78947,78947,55775,23172,0,20805,0,1
790295,2023,0,6996,0,0,6996,0,0,0,0,6996,200,0,0,0,600,0,600,0,600,0
790309,2023,2115112,2728888,889404,1142957,696527,4172,4033572,0,0,814600,25325,0,2085579,2932333,2550797,381536,0,366338,0,11
790422,2023,158707,5627196,3980508,1576756,69932,0,4048980,0,0,1736923,2000,0,10970572,11526368,10528793,997575,0,881048,0,10
790465,2023,935647,3998096,3391348,329387,277361,108,230900,0,0,4702951,110000,0,2200548,2345082,1294357,1050725,0,1027351,0,6
790600,2023,22504680,11130929,2886815,2195556,6048558,0,7251593,0,0,26384016,1478678,0,42957446,47008204,55757223,0,8749019,0,9150714,165
790619,2023,2551851,1167573,289284,67884,810405,0,149534,0,0,3569890,1582754,0,1272626,1333086,1502152,0,169066,0,169066,11
790651,2023,2446079,1240808,75713,28657,1136438,1215,1609680,0,0,2078422,100000,0,5377109,6722940,8491959,0,1769019,0,1834995,43
790660,2023,1969845,6257464,36445,4535101,53039,43925,5546372,0,0,2724862,59503,0,1083214,1085585,591141,494444,0,483806,0,1
790783,2023,0,109988,102393,7257,338,0,1241426,0,6796,-1138234,200,0,0,0,109901,0,109901,0,109901,0
790791,2023,0,47929,26065,138,16634,0,47651,0,0,278,200,0,256340,256432,254615,1817,0,0,700,1
790864,2023,109656,174382,130135,41055,3192,0,262478,0,0,21560,200,0,270576,270680,273652,0,2972,0,5678,1
790880,2023,78140,94983,0,1,94982,22164,73989,0,0,121298,200,0,77982,77952,14962,62990,0,52729,0,0
790937,2023,3027,5182,2216,0,2966,194,244420,0,0,-236017,120,0,135734,135734,137469,0,1735,0,3093,1
791037,2023,271854,286434,13756,120408,152270,0,95999,0,0,462289,210,0,345771,345774,304963,40811,0,37355,0,2
791118,2023,222731,37053,0,35083,1970,0,0,0,0,259784,200,0,213822,218439,33881,184558,0,182374,0,0
791290,2023,11152553,1563335,308283,378060,876992,63554,767137,0,0,12012305,550000,0,6828233,6929365,6432302,497063,0,406126,0,39
791320,2023,167708,618188,70000,170083,378105,0,490879,0,0,295017,5500,0,2212477,2026567,1949367,77200,0,58225,0,15
791584,2023,1477645,1066820,721060,299483,46277,939,1811865,0,0,733539,2000,0,2149812,2150899,2124956,25943,0,4875,0,21
791797,2023,3613,66591,58779,6814,998,0,104898,0,0,-34694,200,0,284143,284649,319240,0,34591,0,34591,1
791819,2023,60,11395,10514,0,881,0,84927,0,0,-73472,200,0,470153,470153,488352,0,18199,0,22901,3
791975,2023,32404,71066,0,27543,43523,0,913832,0,0,-810362,600,0,509629,509630,740054,0,230424,0,235520,5
792024,2023,19010,10374,10078,293,3,0,15514,0,0,13870,200,0,0,0,0,0,0,0,0,0
792059,2023,139146,224945,49189,77903,97853,0,32239,0,0,331852,500,0,229555,229555,176543,53012,0,50717,0,2
792199,2023,0,7232,0,3,7229,0,4154,0,0,3078,200,0,0,0,0,0,0,0,0,0
792245,2023,37524,73882,11746,33304,28832,0,53411,0,0,57995,220,0,145713,171362,159679,11683,0,10445,0,3
792288,2023,1287353,1224228,1064506,131478,28244,74565,866389,0,0,1719757,1100,0,443175,443234,304478,138756,0,138756,0,1
792326,2023,273,45847,31459,0,14388,0,7060,0,0,39060,1000,0,149453,149462,136205,13257,0,11762,0,1
792342,2023,1582818,2611929,106,2602863,8960,0,619712,14535,0,3560500,394805,0,370005,370005,541112,0,171107,0,171684,1
792423,2023,0,67820,8514,27526,31780,0,1202223,0,0,-1134403,50000,0,0,15,4152,0,4137,0,4137,0
792440,2023,1127074,614689,36840,309218,268631,0,634617,0,254244,852902,90200,0,2590310,2636767,2006712,630055,0,608147,0,5
792555,2023,104031443,77680834,122057,33436296,44122481,43091,80186474,20625,4182670,97365599,30000000,0,209427716,219649689,205273763,14375926,0,13416211,0,22
792598,2023,0,17247,14014,2213,1020,0,14581,0,0,2666,210,0,21322,21322,15987,5335,0,4468,0,0
792652,2023,1104609,1019905,32126,571162,416617,0,462592,311152,0,1350770,210,0,1522068,1613003,1189291,423712,0,408461,0,5
792695,2023,0,129622,82331,33854,13437,0,59789,0,0,69833,200,0,10745,-1368,7587,0,8955,0,8955,0
792733,2023,4698686,2156129,0,384324,1771805,0,136520,0,169567,6548728,5190,0,47815,1089463,201127,888336,0,887465,0,1
792822,2023,375236,95300,51074,41677,2549,0,120847,0,0,349689,3000,0,214994,214997,111421,103576,0,101426,0,2
792830,2023,686,288880,27432,211522,49926,5775,84039,0,0,211302,6890,0,19155,19155,19102,53,0,45,0,1
792954,2023,0,89187,30,88567,590,0,1256397,0,0,-1167210,676798,0,0,0,0,0,0,0,0,0
793003,2023,1396397,848344,0,85417,762927,0,877904,0,0,1366837,200,0,241074,277711,186810,90901,0,88394,0,1
793054,2023,866378,1546689,46240,1392150,108299,34798,1059077,0,0,1388788,210,0,1307588,1470843,1598642,0,127799,0,142338,0
793062,2023,361473,189106,91555,73376,24175,2308,288015,152292,0,112580,1500,0,552292,523860,516452,7408,0,1885,0,2
793097,2023,0,62956,14646,814,47496,0,71491,0,0,-8535,200,0,259559,290373,258634,31739,0,28889,0,2
793135,2023,153149,28115,0,12438,15677,0,6078,0,0,175186,200,0,120108,136638,106446,30192,0,24239,0,0
793143,2023,32289,43779,0,10813,32966,0,94519,0,0,-18451,7700,0,484796,489217,420026,69191,0,64343,0,3
793240,2023,0,179,0,0,179,0,3785,0,0,-3606,200,0,0,0,0,0,0,0,0,0
793348,2023,35,12591,0,1131,11460,0,103874,0,0,-91248,200,0,0,0,0,0,0,0,0,0
793356,2023,129273,452175,260473,67413,124289,0,87438,0,0,494010,210,0,434705,437303,292200,145103,0,140718,0,1
793453,2023,1752362,1621588,0,1517867,103721,0,1963364,192672,0,1217914,593000,0,5756052,5821445,5625189,196256,0,156104,0,38
793461,2023,4375,28494,0,15441,13053,156,7202,0,0,25823,200,0,92006,93285,66831,26454,0,25539,0,1
793496,2023,118097,472367,111828,337895,22644,0,175481,0,0,414983,225,0,627158,627176,297040,330136,0,324617,0,1
793585,2023,1709487,221179,111288,53250,56641,6428,391301,35173,0,1510620,350833,0,2188619,2205217,2580198,0,374981,0,374981,42
793658,2023,162362,573309,0,479503,93806,17591,236607,0,0,516655,6040,0,953735,954031,435826,518205,0,509349,0,7
793860,2023,177157,1162503,11806,36029,306127,1113,52258,0,0,1288515,500,0,219988,269919,224303,45616,0,43195,0,3
793879,2023,1532965,10265896,0,10161015,104881,602170,331961,0,0,12069070,92388,0,1223135,1237375,287236,950139,0,939127,0,2
793968,2023,45662,301154,242218,12246,46690,0,48132,0,0,298684,499,0,0,0,2026,0,2026,0,2026,0
793984,2023,1206,330886,13736,297251,19899,4523,415149,0,0,-78534,700,0,360846,361549,390265,0,28716,0,32333,3
794017,2023,89559,39167,32788,1429,4950,0,599444,0,0,-470718,1500,0,174876,175231,206003,0,30772,0,30772,0
794025,2023,283219,19949,6428,15258,-1737,1095,146628,0,0,157635,150200,0,838231,838231,823677,14554,0,6315,0,3
794262,2023,5667,465784,76592,349692,39500,3080,298452,0,0,176079,200,0,1355680,1356043,1228163,127880,0,114305,0,2
794300,2023,0,57951,56377,595,979,0,394976,0,0,-337025,200,0,482866,482866,533370,0,50504,0,55334,2
794572,2023,113355,1449875,0,526779,923096,1747,97353,5000,0,1462624,30000,0,873512,941613,922048,19565,0,11622,0,5
794726,2023,62401,7456,0,0,7456,0,602,0,0,69255,200,0,29674,29674,8278,21396,0,17910,0,0
794769,2023,283,18284,10452,2387,5445,0,30476,0,0,-11909,200,0,0,0,0,0,0,0,0,0
794874,2023,69624,45053,31776,1256,12021,0,124546,0,0,-9869,600200,0,278367,278367,271714,6653,0,3849,0,1
795071,2023,67043,290388,101617,152008,36763,1393,30388,5927,0,322509,40200,0,300612,300612,269232,31380,0,28825,0,3
795209,2023,2973174,1838129,488096,1041552,308481,8591,1202267,5030,0,3612597,3488290,0,8130741,8088771,7750032,338739,0,338739,0,36
795675,2023,135709,754220,298015,30055,426150,0,243610,0,0,646319,10000,0,4664691,4665666,3952791,712875,0,600247,0,6
795730,2023,61849,1154371,1055183,43380,55808,3625,818573,0,0,401272,200000,0,944256,944683,898994,45689,0,36434,0,2
795969,2023,0,10255,0,3335,6920,0,15420,0,0,-5165,200,0,0,0,0,0,0,0,0,0
795985,2023,144528,88494,374,27387,60733,749,24580,0,0,209191,4200,0,234467,234711,132142,102569,0,100478,0,1
796220,2023,21280,10945,0,10942,3,0,591413,0,0,-559188,250,0,0,0,0,0,0,0,0,0
796298,2023,5126468,4194693,327658,3795748,71287,3571,7191590,0,0,2133142,180000,0,6792328,6793017,6722668,70349,0,70349,0,12
796344,2023,156785,450650,128441,189926,132283,0,377272,0,0,230163,210,0,695017,695018,622604,72414,0,66597,0,4
796450,2023,1119,77440,0,3871,73569,0,2176,0,0,76383,300,0,88000,88000,53784,34216,0,27481,0,0
796522,2023,0,3013,0,3013,0,0,8448,0,0,-5435,200,0,0,0,0,0,0,0,0,0
796581,2023,7254,24059,0,0,24059,257,1118,0,0,30452,200,0,51170,51170,15610,35560,0,29984,0,0
796662,2023,186459,8696,4130,3738,828,0,386389,0,0,-191234,400,0,8681,8798,24134,0,15336,0,15336,0
796689,2023,2750,196380,32721,2441,161218,0,63207,0,0,135923,220,0,0,0,0,0,0,0,0,0
796700,2023,17530624,9062908,161862,59425,8841621,6660,4429719,0,0,22170473,633680,0,11017589,11436782,8754395,2682387,0,2598753,0,0
796727,2023,685210,388741,36664,298107,53970,0,498362,0,0,575589,100000,0,2569430,2569997,2223608,346389,0,323700,0,14
