cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
782500,2018,6152988,7159734,1099640,3971965,2088129,62145,5210091,4323107,0,3841669,99690,0,13310803,12744051,13310245,0,566194,0,566194,62
782667,2018,-175,83,64,0,19,0,61856,0,0,-61948,200,0,0,0,0,0,0,0,0,0
782810,2018,599131,610922,450470,147789,12663,0,205143,0,0,1004910,3200,0,828717,846770,746410,100360,0,91845,0,4
782845,2018,3913250,0,0,0,0,0,12451822,0,0,-8538572,680350,0,0,0,46626,0,46626,0,46626,0
782896,2018,0,1171,0,1171,0,0,46794,0,0,-45623,6000,0,0,0,0,0,0,0,0,0
783107,2018,101697,18789,10489,7044,1256,0,185361,0,0,-64875,200,0,247255,248464,257285,0,8821,0,16278,0
783123,2018,0,29384,0,50,29334,0,6186,0,0,23198,210,0,97519,97548,85964,11584,0,10609,0,3
783239,2018,92380,191657,80148,3619,107225,42282,53339,0,0,272980,115720,0,1296593,1304538,1157308,147230,0,134186,0,16
783336,2018,68241,861567,69220,207869,375495,1819,551785,0,0,379842,5000,0,1177813,1178129,1020461,157668,0,145887,0,2
783379,2018,2371,175552,0,141007,34545,10739,147966,0,0,40696,260,0,369890,370083,326453,43630,0,40279,0,8
783425,2018,3967,22197,22154,15,28,0,69878,0,0,-43714,200,0,0,0,0,0,0,0,0,0
783433,2018,97661,268198,8,120027,148163,2754,23377,0,0,345236,7590,0,230386,241236,129212,112024,0,109612,0,2
783468,2018,12495,49518,41,8688,40789,177,15342,0,0,46848,220,0,177124,177124,148928,28196,0,26435,0,3
783492,2018,116666,29935,5234,4353,20348,109,88369,0,0,58341,200,0,64521,67056,44614,22442,0,20430,0,0
783530,2018,1686058,1833654,241803,971744,620107,0,3478596,0,0,41116,614680,0,773718,1378987,808025,570962,0,558917,0,7
783573,2018,52486,433061,48,8659,424354,57,92330,0,0,393274,3100,0,259331,259331,131147,128184,0,125494,0,1
783638,2018,193756,123690,0,106289,17401,0,2727,0,0,314719,222000,0,164493,166094,64500,101594,0,98227,0,1
783662,2018,557944,813970,0,727014,13856,396488,1703294,0,0,65108,2216228,0,0,13013,5754,7259,0,6869,0,1
783859,2018,33171,105588,41742,3596,60250,0,79064,0,0,59695,0,0,267944,267944,206208,61736,0,59057,0,2
784005,2018,1332504,2880202,1253023,697842,929337,5000,3479260,0,0,738446,200,0,7484273,7496495,7465872,30623,0,10667,0,10
784064,2018,75762,448783,319149,118081,5696,2637,355489,0,0,171693,900,0,1525630,1525796,1481556,44240,0,29620,0,6
784099,2018,15090,6759,0,6707,52,0,83325,0,0,-61476,200,0,0,0,57747,0,57747,0,57747,0
784102,2018,126270,1158099,128080,1013521,16498,30,395773,0,0,888626,620,0,3367922,3380057,3050554,329503,0,295728,0,13
784269,2018,2646258,3830794,1554266,2430205,-153677,20809,3796164,7265,0,2694432,50000,0,24937888,25213138,24678604,534534,0,406206,0,72
784285,2018,7141,1150,0,912,238,0,99804,0,0,-91513,1000,0,0,200,4188,0,3988,0,3994,0
784404,2018,173756,427860,0,242321,148902,0,599392,0,0,2224,2731913,0,0,6173856,4386295,1787561,0,931256,0,0
784439,2018,0,548110,93479,365689,88942,0,-640,0,0,548750,200,0,803278,778431,225774,552657,0,544607,0,3
784552,2018,125084,156728,48749,36388,71591,0,63799,0,0,218013,1000,0,340815,340789,304659,36130,0,32722,0,4
784560,2018,276983,91524,1542,49908,40074,0,1774,0,0,366733,200,0,269111,269631,30327,239304,0,231263,0,0
784579,2018,188698,343099,148687,66,194346,0,366940,0,0,164857,850,0,805379,805379,995493,0,190114,0,198168,0
784803,2018,35956,21428,0,798,20630,0,14621,0,0,42763,1185,0,116744,116746,107489,9257,0,8089,0,2
785078,2018,19576173,9086750,2387749,309080,6389921,211936,4931408,1886237,0,22057214,875000,0,90014452,117438791,109147530,8291261,0,7299101,0,336
785167,2018,3740806,9223350,542312,8532202,148836,150668,12725731,0,0,389093,500,0,1892202,3002135,1842148,1159987,0,1159987,0,3
785205,2018,80260771,46925835,11673989,34233587,1018259,76151,67236356,5106547,0,54919854,10710221,0,107083321,119411424,117287352,2124072,0,1706299,0,146
785264,2018,176000,0,0,0,0,0,1461415,0,0,-1285415,0,0,0,0,0,0,0,0,0,0
785396,2018,0,-107,0,0,-107,4082,18608,0,0,-14633,200,0,0,0,0,0,0,0,0,0
785400,2018,136203,5892226,5791293,83987,16946,2172,4534544,0,0,1496057,200,0,2163829,2179455,1689205,490250,0,468489,0,27
785426,2018,0,81027,0,71303,9724,0,711,0,0,80316,210,0,2246,2246,734,1512,0,1436,0,0
785442,2018,7916,10849,0,4422,6427,25622,225497,0,0,-181110,210,0,46354,6613,73676,0,67063,0,67561,1
785582,2018,320160,367044,5194,290219,71631,167472,221933,0,0,632743,355000,0,521713,538518,353848,184670,0,179285,0,2
785590,2018,6025,1119293,933180,143818,41742,0,651840,0,0,473478,250000,0,2867077,2867080,2685774,181306,0,152635,0,4
785736,2018,69692,15427,0,9466,5961,0,28949,0,0,56170,1141,0,164476,169710,141201,28509,0,27284,0,4
785752,2018,472,8,0,0,8,0,6188,0,0,-5708,200,0,0,0,0,0,0,0,0,0
785949,2018,2728,102943,41704,31754,29485,0,41618,0,0,64053,45000,0,586405,586406,562595,23811,0,18428,0,2
785965,2018,0,32746,0,20077,12669,0,4918,0,0,27828,3020,0,68254,68255,44541,23714,0,23032,0,1
785981,2018,71404,10476,0,9967,509,0,181063,51458,0,-150641,200,0,0,0,8791,0,8791,0,8791,0
786049,2018,0,4,0,0,4,0,50556,0,0,-50552,5500,0,0,0,0,0,0,0,0,0
786081,2018,1458753,283882,10781,257683,15418,118392,4300088,0,0,-2439061,210,0,2539837,2542526,2475008,67518,0,42081,0,42
786227,2018,0,3086236,0,3033169,53067,0,874701,0,0,2211535,150836,0,1564619,1564621,1575597,0,10976,0,13971,6
786359,2018,170466,22518,0,0,22518,0,4306,0,0,188678,200,0,172410,172410,96985,75425,0,73713,0,3
786375,2018,0,60184,0,39087,21097,0,17958,0,0,42226,200,0,34000,34001,37757,0,3756,0,4096,1
786430,2018,8295,32654,32053,563,38,0,129530,0,0,-88581,210,0,0,0,0,0,0,0,0,0
786464,2018,0,209297,8649,129753,70895,0,14719,0,0,194578,4240,0,236995,237005,128519,108486,0,106116,0,1
786472,2018,539674,37975,1849,34903,1223,0,515993,0,0,61656,3000,0,166414,166414,104460,61954,0,60290,0,1
786480,2018,2769315,1078801,12833,1062192,3776,0,1748738,6457,0,2092921,90170,0,156176,2119563,180426,1939137,0,1917877,0,3
786537,2018,3356,356531,84001,101262,171268,31,68987,0,0,290931,200,0,842396,847698,689501,158197,0,149719,0,2
786561,2018,5302302,2687420,317102,2072492,297826,14123,2240016,0,0,5763829,325710,0,5404590,7810872,5724732,2086140,0,1989819,0,58
786723,2018,685620,2510810,157264,954969,1398577,10292,487810,0,0,2718912,210,0,2861542,2870393,2118812,751581,0,722863,0,12
786812,2018,1337,36176,3211,9803,23162,7717,80918,0,0,-35688,200,0,29028,29266,22023,7243,0,6372,0,0
786820,2018,348225,321146,224473,73451,23222,1397,532754,0,0,138014,45000,0,3771922,3772168,3659256,112912,0,91289,0,11
786839,2018,650790,25630,1,12320,13309,0,1397621,0,0,-721201,1000,0,121291,189801,366300,0,176499,0,178397,1
786936,2018,207700,83945,0,82442,1503,0,2339,0,0,289306,200,0,187814,221930,66274,155656,0,152156,0,0
787001,2018,91946,947191,7752,279799,659640,0,477389,0,0,561748,17160,0,1260073,1284504,731195,553309,0,541055,0,11
787028,2018,0,0,0,0,0,0,26104,0,0,-26104,200,0,0,0,0,0,0,0,0,0
787192,2018,50480,5844,1054,4785,5,0,324601,0,0,-268277,62500,0,0,0,6866,0,6866,0,6866,0
787206,2018,1487025,1536832,369225,956668,210939,0,1465691,0,0,1558166,210,0,3143365,3186495,2296276,890219,0,858745,0,20
787290,2018,1652318,681718,73741,7659,600318,0,230657,477222,0,1626157,298044,0,2249032,2306392,1804536,501856,0,479339,0,27
787311,2018,20989116,18555413,14412484,1652874,2490055,74487,12854196,0,0,26764820,3394558,0,28683447,11190440,4304481,6885959,0,5631709,0,13
787338,2018,0,65733,17067,0,48666,0,3071,0,0,62662,200,0,98777,98777,67797,30980,0,29992,0,1
787400,2018,18946,1,0,0,1,9712,52225,0,0,-23566,200,0,0,0,1076,0,1076,0,1076,0
787419,2018,133884,139344,2400,19615,117329,0,40177,0,0,233051,500,0,605490,605802,550505,55297,0,49251,0,7
787460,2018,4869009,2522580,426301,1806281,289068,0,40015205,0,1634665,-34258281,57195145,0,50554,4109359,6055912,0,1946553,0,1946553,19
787508,2018,103508,4421,0,207,4214,0,2040,0,0,105889,200,0,37290,37290,39813,0,2523,0,2896,1
787524,2018,765731,536864,193747,306223,36894,0,712726,0,0,589869,285610,0,1489829,1490425,1390439,99986,0,95938,0,15
787540,2018,2298,75310,2402,28422,44486,0,20541,0,0,57067,500,0,141164,141220,116046,25174,0,23761,0,2
787559,2018,35611,5002,0,4847,155,0,50784,0,0,-10171,200,0,0,0,0,0,0,0,0,0
787613,2018,1370253,92412,41725,50687,0,0,1367537,15328,0,79800,461798,0,23865,21268,88510,0,67242,0,68564,2
787648,2018,33355,303354,0,241092,62262,498878,122332,0,0,713255,70880,0,815418,887321,669636,217685,0,208825,0,3
787656,2018,622243,584250,30251,385357,168642,0,309420,91132,0,805941,200,0,745495,758625,602267,156358,0,148900,0,7
787680,2018,172524,154767,19324,24868,110575,0,40430,0,0,286861,500,0,199730,213061,72996,140065,0,137934,0,1
787761,2018,121623,273226,67477,121970,83779,0,68401,0,0,326448,8120,0,2083232,2121900,1918446,203454,0,182493,0,6
787893,2018,0,253513,20601,7728,225184,0,91888,0,0,161625,7200,0,347601,368082,157582,210500,0,203473,0,3
787958,2018,256375,290517,1555,29413,259549,2581,65741,0,0,483732,200,0,1416633,1421073,937991,483082,0,468871,0,6
787966,2018,113502,20414,0,4321,16093,0,10045,0,0,123871,4600,0,40182,40182,37939,2243,0,1038,0,0
787990,2018,6185,712059,0,112922,599137,1326,41457,350,0,677763,300,0,1136982,1139058,490212,648846,0,637461,0,5
788015,2018,6439,232323,105690,147,126486,0,7086,0,0,231676,5011,0,147122,161127,94371,66756,0,65297,0,2
788040,2018,102943,1243,0,1026,217,16387,129655,0,0,-9082,1000,0,6080,6080,16478,0,10398,0,10580,0
788112,2018,2353154,1032252,12095,654191,365966,168996,2430210,0,0,1124192,763580,0,5400302,5489783,5168549,321234,0,321234,0,34
788139,2018,4104387,959799,846,34215,924738,0,90877,0,0,4973309,117600,0,1031741,1036298,599497,436801,0,426439,0,5
788198,2018,18723,80709,0,58010,22699,0,29392,0,0,70040,15390,0,398868,400392,345066,55326,0,51322,0,2
788228,2018,9496,521429,0,286141,235288,0,17399,0,0,513526,200,0,232464,232464,71125,161339,0,159014,0,2
788333,2018,17325876,1213422,831178,363731,18513,49643,2671405,0,0,15917536,2544208,0,1033307,1048711,1104422,0,55711,0,55711,3
788376,2018,2305,49811,0,26664,23147,0,25873,0,0,26243,200,0,282217,282212,253818,28394,0,25574,0,4
788473,2018,32170,182914,28614,34520,119780,454,17826,0,0,197712,310,0,118946,123107,52049,71058,0,69358,0,1
788538,2018,173650,53444,20446,1650,31348,0,512559,0,0,-285465,932,0,201092,260533,198418,62115,0,59654,0,2
788546,2018,988267,241617,230663,5959,4995,0,875004,7736,0,347144,1200,0,804273,818924,719067,99857,0,91668,0,5
788562,2018,126813,183920,65802,74722,43396,1162,75515,0,0,236380,200,0,794551,797827,823750,0,25923,0,33879,2
788589,2018,0,85203,6015,24410,9958,0,44736,0,0,40467,200,0,0,0,0,0,0,0,0,0
788619,2018,1,126402,25089,3099,98214,0,7986,0,0,118417,45200,0,881674,881935,853495,28440,0,23461,0,2
788651,2018,2270282,1215241,0,909629,305612,0,2927344,0,0,558179,53000,0,32540,282033,456228,0,174195,0,174195,3
788660,2018,5592,343484,69309,76983,197192,0,972077,0,0,-623001,210,0,621531,621533,686583,0,65050,0,65050,2
788686,2018,464899,1237813,1033626,140330,63857,60200,1614303,0,0,148609,3770,0,2535011,2550016,2364505,185511,0,161285,0,6
788694,2018,0,3111,235,214,2662,0,8086,0,0,-4975,210,0,87890,87890,89522,0,1632,0,2850,0
788716,2018,0,58130,0,0,58130,0,80,0,0,58050,200,0,19101,19101,8316,10785,0,10245,0,0
788767,2018,397103867,277017698,111828324,164123904,1065470,609190,196907765,37534423,135645,440152922,21882104,0,752507249,771959965,733137382,38822583,0,35428575,0,2094
788775,2018,431772,750142,154190,568213,18152,0,745588,0,0,436326,128500,0,22689,50947,106526,0,55579,0,56088,0
788791,2018,0,30247,7322,3820,19105,0,2382,0,0,27865,3240,0,81641,81643,80135,1508,0,0,941,0
788830,2018,1030072,2081618,1405539,244279,431800,7062,552478,1383797,0,1182477,120000,0,4717192,5017967,4888480,129487,0,91194,0,28
788880,2018,0,55686,0,21688,33998,0,8362,0,0,47324,1919,0,100717,100718,54697,46021,0,45012,0,1
788937,2018,0,2547,0,2194,353,0,134670,0,0,-132123,200,0,0,0,0,0,0,0,0,0
789053,2018,0,338,0,114,224,0,17752,0,0,-17414,2511,0,0,0,0,0,0,0,0,0
789193,2018,7011758,16151646,4742062,4128442,1016757,48766,2247933,0,529,20963708,454615,0,24144381,25067966,23230784,1837182,0,1616134,0,295
789355,2018,437180,1351622,486921,721806,22678,46668,257081,40542,0,1537847,46200,0,1437917,1477315,1203165,274150,0,260265,0,3
789363,2018,115817,53702,0,49790,3912,0,271937,0,0,-102418,600,0,143779,154811,137386,17425,0,15987,0,1
789401,2018,108418851,12318379,826957,8998729,2492693,28416,64076477,284186,4253837,52151146,2541370,0,38610853,39255851,36422211,2833640,0,2291737,0,286
789495,2018,322398,502711,0,347293,155418,0,43178,0,0,781931,7860,0,111612,111612,24997,86615,0,83266,0,0
789533,2018,43137,156892,35480,57172,62106,0,880303,0,0,-680274,200,0,1974827,1978411,1930076,48335,0,26584,0,11
789550,2018,0,67603,54133,8765,4705,0,81584,0,0,-13981,200,0,123460,127921,123672,4249,0,3014,0,1
789630,2018,0,212150,3139,180331,28680,0,102285,0,0,109865,200,0,325724,325724,223046,102678,0,99422,0,6
789754,2018,1031268,73450,39793,2274,30973,0,577924,0,0,526794,200,0,940635,940810,851611,89199,0,80064,0,0
789886,2018,1003814,239687,55130,149880,34677,0,348711,0,0,894790,500,0,2215178,2215178,2147020,68158,0,46006,0,22
789908,2018,0,76001,0,8655,67346,0,1542,0,0,74459,200,0,25100,25100,344,24756,0,24003,0,0
789959,2018,503031,3911,0,3140,771,0,227541,0,0,279401,2000,0,1500,1500,6475,0,4975,0,5020,0
790171,2018,34799,178960,124953,10296,43711,2698,61562,0,0,154895,210,0,798541,823447,789645,33802,0,25278,0,8
790279,2018,124695,61316,6002,38068,17246,0,5475,0,0,180536,280,0,123669,123669,64195,59474,0,55764,0,1
790295,2018,0,7596,0,0,7596,0,0,0,0,7596,200,0,0,0,0,0,0,0,0,0
790309,2018,1805849,1137506,243643,547563,346300,3625,91118,0,0,2855862,25325,0,2941020,3162405,1262325,1900080,0,1868651,0,10
790422,2018,173164,4156745,2718471,1418413,19861,0,3626584,0,0,703325,2000,0,8296008,8607447,8249818,357629,0,285945,0,10
790465,2018,983921,1717041,453748,135460,1127833,2789,723689,0,0,1980062,110000,0,1419267,2397878,1619639,778239,0,754261,0,6
790511,2018,39087,142484,2814,54926,84744,784,79064,0,0,103291,300,0,1345138,1348312,1202599,145713,0,134417,0,3
790600,2018,15373324,14324452,4590918,6306185,3427349,0,10582608,0,0,19115168,1478678,0,31689972,32843769,32814561,29208,0,29208,0,148
790619,2018,2411219,1251289,300729,713684,236876,1248,387699,0,0,3276057,1582754,0,1249495,1420873,1417779,3094,0,0,12331,17
790651,2018,3204005,1672477,46124,64941,1561412,3631,938391,0,0,3941722,100000,0,5763692,5785336,5775765,9571,0,0,120817,47
790660,2018,1907900,6756658,-6704,5077284,53199,0,3282904,0,0,5381654,59503,0,1248252,1256841,859838,397003,0,384435,0,5
790716,2018,475915,1013909,30072,901359,82478,0,1135289,0,0,354535,4000,0,7582,7582,8115,0,533,0,760,0
790767,2018,5524,192716,0,108053,84663,0,230997,0,0,-32757,1100,0,0,2628,2799,0,171,0,171,0
790783,2018,73323,248938,89015,58174,101749,0,237270,0,0,84991,200,0,1494971,1497580,1407055,90525,0,75568,0,29
790791,2018,0,56519,51942,1038,3539,0,55747,0,0,772,200,0,224103,232103,229572,2531,0,215,0,2
790864,2018,375514,141009,117685,22900,424,0,508282,0,0,8241,200,0,513451,513658,521412,0,7754,0,12884,1
790880,2018,70208,42181,0,10000,32181,7451,734,0,0,119106,200,0,55844,56429,30989,25440,0,23746,0,1
790937,2018,3052,7106,6077,0,1029,0,199657,0,0,-189499,120,0,103441,103442,108095,0,4653,0,5677,1
791037,2018,222606,265825,0,130810,135015,0,342456,0,0,145975,210,0,355875,359576,309550,50026,0,46431,0,5
791118,2018,322907,249719,0,22017,227702,0,22117,0,0,550509,200,0,334721,342921,67762,275159,0,264872,0,1
791290,2018,9803592,2787599,307808,1734331,745460,215535,1574859,1157,0,11230710,584840,0,12654369,12983334,13395135,0,411801,0,411801,103
791320,2018,11018,794080,271017,448923,74140,0,575450,0,11572,218076,5500,0,862394,1060996,1024108,36888,0,28242,0,14
791355,2018,36,3731,0,0,3731,0,39161,0,0,-35394,1200,0,90641,90641,89564,1077,0,170,0,0
791584,2018,131177,996547,775624,192065,28858,37,369262,0,0,758499,2000,0,1576774,1596865,1395861,201004,0,185048,0,24
791797,2018,3682,8337,5876,0,2461,0,26625,0,0,-14606,200,0,181704,181704,174638,7066,0,1615,0,0
791819,2018,84,6525,6091,0,434,0,42124,0,0,-35515,200,0,320996,321272,336705,0,15433,0,18646,3
791975,2018,127037,141443,1018,116670,23755,0,601960,0,0,-333480,600,0,280040,282752,355174,0,72422,0,75227,6
792024,2018,19010,10374,10078,293,3,0,15514,0,0,13870,200,0,0,0,0,0,0,0,0,0
792059,2018,174230,184533,30570,63058,90905,380,31473,0,0,327670,500,0,248263,248263,183822,64441,0,61958,0,4
792113,2018,10158,48385,40052,1024,7309,0,398031,0,0,-339488,220,0,529682,532331,447267,85064,0,82623,0,0
792199,2018,0,7232,0,3,7229,0,4154,0,0,3078,200,0,500,500,2066,0,1566,0,1581,0
792229,2018,45692222,4154013,122720,1992665,1042952,77591,1565213,11250,0,48347363,6750888,0,374724,507116,731831,0,224715,0,227889,5
792245,2018,82705,51010,10815,22736,17459,0,11630,0,0,122085,220,0,97573,98979,46184,52795,0,51806,0,1
792288,2018,12392252,5163460,3697813,440988,1024659,12280,6757529,0,0,10810463,1100,0,11372658,11685020,11870052,0,185032,0,271089,65
792326,2018,273,41396,34769,406,6221,2968,24197,0,0,20440,1000,0,100657,100657,100863,0,206,0,1213,1
792334,2018,153064,155915,730,22808,132377,2338,102829,0,0,208488,4160,0,317542,327494,304516,22978,0,20155,0,3
792342,2018,1907335,2252605,106,2217002,35497,0,99099,11266,0,4049575,394805,0,553637,553707,243495,310212,0,304675,0,1
792393,2018,0,2076,0,2076,0,0,0,0,0,2076,10,0,0,0,0,0,0,0,0,0
792423,2018,20915,463617,18522,104698,340397,0,902486,0,0,-417954,50000,0,1007114,1007129,1067953,0,60824,0,60262,4
792440,2018,1403336,273769,9566,220301,43902,0,820326,0,275281,581498,90200,0,1110233,1131838,991961,139877,0,138688,0,5
792555,2018,119832046,236385948,22439712,160473996,53472240,263739,212687509,0,24603565,119190659,30000000,0,440050858,449563362,425780539,23782823,0,20119318,0,671
792598,2018,0,27473,24438,2817,218,0,287159,0,0,-259686,210,0,34251,34251,52113,0,17862,0,18889,1
792652,2018,1581982,816144,100529,347565,368050,0,509590,751417,0,1137119,210,0,1089469,1164677,958931,205746,0,194850,0,9
792660,2018,0,0,0,0,0,0,129510,0,0,-129510,200,0,0,0,0,0,0,0,0,0
792695,2018,0,148113,104377,42499,1237,0,73193,0,0,74920,200,0,8659,-985,985,0,1970,0,2245,0
792733,2018,4834741,5987177,-138145,756596,5368726,809648,12241489,294730,169567,-1074220,3200000,0,11602,166341,2222318,0,2055977,0,2056513,2
792822,2018,358898,539295,91267,333278,114750,0,305248,0,0,592945,3000,0,215215,216734,61423,155311,0,148810,0,1
792830,2018,896,212683,31332,84122,97229,28500,47603,0,0,194476,6890,0,38754,38754,36844,1910,0,1522,0,0
792954,2018,0,2785,30,63,2692,0,1109894,0,0,-1107109,676798,0,0,25000,5863767,0,5838767,0,5839517,0
793003,2018,1179796,223199,1956,81086,140157,0,1168962,0,0,234033,200,0,377317,441580,380785,60795,0,56401,0,1
793054,2018,7290,94437,2859,91530,48,0,424937,0,0,-323210,210,0,0,74542,127429,0,52887,0,55102,0
793062,2018,425865,218062,92703,89572,35787,0,196931,280032,0,166964,1500,0,335474,417932,391228,26704,0,23341,0,6
793097,2018,5307,17181,8207,110,8864,0,185116,444,0,-163072,200,0,233771,272920,259755,13165,0,10477,0,4
793135,2018,122684,304174,0,40557,263617,0,9990,0,0,416868,200,0,140139,149836,72337,77499,0,73233,0,1
793143,2018,230252,64197,0,2692,61505,0,225503,0,0,68946,7700,0,645048,645761,571326,74435,0,67985,0,4
793240,2018,0,179,0,0,179,0,3785,0,0,-3606,200,0,0,0,0,0,0,0,0,0
793348,2018,35,12591,0,1131,11460,0,103874,0,0,-91248,200,0,0,0,0,0,0,0,0,0
793356,2018,49996,119739,89362,-1308,31685,0,2476,0,0,167259,210,0,338451,356002,191583,164419,0,160481,0,1
793453,2018,266419,651380,2577,548405,100398,847026,1095024,9300,0,660501,593000,0,5117124,5179545,5081790,97755,0,57510,0,53
793461,2018,0,608,0,206,402,0,4898,0,0,-4290,200,0,43515,43515,42502,1013,0,576,0,2
793496,2018,145349,694106,175264,100887,417955,0,112554,0,0,726901,225,0,683059,683169,377582,305587,0,298756,0,1
793585,2018,1488376,939311,80743,754923,103645,1657,298590,16126,0,2114628,350833,0,2576021,2752119,2923829,0,171710,0,171710,51
793658,2018,264817,805582,104,117685,687793,3546,102050,0,0,971895,6044,0,1662716,1665031,682890,982141,0,965491,0,20
793860,2018,254228,990100,10835,59119,175306,65,27432,0,0,1216961,500,0,302369,406604,248781,157823,0,153752,0,3
793879,2018,1789709,9197542,826,4929283,4267433,0,3305735,0,0,7681516,92388,0,1088952,1089859,270860,818999,0,808100,0,1
793968,2018,55790,268477,248159,10246,10072,0,100731,0,0,223536,499,0,24000,24000,2026,21974,0,21254,0,0
793984,2018,86039,154745,4707,112797,37241,1515,139912,0,0,102387,700,0,411664,411666,306276,105390,0,101227,0,4
794017,2018,107264,85748,58623,22360,4765,0,565591,0,0,-372579,1500,0,156097,159492,174985,0,15493,0,16912,2
794025,2018,239696,40273,32161,6367,1745,1801,259846,0,0,21924,150200,0,309277,309364,306212,3152,0,56,0,2
794262,2018,59386,349854,60733,190056,99065,3080,347240,0,0,65080,200,0,880726,885934,732034,153900,0,145019,0,4
794300,2018,8177,91189,76589,18482,-3882,0,193287,0,0,-93921,200,0,1035236,1035236,1035424,0,188,0,10541,7
