cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
783573,2020,606,126174,14,10944,115216,3899,62626,0,0,68053,3100,0,148358,148358,82179,66179,0,64913,0,1
783638,2020,168724,222798,0,72915,99883,0,1923,0,0,389599,222000,0,142340,142798,44926,97872,0,93945,0,0
783662,2020,60051,1474214,0,1378136,22978,396488,1200186,0,0,730567,2216228,0,0,0,30055,0,30055,0,29354,1
783859,2020,63107,100856,8958,6436,85462,0,2880,0,0,161083,400,0,190556,232705,192762,39943,0,38348,0,1
784005,2020,94566,2336629,1102103,1067620,166906,0,1803953,0,0,627242,200,0,5470329,5472997,5331824,141173,0,105113,0,6
784064,2020,69411,692267,461199,188086,42982,11976,572165,0,0,201489,900,0,1975721,1993637,1930206,63431,0,44571,0,6
784102,2020,154057,845781,137153,204239,504389,4829,578573,0,0,426094,620,0,2586191,2588967,2424733,164234,0,142131,0,13
784269,2020,4573431,1776686,1577449,2117833,-1918596,24690,3412438,11100,0,2951269,50000,0,19532575,19705545,19549882,155663,0,120482,0,45
784285,2020,6587,488,0,340,148,0,110224,0,0,-103149,1000,0,154,154,7077,0,6923,0,6928,0
784404,2020,30329,136173,0,42986,56550,0,314576,0,0,-148074,2731913,0,0,0,38844,0,38844,0,38844,0
784439,2020,2156,206720,50537,65335,90848,0,16226,0,0,192650,200,0,470166,460980,267987,192993,0,188507,0,3
784552,2020,1951,421698,26838,33758,361102,0,24928,0,0,398721,1000,0,278118,591228,396925,194303,0,188921,0,3
784560,2020,263583,153515,1542,47182,104791,0,195142,0,0,221956,200,0,138554,138554,48582,89972,0,86486,0,0
784579,2020,52282,401533,164642,4750,232141,0,327663,0,0,126152,850,0,515740,557149,608922,0,51773,0,55615,0
784803,2020,105433,46442,1,40980,5461,0,91195,0,0,60680,1185,0,139362,139970,132173,7797,0,6432,0,2
785078,2020,13576919,24221125,3583768,2717517,17919840,414909,11665824,3673637,0,22873492,875000,0,94709396,123926180,116906604,7019576,0,6366321,0,326
785167,2020,3612726,7827722,262191,7182547,382984,150668,9528171,0,0,2062945,500,0,1439592,2592519,591970,2000549,0,1974624,0,2
785205,2020,85078966,44143978,13110073,30088513,945392,48460,63814550,3498277,0,61958577,10710221,0,111114523,121854334,117922306,3932028,0,3811671,0,144
785264,2020,176000,0,0,0,0,0,1461415,0,0,-1285415,0,0,0,0,0,0,0,0,0,0
785396,2020,0,-107,0,0,-107,4082,18608,0,0,-14633,200,0,0,0,0,0,0,0,0,0
785400,2020,577972,6092685,5995023,63021,34641,10136,3973875,0,0,2706918,200,0,2373352,2557769,1841280,716489,0,694728,0,24
785426,2020,0,73802,0,73802,0,0,0,0,0,73802,210,0,0,0,0,0,0,0,0,0
785442,2020,0,13751,6877,33,6841,25622,29043,0,0,10330,210,0,8608,-3478,-10441,6963,0,6877,0,1
785582,2020,467983,411146,5512,365275,40359,167472,266264,0,0,780337,355000,0,304155,304155,221332,82823,0,79861,0,1
785590,2020,151475,1083135,973266,78575,31294,5266,646184,0,0,593692,250000,0,2649250,2650269,2501849,148420,0,123915,0,3
785736,2020,84361,32314,0,24070,8244,0,46760,0,0,69915,1141,0,172268,172268,176162,0,3894,0,5481,4
785752,2020,472,8,0,0,8,0,6188,0,0,-5708,200,0,0,0,0,0,0,0,0,0
785949,2020,1169,82950,39762,20037,23151,0,38433,0,0,45686,45000,0,465609,470311,479963,0,9652,0,9652,3
785965,2020,0,12452,0,0,12452,0,32559,0,0,-20107,3020,0,46759,46759,55983,0,9224,0,9653,1
785981,2020,67607,10499,0,9967,532,0,189874,51458,0,-163226,200,0,0,0,5276,0,5276,0,5276,0
786049,2020,0,4,0,0,4,0,50556,0,0,-50552,5500,0,0,0,0,0,0,0,0,0
786081,2020,2342756,727081,143306,140720,443055,0,4935167,0,0,-1865330,210,0,2608331,2727786,2131511,596275,0,571253,0,43
786227,2020,0,3070524,1618,3043176,25730,0,1302255,0,0,1768269,150836,0,1070988,1159700,1080257,79443,0,79443,0,5
786359,2020,116494,11418,0,0,11418,0,5141,0,0,122771,200,0,118190,120909,172176,0,51267,0,52128,3
786375,2020,0,46374,0,26938,19436,0,14498,0,0,31876,200,0,37217,37218,9501,27717,0,26630,0,0
786430,2020,8295,32654,32053,563,38,0,129530,0,0,-88581,210,0,0,0,0,0,0,0,0,0
786464,2020,0,148068,11934,34950,101184,0,22569,0,0,125499,4240,0,292790,294722,177103,117619,0,114883,0,2
786472,2020,510425,28832,16807,10930,1095,0,452594,0,0,86663,3000,0,183595,183595,111885,71710,0,70006,0,1
786480,2020,3062144,1416141,17091,1347756,51294,0,2763184,89704,0,1625397,90170,0,254035,488298,490806,0,2508,0,9800,3
786537,2020,2392,140117,26854,68714,44549,99,42973,0,0,99635,200,0,567056,572401,467702,104699,0,99382,0,1
786561,2020,7394782,1480345,435453,286030,758862,17743,3180150,0,0,5712720,325710,0,4139891,6177796,4208357,1969439,0,1938710,0,39
786723,2020,578468,3447275,334444,1006496,2106335,0,503639,0,0,3522104,210,0,2099669,2115450,1610091,505359,0,485343,0,12
786812,2020,1337,36638,3333,10532,22773,7717,70797,0,0,-25105,200,0,19717,19717,17983,1734,0,1142,0,0
786820,2020,296727,344556,276061,65941,2554,10739,607581,0,0,44441,45100,0,2560151,2560533,2612146,0,51613,0,51613,9
786839,2020,246262,14387,0,12137,2250,0,1367244,0,0,-1106595,1000,0,90000,90677,273153,0,182476,0,183383,1
786936,2020,198068,209229,0,205800,3429,0,49779,0,0,357518,214,0,166483,190310,310944,0,120634,0,122299,0
787001,2020,86651,433194,26483,141891,264820,0,44164,27272,0,448409,17160,0,976835,990883,555075,435808,0,427716,0,9
787192,2020,50480,5935,1054,4876,5,0,330846,0,0,-274431,62500,0,0,0,2729,0,2729,0,2729,0
787206,2020,1319414,2842554,661622,1735901,445031,0,1345296,0,0,2816672,330,0,2914921,3387098,2594429,792669,0,766797,0,13
787290,2020,1444587,998713,80732,11542,906439,580,330740,390095,0,1723045,298044,0,1830823,2013657,1713601,300056,0,284648,0,22
787311,2020,20383228,30614197,24120122,4760144,1733931,17192,24206199,0,0,26808418,3394558,0,11532872,6318397,5262365,1056032,0,857213,0,8
787338,2020,0,91296,5589,0,85707,0,3446,0,0,87850,200,0,57311,57343,59207,0,1864,0,2437,1
787400,2020,13995,1,0,0,1,9712,43861,0,0,-20153,200,0,0,10000,5197,4803,0,4503,0,0
787419,2020,119291,84684,0,12800,71884,0,14401,0,0,189574,500,0,228836,228836,219473,9363,0,5774,0,2
787460,2020,2121367,2955404,410214,2063760,480500,0,39654034,0,1413717,-35990980,57195145,0,22880,648743,945082,0,296339,0,296339,6
787508,2020,92613,3981,0,0,3981,0,1762,0,0,94832,200,0,38400,38400,16211,22189,0,21066,0,1
787524,2020,712681,438148,73705,361923,2520,0,326126,0,0,824703,285610,0,1246509,1275483,1224153,51330,0,46181,0,15
787540,2020,705,82897,2670,27746,52481,0,8570,0,0,75032,500,0,65796,65849,70388,0,4539,0,5152,1
787559,2020,35611,155,0,0,155,0,50784,0,0,-15018,200,0,0,0,0,0,0,0,0,0
787613,2020,2187319,227163,36758,20938,169467,0,50835,0,0,2363647,3106069,0,34176,49085,152347,0,103262,0,104184,2
787648,2020,73,305449,0,294117,11332,0,95163,0,0,210359,70880,0,0,1801,14121,0,12320,0,12320,0
787656,2020,574762,631765,30644,364998,236123,0,345319,64589,0,796619,200,0,792127,811770,664821,146949,0,139580,0,6
787680,2020,169749,151885,18456,10353,123076,0,83892,0,0,237742,500,0,157079,165817,77854,87963,0,86404,0,1
787761,2020,72923,195507,62055,95672,37780,0,66887,0,0,201543,8120,0,1548845,1567119,1557061,10058,0,0,1364,6
787893,2020,7589,19549,12111,7414,24,0,238669,0,0,-211531,10000,0,81084,91394,307735,0,216341,0,217155,0
787958,2020,396754,249925,0,32033,217892,6662,82776,0,0,570565,400,0,1690832,1704540,1262214,442326,0,428156,0,6
787966,2020,93046,54894,0,164,54730,0,353,0,0,147587,4600,0,46409,46496,21166,25330,0,23715,0,0
787990,2020,153767,1080506,0,194833,885673,7318,205612,7777,0,1028202,300,0,1310521,1317790,577769,740021,0,727842,0,5
788015,2020,8959,292002,201964,14,90024,0,3947,0,0,297014,5011,0,102048,105692,76309,29383,0,28687,0,1
788040,2020,168284,2323,0,2113,210,73100,331759,0,0,-88052,1000,0,0,66,42592,0,42526,0,42526,0
788112,2020,1927385,1916724,0,1206447,710277,163932,2500051,9680,0,1498310,763580,0,3746049,3777582,3921198,0,143616,0,143616,30
788139,2020,4124704,982955,846,29462,952647,1125,88613,0,0,5020171,117600,0,1047369,1050688,583216,467472,0,457727,0,4
788198,2020,17411,111516,0,45052,66464,0,23025,0,0,105902,15390,0,395177,396795,305699,91096,0,87422,0,2
788228,2020,8646,388559,0,42584,345975,0,34563,0,0,362642,200,0,275213,275328,77839,197489,0,194736,0,2
788333,2020,17368274,2420002,818817,1307701,293484,96134,3303929,277108,0,16303373,2544208,0,2265061,3553628,2809684,743944,0,743944,0,13
788376,2020,0,29024,0,28931,93,0,35007,0,0,-5983,200,0,85280,87373,93479,0,6106,0,7424,2
788473,2020,32170,76529,30392,16177,29960,1891,50528,0,0,60062,3200,0,49559,56067,38596,17471,0,16297,0,1
788538,2020,144573,38556,20138,3559,14859,0,364770,0,0,-181641,932,0,71618,146446,102785,43661,0,42554,0,1
788546,2020,994029,414183,264826,4570,144787,0,806772,0,0,601440,1200,0,656442,679565,544696,134869,0,128378,0,3
788562,2020,106224,123424,57734,56717,8973,976,66872,0,0,163752,200,0,553914,558797,588758,0,29961,0,35216,2
788589,2020,113011,133911,6663,37033,90215,0,153763,5535,0,87624,200,0,372354,372354,314162,58192,0,47157,0,0
788619,2020,64205,68028,24400,12599,31029,0,6625,0,0,125608,45200,0,805996,806305,809444,0,3139,0,3139,2
788651,2020,2101545,868048,0,848832,19216,136,2480856,0,0,488873,53000,0,106049,144473,172021,0,27548,0,27548,2
788660,2020,3768,189176,5765,179377,4034,0,537651,0,0,-344707,210,0,397003,397003,238952,158051,0,154081,0,1
788686,2020,465003,1449957,1295831,45024,109102,0,1544012,0,0,370948,3770,0,2819892,2820733,2614427,206306,0,180355,0,6
788694,2020,0,82,0,0,82,41400,49913,0,0,-8431,210,0,7600,50333,48747,1586,0,1358,0,0
788716,2020,0,61569,1985,0,59584,0,357,0,0,61212,200,0,5550,5550,3387,2163,0,2007,0,0
788767,2020,502230826,229779839,91738385,137153567,887887,708262,209076889,35868882,135645,487637511,21882104,0,547121134,558846150,543872455,14973695,0,13919766,0,1495
788775,2020,407673,568037,156310,386594,15546,0,727758,0,0,247952,128500,0,23866,27395,121153,0,93758,0,94022,2
788791,2020,12068,20607,1417,1964,17226,0,3439,0,0,29236,3240,0,76349,76361,67561,8800,0,6510,0,0
788830,2020,812449,1915088,1031215,369503,514370,5159,584737,1170913,0,977046,120000,0,4317955,4500797,4466371,34426,0,25492,0,27
788880,2020,0,170302,0,42883,127419,0,6127,0,0,164175,1919,0,141273,141293,67826,73467,0,72121,0,1
788937,2020,0,2547,0,2194,353,0,134670,0,0,-132123,200,0,0,0,0,0,0,0,0,0
789053,2020,0,338,0,114,224,0,17752,0,0,-17414,2511,0,0,0,0,0,0,0,0,0
789193,2020,5766299,20094331,6137036,3271848,3359412,46003,1867274,0,529,24038830,454615,0,16989503,19216695,17147997,2068698,0,1763592,0,228
789355,2020,773322,621443,104442,507155,9846,46680,156492,6990,0,1277963,46200,0,167594,175901,173805,2096,0,382,0,2
789401,2020,93179362,22986555,881114,7166257,14939184,79553,61075359,184899,1117464,53867748,2541370,0,34995278,52311372,50375443,1935929,0,1649261,0,325
789495,2020,282990,650920,0,347293,303627,0,10946,0,0,922964,7860,0,134769,134769,62443,72326,0,68283,0,0
789533,2020,17232,201403,21477,90671,59644,0,1117343,0,0,-898708,200,0,666632,668112,728216,0,60104,0,65408,5
789550,2020,0,75518,58693,8678,8147,0,73044,0,0,2474,200,0,101606,101662,98334,3328,0,2311,0,1
789630,2020,107220,67836,1547,55497,10792,0,42499,0,0,132557,200,0,408131,408235,289544,118691,0,115006,0,6
789754,2020,907830,213975,33170,356,180449,0,503179,0,0,618626,200,0,702567,705926,699137,6789,0,727,0,0
789886,2020,1196523,266791,106060,124890,35841,0,507512,0,0,955802,500,0,1909473,1909473,1888946,20527,0,2560,0,15
789908,2020,0,141581,0,2007,139574,0,61,0,0,141520,200,0,35800,35800,1437,34363,0,33658,0,0
789959,2020,502698,4096,0,4181,-85,0,230227,0,0,276567,2000,0,0,0,3479,0,3479,0,3479,0
790171,2020,48171,179659,121856,9128,48675,0,181359,0,0,46471,210,0,1093089,1138467,1126224,12243,0,1736,0,9
790279,2020,102114,52414,15555,7037,29822,0,2044,0,0,152484,280,0,84373,84569,54320,30249,0,27713,0,1
790295,2020,0,7596,0,0,7596,0,0,0,0,7596,200,0,0,0,0,0,0,0,0,0
790309,2020,1655441,1288154,376003,746217,165934,4195,141576,0,0,2806214,25325,0,1303544,1592177,1011164,581013,0,569136,0,13
790422,2020,104671,5056477,3238627,1799129,18721,0,4107184,0,0,1053964,2000,0,9447268,9782173,9223886,558287,0,487662,0,10
790465,2020,1158992,2042881,399771,115105,1528005,258,482500,0,0,2719631,110000,0,1257431,1266968,926246,340722,0,328989,0,7
790511,2020,31696,131540,4799,40651,86090,623,43065,0,0,120794,300,0,882506,886344,852673,33671,0,27474,0,4
790600,2020,30110778,12193737,1977740,5767012,4448985,0,9219830,0,0,33084685,1478678,0,34998650,37558986,36212097,1346889,0,819592,0,217
790619,2020,2407317,916036,354589,70307,491140,0,143258,0,0,3180095,1582754,0,995112,1095126,1131078,0,35952,0,35952,12
790651,2020,2612402,1059192,30174,252075,776943,4178,332769,0,0,3343003,100000,0,1551110,2027396,3884650,0,1857254,0,1919467,39
790660,2020,1779013,6807433,-6562,4887853,293263,0,1352259,0,0,7234187,59503,0,1013259,1470915,488004,982911,0,968332,0,2
790716,2020,1210998,920691,32805,887459,427,0,1879334,32954,0,219401,4000,0,0,10206,114954,0,104748,0,104850,1
790783,2020,42835,103751,84688,18526,537,0,464945,0,0,-318359,200,0,1189088,1226921,1543888,0,316967,0,328862,30
790791,2020,0,37392,28393,1331,7668,0,33712,0,0,3680,200,0,170562,184700,181325,3375,0,2449,0,2
790864,2020,122958,190973,123418,62900,4655,0,362586,0,0,-48655,200,0,530112,816417,790754,25663,0,17804,0,1
790880,2020,81056,105748,0,0,105748,4787,60323,0,0,131268,200,0,75485,75485,10523,64962,0,62698,0,0
790937,2020,2928,2067,1907,0,160,0,224276,0,0,-219281,120,0,78854,78855,98068,0,19213,0,19746,1
791037,2020,235268,680438,0,387586,292852,0,246200,0,0,669506,210,0,664326,664353,226565,437788,0,431431,0,2
791118,2020,260601,93761,0,23775,69986,0,36752,0,0,317610,200,0,124141,124141,51329,72812,0,69087,0,0
791290,2020,10225796,1656815,211604,368620,1076591,68162,714557,491,0,11235725,584840,0,7011777,7532163,7826884,0,294721,0,294721,72
791320,2020,68544,455778,213987,69093,172698,0,190704,0,0,333618,5500,0,1111991,1229369,1140732,88637,0,76699,0,0
791355,2020,1343,979,0,0,979,0,44191,0,0,-41869,1200,0,41750,45272,51521,0,6249,0,6667,0
791584,2020,203437,1105058,866939,122536,115583,267,460137,0,0,848625,2000,0,1264233,1389979,1314534,75445,0,63375,0,19
791797,2020,2772,13454,2364,0,11090,0,18364,0,0,-2138,200,0,142546,142576,135855,6721,0,2444,0,0
791819,2020,0,15872,11416,395,4061,0,57013,0,0,-41141,200,0,531268,529930,517173,12757,0,8289,0,3
791975,2020,121494,123297,0,87018,36279,0,726812,0,0,-482021,600,0,307255,307255,342730,0,35475,0,38571,6
792024,2020,19010,10374,10078,293,3,0,15514,0,0,13870,200,0,0,0,0,0,0,0,0,0
792059,2020,154817,230094,39904,83487,106703,76,34468,0,0,350519,500,0,242852,242852,181147,61705,0,59454,0,3
792113,2020,4639,70283,32129,2986,35168,0,301463,0,0,-226541,440,0,312371,358824,294167,64657,0,61690,0,4
792229,2020,44533909,2608569,0,736195,876698,28024,453472,0,0,46717030,6750888,0,167187,185125,1054930,0,869805,0,871505,4
792245,2020,65092,59683,13302,18858,27523,0,34330,0,0,90445,220,0,128018,128033,85691,42342,0,41094,0,0
792288,2020,1871141,3766203,3080826,309267,376110,7269,2276489,0,0,3368124,1100,0,7004566,9337862,9287105,50757,0,42407,0,29
792326,2020,273,26865,23043,0,3822,0,16466,0,0,10672,1000,0,74512,79545,89127,0,9582,0,10128,1
792334,2020,101650,456290,0,661,455629,2756,211307,0,0,349389,4160,0,206048,217050,140165,76885,0,75453,0,1
792342,2020,1777528,2559830,106,2552565,7159,246,166342,3506,0,4167756,394805,0,198023,198023,216217,0,18194,0,20174,1
792423,2020,510,86078,-34773,115407,5444,0,1140461,0,0,-1053873,50000,0,8213,11466,79453,0,67987,0,67987,1
792440,2020,1161803,244837,7553,234299,2985,0,620880,0,254245,531515,90200,0,734687,747473,523692,223781,0,216361,0,2
792555,2020,109393704,260862589,1181534,180788666,78892389,35489,231577584,0,23876305,114837893,30000000,0,493033895,488329194,486677837,1651357,0,1367523,0,38
792598,2020,0,8862,8790,32,40,0,3932,0,0,4930,210,0,22195,22229,21532,697,0,123,0,0
792652,2020,1489736,738905,97677,303339,337889,0,661041,575311,0,992289,210,0,1059960,1150026,1090159,59867,0,50022,0,8
792660,2020,0,0,0,0,0,0,129510,0,0,-129510,200,0,0,0,0,0,0,0,0,0
792695,2020,0,150212,104875,36895,8442,0,68134,0,0,82078,200,0,7771,25149,4989,20160,0,19928,0,0
792733,2020,4818490,2079558,92,635034,1444432,809648,5924342,294730,169567,1319057,3200000,0,0,2599862,136477,2463385,0,2463222,0,2
792822,2020,361596,534897,103676,351050,80171,0,263299,9679,0,623515,3000,0,191553,194327,64643,129684,0,125472,0,0
792830,2020,896,217165,28365,73622,115178,21340,43596,0,0,195805,6890,0,22456,80519,78711,1808,0,684,0,2
792954,2020,0,559428,30,557402,1996,0,1712725,0,0,-1153297,676798,0,0,0,14006,0,14006,0,14006,0
793003,2020,1175710,723062,1956,37464,683642,0,841297,134311,0,923164,200,0,126044,712926,492046,220880,0,199535,0,0
793054,2020,376840,469792,2859,130723,336210,0,1210062,0,0,-363430,210,0,108327,108557,112511,0,3954,0,5945,3
793062,2020,369993,196249,57615,77178,61456,0,187001,204707,0,174534,1500,0,436429,433075,424879,8196,0,3831,0,8
793097,2020,4677,20095,6448,1296,12351,0,145072,444,0,-120744,200,0,166397,226279,202058,24221,0,22817,0,3
793135,2020,121386,400539,0,58855,341684,0,5850,0,0,516075,200,0,101389,110589,76732,33857,0,31687,0,0
793143,2020,185619,118738,0,20434,98304,0,426363,0,0,-122006,7700,0,397858,398086,515200,0,117114,0,121093,4
793240,2020,0,179,0,0,179,0,3785,0,0,-3606,200,0,0,0,0,0,0,0,0,0
793348,2020,35,12591,0,1131,11460,0,103874,0,0,-91248,200,0,0,0,0,0,0,0,0,0
793356,2020,2680,281994,94140,4194,183660,0,741,0,0,283933,210,0,400583,400587,249177,151410,0,139392,0,0
793453,2020,308357,939125,3560,415960,519605,567496,932224,4800,0,877954,593000,0,5041552,5218096,5044880,173216,0,136178,0,46
793461,2020,0,3403,0,164,3239,0,3764,0,0,-361,200,0,42965,48441,43526,4915,0,3932,0,1
793496,2020,134449,329717,215527,25967,88223,0,106921,0,0,357245,225,0,306314,306325,176666,129659,0,126856,0,1
793585,2020,1457613,1183780,98977,529118,555685,942,323138,97422,0,2221775,350833,0,2402145,2635382,2275475,359907,0,299802,0,46
793658,2020,193803,663536,0,97821,565715,6145,46688,0,0,816796,6040,0,961757,970911,420949,549962,0,541077,0,8
793860,2020,223017,1043766,11833,30391,206387,270,15882,0,0,1251171,500,0,249855,275591,238692,36899,0,34352,0,3
793879,2020,1682515,9119029,186,4854684,4264159,0,1332372,0,0,9469172,92388,0,1065836,1128637,243093,885544,0,874354,0,2
793968,2020,51738,287156,242218,12246,32692,0,80731,0,0,258163,499,0,24000,24000,2026,21974,0,21254,0,0
793984,2020,47741,332883,1149,292320,39414,7423,229462,0,0,158585,700,0,437748,460408,412277,48131,0,43875,0,4
794017,2020,100138,61218,48139,11035,2044,0,573488,0,0,-412132,1500,0,141889,153097,172475,0,19378,0,20688,2
794025,2020,218237,8734,1898,5990,846,0,178184,0,0,48787,150200,0,298107,307855,278529,29326,0,21979,0,1
794262,2020,45403,335000,68175,165105,101720,3080,194676,0,0,188807,200,0,668616,668999,628303,40696,0,33991,0,3
794300,2020,1169,46351,25551,21524,-724,0,227924,0,0,-180404,200,0,445104,451060,475269,0,24209,0,27345,5
794572,2020,118292,946099,0,392244,214116,0,329241,72441,0,662709,30000,0,328206,388736,448338,0,59602,0,62884,5
794726,2020,75773,10335,0,0,10335,0,813,0,0,85295,200,0,31895,31895,8313,23582,0,22649,0,0
794769,2020,283,18284,10452,2387,5445,0,30476,0,0,-11909,200,0,0,0,0,0,0,0,0,0
794874,2020,69623,59536,46507,60,12969,0,143643,0,0,-14484,600200,0,330642,330642,374966,0,44324,0,46627,3
795071,2020,4835,252169,93663,150580,7926,0,106978,0,0,150026,40200,0,246463,247724,158075,89649,0,87153,0,4
795209,2020,3074755,1348852,492585,470603,385664,0,1218280,0,0,3205327,3488290,0,3676324,3867258,3835307,31951,0,31951,0,29
795675,2020,73756,576200,324166,152802,99232,0,269031,0,0,380925,10000,0,3493516,3493520,3127525,365995,0,334852,0,6
795730,2020,21360,908155,846638,44367,17150,1185,509682,0,0,421018,200000,0,643535,656694,634041,22653,0,16543,0,3
