cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
786561,2019,7566024,952718,172441,377816,402461,22909,3213751,0,0,5327900,325710,0,4727858,6587011,4984992,1602019,0,1553890,0,42
786723,2019,611455,2981548,179215,783228,2019105,14901,455354,0,0,3152550,210,0,2343716,2406188,1717075,689113,0,665216,0,13
786812,2019,1337,41317,6450,8099,26768,7717,76628,0,0,-26257,200,0,33028,33028,22596,10432,0,9441,0,0
786820,2019,328092,368481,272025,87955,8501,15382,605901,0,0,106054,45100,0,3505163,3507537,3463142,44395,0,35140,0,10
786839,2019,448085,15897,1,11472,4424,1,1387195,0,0,-923212,1000,0,90000,90840,291943,0,201103,0,202011,1
786936,2019,202155,345484,0,163883,181601,0,69516,0,0,478123,200,0,234189,260363,69204,191159,0,188817,0,0
787001,2019,121842,967220,11571,162863,792786,0,68330,0,0,1020732,17160,0,1037143,1125136,609651,515485,0,506484,0,10
787028,2019,0,0,0,0,0,0,26104,0,0,-26104,200,0,0,0,0,0,0,0,0,0
787192,2019,50480,5893,1054,4834,5,0,328074,0,0,-271701,62500,0,0,0,3424,0,3424,0,3424,0
787206,2019,1412557,2080228,367219,1441541,271468,0,1342910,0,0,2149875,330,0,3013166,3274422,2435987,838435,0,805938,0,7
787290,2019,1541694,1073069,87476,52310,933283,0,279879,443462,0,1891422,298044,0,2532283,2590163,1962785,627378,0,602055,0,27
787311,2019,21910545,24326111,16936368,1996085,5393658,42084,17327535,0,0,28951205,3394558,0,25849791,11811644,5366990,6444654,0,5386384,0,12
787338,2019,0,93857,9212,0,84645,0,3570,0,0,90287,200,0,112443,112443,83695,28748,0,27624,0,1
787400,2019,18946,21,0,0,21,9712,53335,0,0,-24656,200,0,0,0,1090,0,1090,0,1090,0
787419,2019,125846,205734,2390,19214,184130,0,54342,0,0,277238,500,0,640423,641970,542099,99871,0,93438,0,6
787460,2019,3932947,2808794,418279,2122189,267396,0,39724496,0,1634665,-34617420,57195145,0,29965,1205354,1369400,0,164046,0,164046,10
787508,2019,98060,15233,0,0,15233,0,288,0,0,113005,200,0,37200,37213,23717,13496,0,12380,0,0
787524,2019,728882,780464,159617,514189,106658,0,730824,0,0,778522,285610,0,1655100,1661144,1450370,210774,0,188653,0,15
787540,2019,1514,98727,2670,37995,58062,0,20057,0,0,80184,500,0,118213,118262,93962,24300,0,23117,0,1
787559,2019,35611,155,0,0,155,0,50784,0,0,-15018,200,0,0,0,4847,0,4847,0,4847,0
787613,2019,1463151,1035198,36958,991773,6467,1,30518,0,0,2467832,3106069,0,18952,16812,272482,0,255670,0,256239,2
787648,2019,73,414552,0,410800,3752,0,92306,0,0,322319,70880,0,454479,546975,290143,256832,0,251389,0,1
787656,2019,634752,553698,21121,361117,171460,0,255975,77861,0,854614,200,0,789996,804561,599051,205510,0,197574,0,5
787680,2019,171263,150273,19324,9934,121015,0,40353,0,0,281183,500,0,199050,209742,77799,131943,0,129845,0,1
787761,2019,97273,233590,79874,107289,46427,0,64798,0,0,266065,8120,0,2026917,2053470,1956224,97246,0,76985,0,7
787893,2019,10526,123793,1773,4660,117360,0,126494,0,0,7825,10000,0,707139,687845,795361,0,107516,0,114480,4
787958,2019,343711,741651,1470,217779,522402,8859,75730,0,0,1018491,400,0,2033239,2041710,1170965,870745,0,850348,0,6
787966,2019,102865,27007,0,164,26843,0,6001,0,0,123871,4600,0,45486,45850,39834,6016,0,4651,0,0
787990,2019,189363,851033,0,192060,658973,7000,178290,9200,0,859906,300,0,1420322,1425677,566874,858803,0,844546,0,0
788015,2019,8180,268032,164100,0,103932,0,7885,0,0,268327,5011,0,139005,181807,116043,65764,0,64373,0,2
788040,2019,94397,6174,0,0,6174,73100,219197,0,0,-45526,1000,0,13281,13281,49326,0,36045,0,36443,0
788112,2019,2324302,1874323,0,1404308,470015,181664,2724033,14330,0,1641926,763580,0,5622306,5786950,5193462,593488,0,517734,0,33
788139,2019,4256428,731607,846,34032,696729,608,85159,0,0,4903484,117600,0,961215,965600,614169,351431,0,341775,0,5
788198,2019,13409,62400,0,35602,26798,0,20630,0,0,55179,15390,0,388506,395629,355034,40595,0,36639,0,0
788228,2019,7346,723684,0,327411,396273,0,5956,0,0,725074,200,0,284194,284194,69803,214391,0,211549,0,2
788333,2019,17725536,1525460,832867,652881,39712,23356,2893768,427934,0,15952650,2544208,0,1352017,1352017,1267450,84567,0,84567,0,2
788376,2019,1774,39598,0,31700,7898,0,39931,0,0,1441,200,0,241320,241464,263853,0,22389,0,24802,4
788473,2019,32170,62028,30229,31238,561,1514,11947,0,0,83765,3200,0,90032,91772,47706,44066,0,43163,0,1
788538,2019,158938,57812,21549,2013,34250,0,440945,0,0,-224195,932,0,124606,212290,148898,63392,0,61270,0,1
788546,2019,1015467,247274,237042,8564,1668,0,781766,7913,0,473062,1200,0,808450,825145,691377,133768,0,125918,0,4
788562,2019,116002,165228,57405,77197,30626,976,83238,0,0,198968,200,0,718564,746220,776398,0,30178,0,37412,3
788589,2019,0,85203,6015,24410,9958,0,44736,0,0,40467,200,0,0,0,0,0,0,0,0,0
788619,2019,83960,50673,25583,4176,20914,0,5886,0,0,128747,45200,0,918336,918421,905462,12959,0,10330,0,2
788651,2019,2185913,883035,0,881185,1850,0,2552527,0,0,516421,53000,0,125651,169396,211154,0,41758,0,41758,2
788660,2019,4680,231142,79822,48323,102997,0,734610,0,0,-498788,210,0,579343,579345,443968,135377,0,124213,0,1
788686,2019,406711,1221897,1079930,105337,36630,27800,1346630,0,0,309778,3770,0,2711107,2711116,2498936,212180,0,186069,0,7
788694,2019,0,3602,0,2953,649,0,3006,0,0,596,210,0,69906,80896,74706,6190,0,5571,0,1
788716,2019,0,59282,3247,0,56035,0,77,0,0,59205,200,0,11650,11650,10144,1506,0,1155,0,0
788767,2019,489886216,232703066,105465772,121157473,6079821,1011271,208748210,39826135,135645,474890563,21882104,0,746729484,785598211,752072245,33525966,0,32708709,0,2190
788775,2019,419237,659711,153790,493154,3180,0,736974,0,0,341974,128500,0,23193,34207,119667,0,85460,0,85802,2
788791,2019,15688,12466,1419,1730,9317,0,5427,0,0,22727,3240,0,80931,80932,83643,0,2711,0,5139,0
788830,2019,939677,1942142,977417,421328,543397,5304,718690,874764,0,1293669,120000,0,6013272,5574295,5172977,401318,0,342115,0,29
788880,2019,0,100616,0,32442,68174,0,8562,0,0,92054,1919,0,116633,116633,70738,45895,0,44729,0,1
788937,2019,0,2547,0,2194,353,0,134670,0,0,-132123,200,0,0,0,0,0,0,0,0,0
789053,2019,0,338,0,114,224,0,17752,0,0,-17414,2511,0,0,0,0,0,0,0,0,0
789193,2019,6246117,18060903,4960742,3324739,2476417,55750,2087003,0,529,22275238,454615,0,23234049,23575740,22055635,1520105,0,1293148,0,246
789355,2019,381141,1165913,121602,797995,59715,46585,206434,23766,0,1363439,46200,0,550746,552628,541146,11482,0,6168,0,2
789363,2019,85205,92471,0,86686,5785,0,322514,0,0,-144838,600,0,0,8236,50409,0,42173,0,42420,1
789401,2019,100822250,12031027,841014,4793036,6396977,330218,57586399,252387,971742,54372967,2541370,0,39847498,51310093,46871463,4438630,0,4251306,0,306
789495,2019,306558,570100,0,353819,216281,0,21977,0,0,854681,7860,0,112216,112216,36099,76117,0,72750,0,0
789533,2019,26924,115652,10650,77053,27148,0,975876,0,0,-833300,200,0,1338257,1339957,1471544,0,131587,0,145277,10
789550,2019,0,79555,61328,8708,9519,0,79392,0,0,163,200,0,133126,133126,117652,15474,0,14143,0,1
789630,2019,33913,92331,3654,70622,18055,0,98693,0,0,27551,200,0,300588,310951,295236,15715,0,12687,0,6
789754,2019,969525,71770,5501,3760,62434,0,397050,0,0,644245,200,0,1089370,1089370,936683,152687,0,141911,0,0
789886,2019,1117803,296685,124344,128727,43614,0,339065,0,0,1075423,500,0,3065520,3065520,2988691,76829,0,46174,0,21
789908,2019,0,108335,0,2007,106328,0,473,0,0,107862,200,0,34800,34800,353,34447,0,33403,0,0
789959,2019,502698,5188,0,4181,1007,0,227840,0,0,280046,2000,0,6000,6000,5174,826,0,646,0,0
790171,2019,31679,195998,92841,49882,53275,0,67883,0,0,159794,210,0,1097787,1115987,1099928,16059,0,4899,0,8
790279,2019,113379,87169,0,38831,48338,0,1825,0,0,198723,280,0,142194,142228,64010,78218,0,73951,0,1
790295,2019,0,7596,0,0,7596,0,0,0,0,7596,200,0,0,0,0,0,0,0,0,0
790309,2019,1761609,1280524,300792,670431,309301,2770,-292175,0,0,3337078,25325,0,1985733,2110711,1174893,935818,0,916911,0,13
790422,2019,134249,4617888,3021591,1575753,20544,0,3785836,0,0,966301,2000,0,9138488,9483509,8941117,542392,0,462977,0,10
790465,2019,1207373,1908009,416911,221311,1269787,1230,725970,0,0,2390642,110000,0,1492105,1790567,1362084,428483,0,410580,0,7
790511,2019,31641,189534,3411,48551,137572,809,73928,0,0,148056,300,0,1187970,1195806,1096979,98827,0,86869,0,4
790600,2019,14808878,11226805,3090417,3693098,4443290,0,6430429,0,0,19605254,1478678,0,39045027,40053051,39531832,521219,0,521219,0,204
790619,2019,2427925,924684,360942,139395,424347,0,136562,0,0,3216047,1582754,0,1032791,1170292,1229868,0,59576,0,60009,12
790651,2019,2924555,2757728,164401,73153,2520174,4284,424097,0,0,5262470,100000,0,6802890,6831434,5364320,1467114,0,1320747,0,48
790660,2019,1845326,6701937,-6704,4939277,136485,0,2245928,0,0,6301335,59503,0,1136799,1757136,441255,1315881,0,1304116,0,5
790716,2019,475915,999293,32805,902371,64117,0,1118003,32954,0,324251,4000,0,0,0,30293,0,30293,0,30293,0
790783,2019,62709,260824,84688,144612,31524,0,313030,0,0,10503,200,0,1580384,1583406,1566522,16884,0,1080,0,30
790791,2019,0,51192,36516,1295,13381,0,49961,0,0,1231,200,0,234158,243206,240314,2892,0,459,0,2
790864,2019,365793,174093,168452,3682,1959,0,606344,0,0,-66458,200,0,280519,280723,352616,0,71893,0,74699,1
790880,2019,82804,96241,0,0,96241,4787,56344,0,0,127488,200,0,74011,74014,12875,61139,0,58919,0,0
790937,2019,2990,2454,2176,0,278,0,204979,0,0,-199535,120,0,109616,109616,118556,0,8940,0,10036,1
791037,2019,202634,356226,0,167404,188822,0,320785,0,0,238075,210,0,434650,434650,338206,96444,0,92100,0,0
791118,2019,294791,185991,0,22336,163655,0,41469,0,0,439313,200,0,203442,203442,45377,158065,0,151962,0,1
791290,2019,10854129,2138295,197686,779966,1160643,160954,1590509,32423,0,11530446,584840,0,12721048,13423662,12691989,731673,0,705690,0,97
791320,2019,48639,732396,102385,509348,120663,0,524117,0,0,256918,5500,0,1461801,1291002,1237534,53468,0,38843,0,15
791355,2019,1364,403,0,0,403,0,36969,0,0,-35202,1200,0,76059,76059,75106,953,0,192,0,0
791584,2019,121338,1035757,839681,170924,25152,358,388861,0,0,768592,2000,0,1364546,1365887,1346321,19566,0,10093,0,22
791797,2019,2695,11707,6576,0,5131,1608,20591,0,0,-4581,200,0,159120,159140,144341,14799,0,10025,0,0
791819,2019,0,10336,9295,395,646,0,59766,0,0,-49430,200,0,464067,467851,477086,0,9235,0,13915,0
792024,2019,19010,10374,10078,293,3,0,15514,0,0,13870,200,0,0,0,0,0,0,0,0,0
792059,2019,162033,200332,38804,63417,98111,228,37528,0,0,325065,500,0,255363,255363,215601,39762,0,37208,0,3
792113,2019,6987,29968,23039,6299,630,0,325185,0,0,-288230,440,0,492272,496437,440573,55864,0,51038,0,0
792229,2019,44564118,3243328,1244,1467944,778464,60349,279260,0,0,47588535,6750888,0,602562,795391,1547240,0,751849,0,758829,0
792245,2019,74281,107069,21223,79684,6162,0,25999,0,0,155351,220,0,109809,109811,75447,34364,0,33266,0,1
792288,2019,3528420,4400212,3674659,345359,380194,6543,2939735,0,0,4995440,1100,0,8051200,20400587,17861464,2539123,0,2236564,0,35
792326,2019,273,41128,30098,406,10624,2968,23569,0,0,20800,1000,0,115244,115244,113731,1513,0,361,0,1
792334,2019,150767,337789,730,91,336968,2756,217997,0,0,273315,4160,0,288856,344315,276044,68271,0,64827,0,3
792342,2019,1842432,2450579,106,2445998,4475,264,96744,8601,0,4187930,394805,0,377069,377069,234944,142125,0,138355,0,1
792423,2019,2332,136171,10808,76191,49172,0,1124390,0,0,-985887,50000,0,175095,199273,767205,0,567932,0,567932,4
792440,2019,1263452,35491,8288,5680,21523,0,729544,0,254245,315154,90200,0,807830,957009,909460,47549,0,43656,0,1
792555,2019,115744822,203244618,25309245,85688644,92246729,42994,175689935,0,27240549,116101950,30000000,0,421545791,439696507,426582957,13113550,0,11051548,0,559
792598,2019,0,11266,11041,195,30,0,276460,0,0,-265194,210,0,41866,41866,46118,0,4252,0,5508,1
792652,2019,1552600,622297,120424,262982,238891,0,480753,663364,0,1030780,210,0,1085706,1176325,1076932,99393,0,88511,0,8
792660,2019,0,0,0,0,0,0,129510,0,0,-129510,200,0,0,0,0,0,0,0,0,0
792695,2019,0,128407,87498,37929,2980,0,66257,0,0,62150,200,0,7946,-3115,9417,0,12532,0,12770,0
792733,2019,4830008,4045541,-138053,645818,3537776,809648,10364115,294730,169567,-1143215,3200000,0,7576,80942,149357,0,68415,0,68995,2
792822,2019,352506,466576,107163,337028,22385,0,258986,0,0,560096,3000,0,226986,229116,91085,138031,0,131153,0,0
792830,2019,896,196564,28832,76777,90955,46138,48477,0,0,195121,6890,0,37058,46832,45719,1113,0,645,0,2
792954,2019,0,560918,30,557402,3486,0,1700209,0,0,-1139291,676798,0,0,0,32183,0,32183,0,32183,0
793003,2019,1494560,685850,1956,62852,621042,0,1370452,86329,0,723629,200,0,664132,669386,163144,506242,0,489596,0,1
793054,2019,7290,100380,2859,97521,0,0,465155,0,0,-357485,210,0,0,389,34664,0,34275,0,34275,0
793062,2019,390880,208974,99051,59506,50417,0,188096,240863,0,170895,1500,0,406533,457906,449237,8669,0,4604,0,8
793097,2019,1762,23200,10053,190,12957,0,168080,444,0,-143562,200,0,216757,291476,269121,22355,0,19510,0,4
793135,2019,122056,370760,0,360204,10556,0,8428,0,0,484388,200,0,128908,139663,68275,71388,0,67520,0,0
793143,2019,219581,237746,0,24412,213334,0,458241,0,0,-914,7700,0,466812,467688,532880,0,65192,0,69860,4
793240,2019,0,179,0,0,179,0,3785,0,0,-3606,200,0,0,0,0,0,0,0,0,0
793348,2019,35,12591,0,1131,11460,0,103874,0,0,-91248,200,0,0,0,0,0,0,0,0,0
793356,2019,23336,158307,96778,3837,57692,0,8602,0,0,173041,210,0,308247,308247,215717,92530,0,83282,0,0
793453,2019,453462,1069528,3315,1010935,55278,585306,1363670,2850,0,741776,593000,0,6144697,6222163,6107703,114460,0,81275,0,51
793461,2019,0,1112,0,190,922,0,5405,0,0,-4293,200,0,46971,46971,46504,467,0,0,3,2
793496,2019,139899,891172,227384,74116,589672,0,180682,0,0,850389,225,0,689677,690112,260971,429141,0,422244,0,1
793585,2019,1453072,853413,113831,594243,145339,911,365243,20180,0,1921973,350833,0,2433453,2465850,2658505,0,192655,0,192655,46
793658,2019,225743,614362,134,159022,455206,10306,86173,0,0,764238,6040,0,1429146,1441309,669057,772252,0,757838,0,17
793860,2019,238509,1035407,8955,51721,199137,58,17155,0,0,1256819,500,0,280887,313423,230431,82992,0,79858,0,3
793879,2019,1735648,9142996,135,4862654,4280207,0,2283826,0,0,8594818,92388,0,1127833,1178693,253604,925089,0,913302,0,1
793968,2019,53764,264536,242218,12246,10072,0,81391,0,0,236909,499,0,22000,22000,7967,14033,0,13373,0,0
793984,2019,63350,238254,2094,146724,89436,5686,166789,0,0,140501,700,0,468938,503444,359103,144341,0,139341,0,3
794017,2019,103664,98555,77198,20829,528,0,593663,0,0,-391444,1500,0,181171,181171,198550,0,17379,0,18865,2
794025,2019,228776,13633,11959,1016,658,158,215759,0,0,26808,150200,0,334587,334587,326356,8231,0,4883,0,1
794262,2019,46473,364362,52848,233313,78201,3080,259099,0,0,154816,200,0,1063500,1095930,963229,132701,0,121737,0,5
794300,2019,4672,70729,49281,19458,1990,0,228460,0,0,-153059,200,0,810653,810653,861684,0,51031,0,59138,6
794572,2019,105723,565235,0,243628,321607,257769,203133,0,0,725594,30000,0,775207,780751,736699,44052,0,36306,0,5
794726,2019,80230,9232,0,0,9232,0,129,0,0,89333,200,0,17071,17071,8473,8598,0,8085,0,0
794769,2019,283,18284,10452,2387,5445,0,30476,0,0,-11909,200,0,0,0,0,0,0,0,0,0
794874,2019,69623,57257,45018,757,11482,0,94738,0,0,32142,600200,0,393487,393494,416797,0,23303,0,27067,4
795071,2019,4834,181729,92681,88988,60,0,123690,0,0,62873,40200,0,278661,281182,326494,0,45312,0,48137,5
