cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
787400,2023,,,,,,,,,,,,,,,,,,,,
787419,2023,,,,,,,,,,,,,,,,,,,,
787460,2023,,,,,,,,,,,,,,,,,,,,
787508,2023,,,,,,,,,,,,,,,,,,,,
787524,2023,,,,,,,,,,,,,,,,,,,,
787540,2023,,,,,,,,,,,,,,,,,,,,
787559,2023,,,,,,,,,,,,,,,,,,,,
787613,2023,,,,,,,,,,,,,,,,,,,,
787648,2023,,,,,,,,,,,,,,,,,,,,
787656,2023,,,,,,,,,,,,,,,,,,,,
787680,2023,,,,,,,,,,,,,,,,,,,,
787761,2023,,,,,,,,,,,,,,,,,,,,
787893,2023,,,,,,,,,,,,,,,,,,,,
787958,2023,,,,,,,,,,,,,,,,,,,,
787966,2023,,,,,,,,,,,,,,,,,,,,
787990,2023,,,,,,,,,,,,,,,,,,,,
788015,2023,,,,,,,,,,,,,,,,,,,,
788040,2023,,,,,,,,,,,,,,,,,,,,
788112,2023,,,,,,,,,,,,,,,,,,,,
788139,2023,,,,,,,,,,,,,,,,,,,,
788147,2023,,,,,,,,,,,,,,,,,,,,
788198,2023,,,,,,,,,,,,,,,,,,,,
788228,2023,,,,,,,,,,,,,,,,,,,,
788333,2023,,,,,,,,,,,,,,,,,,,,
788376,2023,,,,,,,,,,,,,,,,,,,,
788422,2023,,,,,,,,,,,,,,,,,,,,
788473,2023,,,,,,,,,,,,,,,,,,,,
788538,2023,,,,,,,,,,,,,,,,,,,,
788546,2023,,,,,,,,,,,,,,,,,,,,
788562,2023,,,,,,,,,,,,,,,,,,,,
788589,2023,,,,,,,,,,,,,,,,,,,,
788619,2023,,,,,,,,,,,,,,,,,,,,
788651,2023,,,,,,,,,,,,,,,,,,,,
788660,2023,,,,,,,,,,,,,,,,,,,,
788686,2023,,,,,,,,,,,,,,,,,,,,
788694,2023,,,,,,,,,,,,,,,,,,,,
788716,2023,,,,,,,,,,,,,,,,,,,,
788767,2023,,,,,,,,,,,,,,,,,,,,
788775,2023,,,,,,,,,,,,,,,,,,,,
788791,2023,,,,,,,,,,,,,,,,,,,,
788830,2023,,,,,,,,,,,,,,,,,,,,
788880,2023,,,,,,,,,,,,,,,,,,,,
788937,2023,,,,,,,,,,,,,,,,,,,,
789053,2023,,,,,,,,,,,,,,,,,,,,
789134,2023,,,,,,,,,,,,,,,,,,,,
789193,2023,,,,,,,,,,,,,,,,,,,,
789355,2023,,,,,,,,,,,,,,,,,,,,
789363,2023,,,,,,,,,,,,,,,,,,,,
789401,2023,,,,,,,,,,,,,,,,,,,,
789495,2023,,,,,,,,,,,,,,,,,,,,
789525,2023,,,,,,,,,,,,,,,,,,,,
789533,2023,,,,,,,,,,,,,,,,,,,,
789550,2023,,,,,,,,,,,,,,,,,,,,
789630,2023,,,,,,,,,,,,,,,,,,,,
789711,2023,,,,,,,,,,,,,,,,,,,,
789754,2023,,,,,,,,,,,,,,,,,,,,
789886,2023,,,,,,,,,,,,,,,,,,,,
789908,2023,,,,,,,,,,,,,,,,,,,,
789959,2023,,,,,,,,,,,,,,,,,,,,
790139,2023,,,,,,,,,,,,,,,,,,,,
790171,2023,,,,,,,,,,,,,,,,,,,,
790279,2023,,,,,,,,,,,,,,,,,,,,
790295,2023,,,,,,,,,,,,,,,,,,,,
790309,2023,,,,,,,,,,,,,,,,,,,,
790422,2023,,,,,,,,,,,,,,,,,,,,
790465,2023,,,,,,,,,,,,,,,,,,,,
790511,2023,,,,,,,,,,,,,,,,,,,,
790600,2023,,,,,,,,,,,,,,,,,,,,
790619,2023,,,,,,,,,,,,,,,,,,,,
790651,2023,,,,,,,,,,,,,,,,,,,,
