cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
206613,2021,92187,149312,10345,95455,43512,0,4540,0,0,236959,200,0,73796,83475,40400,43075,0,40572,0,0
206656,2021,2136471,98694,0,14732,83962,0,222200,0,0,2012965,95407,0,74119,74121,165767,0,91646,0,93450,0
207139,2021,1929923,10761203,4746771,1803620,4210812,107,8389150,0,0,4302083,400,0,9694453,9849088,8878324,970764,0,823113,0,36
207171,2021,2754384,458358,12362,411368,34628,0,291494,0,0,2921248,400,0,746414,1400591,189708,1210883,0,1203793,0,1
207210,2021,78420,9270,0,1216,8054,0,559,0,0,87131,6510,0,8687,8687,5104,3583,0,3327,0,0
207236,2021,69830,179054,57963,25497,95594,0,10389,0,0,238495,4330,0,726836,730901,628306,102595,0,95310,0,1
207422,2021,1896,104030,91383,10098,2549,0,97869,0,0,8057,400,0,24770,24770,21544,3226,0,2483,0,1
207562,2021,538201,182464,29637,39012,113815,0,1869359,0,0,-1148694,239108,0,1200527,1317193,1033788,283405,0,237582,0,7
207597,2021,0,0,0,0,0,0,350,0,0,-350,1,0,0,0,0,0,0,0,0,0
207732,2021,0,41525,14758,15455,11312,0,285473,0,0,-243948,9710,0,0,0,7099,0,7099,0,7099,1
207902,2021,0,0,0,0,0,0,40655,0,0,-40655,200,0,0,0,5172,0,5172,0,5172,0
207929,2021,0,0,0,0,0,0,174054,0,0,-174054,210,0,0,0,1192,0,1192,0,1192,0
208029,2021,2474589,2947370,332104,666845,1948421,24400,2102468,0,0,3343891,30000,0,8281561,11522562,9279509,2243053,0,2056789,0,57
208150,2021,93,967,0,138,829,0,45702,0,0,-44642,200,0,55531,55531,26299,29232,0,27566,0,0
208185,2021,124548,27469,612,-679,27536,0,210408,0,0,-58391,200,0,54102,54102,21983,32119,0,30496,0,0
208223,2021,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2021,210171,37546,14477,19779,3290,5821,95203,0,0,158335,200,0,291009,363729,350920,12809,0,9222,0,5
208282,2021,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2021,18278064,3746526,1799975,617241,89042,29832,861538,6147,0,21186737,372700,0,20871646,22328163,19829606,2498557,0,2279634,0,17
208371,2021,192851,323909,37241,46708,239960,0,55619,0,0,461141,200,0,1039206,1374573,1157260,217313,0,206828,0,9
208576,2021,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
