cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
201659,2020,222625,4968030,491560,4475891,579,0,3031005,0,177861,1981789,213415,0,3653422,3923277,4180261,0,256984,0,256984,69
201691,2020,12574009,11550300,1454674,2540729,5040173,15634,13948695,0,0,10191248,2131743,0,13580314,14002125,13610943,391182,0,284450,0,13
201705,2020,2991708,9461135,88773,293179,9079183,0,580193,23792,967533,10881325,2810438,0,5203879,5498758,5068239,430519,0,330065,0,40
201730,2020,1065982,6127746,2754941,689232,2649583,2672,1509286,1889,0,5685225,1476000,0,6945979,7347068,6801576,545492,0,454655,0,36
201764,2020,0,3277761,0,3267104,10657,0,296444,0,0,2981317,104172,0,18000,3760186,869871,2890315,0,2853481,0,1
201829,2020,0,305855,193185,79878,32792,0,289776,0,0,16079,90103,0,0,0,40885,0,40885,0,40885,2
201861,2020,205791,21664,0,18864,2800,0,221293,0,0,6162,2640,0,32762,32859,26623,6236,0,5385,0,1
201870,2020,2140380,5258464,0,4231883,1026581,0,105261,0,0,7293583,5045890,0,490017,513924,671209,0,157285,0,161953,2
201888,2020,3664409,1258922,228271,403166,627485,0,752852,0,0,4170479,340573,0,660140,714926,1509323,0,794397,0,799896,4
201900,2020,17512637,24271964,3068299,17100954,4100951,931879,28744061,2233473,3053,11735893,1748071,0,57825332,56691712,54257035,2434677,0,2030202,0,125
201918,2020,5463,348563,0,4885,343678,0,270339,0,0,83687,141360,0,3187,3187,67899,0,64712,0,64741,1
201926,2020,148440,29409,11021,11860,6528,0,36254,0,0,141595,90468,0,176561,176562,196641,0,20079,0,21845,2
201934,2020,4497,15976,15976,0,0,7162,41490,0,0,-13855,12258,0,0,0,0,0,0,0,0,0
201942,2020,13025435,153732,2490,82881,68361,20268,6116430,0,0,7083005,792960,0,1917100,1920600,811916,1108684,0,1090902,0,6
202026,2020,12441076,17079123,174650,16838590,65883,1427898,9941766,0,0,21006331,296591,0,1619624,1902535,1849562,52973,0,34180,0,2
202093,2020,1841375,611895,444406,142438,25051,0,460732,0,0,1992538,38880,0,2366109,2368865,1603607,765258,0,746028,0,3
202140,2020,10269938,3238394,0,2791356,447038,4873,4937673,0,0,8575532,18461022,0,210921,871590,1753668,0,882078,0,882078,2
202220,2020,633250,449645,308035,51857,89753,0,601786,0,0,481109,863640,0,111302,117810,122044,0,4234,0,5540,1
202247,2020,4829908,922633,0,692252,230381,0,2096145,76622,0,3579774,186504,0,1959888,1959913,1746138,213775,0,198096,0,5
202344,2020,302124,256171,0,254185,1986,0,200745,5038,0,352512,790845,0,225988,230980,262501,0,31521,0,31521,2
202352,2020,1813502,2106310,367412,505111,1233787,0,123760,0,0,3796052,877330,0,1812301,1833107,1219308,613799,0,596757,0,12
202689,2020,65623,174465,2,11907,162556,10,3911,0,0,236187,200,0,152600,152920,76920,76000,0,71765,0,0
202794,2020,863993,168795,9558,142175,17062,0,608824,0,0,423964,400,0,57575,657575,293522,364053,0,358110,0,1
202816,2020,542577,259206,0,165268,93938,0,132995,0,0,668788,200,0,366104,403684,65532,338152,0,334115,0,1
202875,2020,4700893,68762,299,56936,11527,0,1499986,0,0,3269669,200,0,694939,695044,425104,269940,0,263495,0,1
202930,2020,337214,155016,3145,151720,151,0,437378,0,0,54852,200,0,0,0,7397,0,7397,0,7397,1
202956,2020,1264623,187420,41458,138066,7896,0,4994471,0,13320,-3555748,19032257,0,0,76039,112651,0,36612,0,36612,1
202980,2020,2107182,1284039,158,1182494,101387,0,2174502,1751654,0,-534935,269240,0,550674,632852,404157,228695,0,223022,0,2
203005,2020,910,44164,0,43996,168,0,98133,0,0,-53059,150305,0,768,2952208,-153323,3105531,0,3105478,0,0
203021,2020,1177010,3944017,1203561,559500,2180956,0,1207324,0,0,3913703,0,0,391422,1181300,881847,299453,0,295995,0,4
203030,2020,845159,9038461,0,800851,8237610,0,25308,0,0,9858312,9838022,0,474351,508543,1523891,0,1015348,0,1020249,8
203048,2020,0,419597,0,303069,116528,0,948263,0,0,-528666,216194,0,0,465,151,314,0,314,0,0
203099,2020,144592,8628,2880,5748,0,0,313599,0,0,-160379,355,0,0,0,3386,0,3386,0,3386,0
203110,2020,10780,111001,99601,11045,355,0,289961,0,0,-168180,260,0,32741,32741,28988,3753,0,2963,0,0
203161,2020,241448,108017,0,31343,76674,0,62251,0,0,287214,200,0,214310,214310,173544,40766,0,38788,0,1
203269,2020,0,32671,0,250,32421,0,143,0,0,32528,200,0,39560,39560,6888,32672,0,32288,0,0
203293,2020,345714,377684,356963,2497,18224,0,372103,0,0,351295,200,0,750082,759082,632695,126387,0,120880,0,3
203358,2020,357,57632,13391,38166,6075,115,17337,0,0,40767,10000,0,98440,98522,92645,5877,0,2924,0,0
203501,2020,92339,164117,0,8323,155794,0,11735,0,0,244721,200,0,183800,371784,189545,182239,0,176509,0,1
203536,2020,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
203927,2020,0,1293888,17996,1023115,252777,4119,1401040,0,0,-103033,500,0,2278452,2278492,2251604,26888,0,4991,0,4
203960,2020,14224380,5062024,3605653,278196,1177584,118363,4476430,1582206,78913,13267218,390000,0,43011992,43692618,42292452,1400166,0,1257049,0,337
204000,2020,0,44089,0,31293,12796,0,50622,0,0,-6533,13070,0,428045,446408,469587,0,23179,0,27151,3
204086,2020,800301,677721,15881,40665,621175,0,130804,0,0,1347218,200,0,240737,246483,203829,42654,0,40378,0,3
204159,2020,59555,203398,84965,1289,117144,0,37127,0,0,225826,210,0,431314,431315,393023,38292,0,34284,0,2
204191,2020,0,35918,0,35852,66,0,86595,0,0,-50677,1000,0,0,0,124,0,124,0,124,0
204213,2020,3011639,170745,1269,116169,53307,1177,773910,0,0,2409651,98336,0,1738929,2152800,2120559,32241,0,13875,0,18
204256,2020,122484,63135,0,36778,26357,65412,74871,0,0,176160,200,0,287600,306325,298287,8038,0,4955,0,0
204329,2020,135393,471460,18017,236024,217419,0,85827,0,0,521026,2,0,901394,904259,621307,282952,0,273895,0,4
204396,2020,40194,173527,54202,10859,108466,1007,345428,0,0,-130700,200,0,487258,486567,443441,43126,0,38595,0,4
204426,2020,512140,173577,0,173577,0,0,655050,0,0,30667,8652,0,219337,220825,75769,145056,0,142913,0,1
204450,2020,59850,408515,84566,313840,10109,1766,153888,0,0,316243,200,0,224781,226788,221776,5012,0,2888,0,3
204469,2020,302916,1126095,952,293890,831253,2449,191186,58892,0,1181382,98280,0,1119418,1599234,1010163,589071,0,495361,0,12
204620,2020,4491,37987,1686,22381,13920,1659,403910,0,0,-359773,210,0,0,0,135,0,135,0,135,0
204744,2020,175085,146585,0,34700,111885,0,50771,0,0,270899,200,0,227768,240361,180292,60069,0,56746,0,1
204752,2020,19437,14628,3655,9218,1755,0,40670,0,0,-6605,200,0,0,0,0,0,0,0,0,0
204779,2020,2115,0,0,0,0,0,1265,0,0,850,200,0,0,0,0,0,0,0,0,0
204817,2020,2191182,742382,0,685603,56779,0,605108,0,0,2328456,3010,0,1817596,1818174,810591,1007583,0,991282,0,1
204841,2020,40568,428731,39352,371181,18198,2806,132097,354703,0,-14695,15000,0,488817,500297,513760,0,13463,0,18257,7
204884,2020,0,6865,0,6836,29,0,3773,0,0,3092,200,0,0,0,0,0,0,0,0,0
204906,2020,309817,1331353,44247,910196,376910,9851,1351271,0,0,299750,14400,0,3393165,3499554,3289704,209850,0,177702,0,72
204949,2020,277049,1407149,387015,967966,52168,0,1238653,0,0,445545,200,0,586853,1086165,981799,104366,0,97859,0,3
204981,2020,113847,206496,47394,139108,19994,0,77391,0,0,242952,1000,0,0,0,515,0,515,0,515,0
205006,2020,87925,47131,45036,1281,814,0,305808,0,0,-170752,1170,0,0,0,0,0,0,0,0,0
205049,2020,3343,159960,7403,9314,143243,0,8317,0,0,154986,500,0,200432,200432,121180,79252,0,77934,0,3
205146,2020,1123181,607575,30104,538490,38981,0,598057,0,0,1132699,100000,0,502750,510006,423949,86057,0,81164,0,7
205251,2020,0,1072,0,1072,0,0,48966,0,0,-47894,200,0,0,0,0,0,0,0,0,0
205260,2020,2608973,778196,0,16,778180,2178,173129,0,0,3216218,200,0,762659,1024506,457841,566665,0,557355,0,1
205286,2020,68586,48394,0,0,48394,0,5461,0,0,111519,200,0,41645,61034,31145,29889,0,29289,0,1
205294,2020,305494,492564,72128,396603,23833,3435,2374019,0,0,-1572526,103500,0,1872016,1965103,2050749,0,85646,0,103749,21
205340,2020,21291,51505,0,26965,24540,0,69630,0,0,3166,200,0,69291,69350,83508,0,14158,0,14851,1
205375,2020,5515,343061,0,43621,299440,2130,7517,0,0,343189,200,0,1164689,1165580,874333,291247,0,261497,0,0
205499,2020,6671391,4962102,2757457,774700,1429945,6517,1953907,294067,0,9392036,2633169,0,13231974,13192106,11729706,1462400,0,1207746,0,45
205529,2020,5039993,8517580,18438,3806917,4692225,41433,2055571,0,0,11543435,121000,0,18101754,18200468,16481447,1719021,0,1496578,0,92
205693,2020,883092,730657,5057,5977,719623,24730,5846,0,0,1632633,510,0,104724,111873,237334,0,125461,0,127047,2
205740,2020,153603,12126,0,6888,5238,0,33619,0,0,132110,20010,0,69718,71818,10049,61769,0,59808,0,0
205782,2020,219018,591851,0,487333,104518,0,493943,0,0,316926,8550,0,216038,431093,379003,52090,0,45086,0,1
205863,2020,402468,16234,862,10199,5173,0,178995,0,0,239707,200,0,39185,39185,29547,9638,0,8539,0,0
205952,2020,422726,583539,68599,41135,473805,18767,521327,0,38970,464735,50000,0,882791,966017,771774,194243,0,191734,0,2
205960,2020,0,140891,90342,47307,3242,0,116676,0,0,24215,4660,0,192138,204759,202791,1968,0,685,0,1
206214,2020,127154,0,0,0,0,0,87426,0,0,39728,200,0,0,0,0,0,0,0,0,0
206222,2020,5158414,1006762,983748,0,23014,0,4330898,0,0,1834278,200,0,2743702,2743702,1820680,923022,0,895585,0,1
206281,2020,0,83452,53623,19422,10407,2000,225731,9679,0,-149958,200,0,20860,20860,33576,0,12716,0,13107,0
206338,2020,16894,4059,3925,0,134,0,267257,0,0,-246304,200,0,5558,5558,14118,0,8560,0,8712,1
206354,2020,26895,93956,58154,35950,-148,0,45444,1,0,75406,7314,0,0,0,1479,0,1479,0,1479,0
206400,2020,39175,9039,0,3585,5454,0,520566,0,0,-472352,200,0,0,0,0,0,0,0,0,0
206516,2020,1835005,912593,7440,687158,217995,0,955268,0,0,1792330,2500,0,255336,255336,89217,166119,0,160998,0,1
206613,2020,93699,117897,10345,48943,58609,0,5530,9679,0,196387,200,0,89592,89592,45474,44118,0,41430,0,0
206656,2020,2168384,200198,0,107000,93198,0,549388,0,0,1819194,95407,0,82516,85046,150686,0,65640,0,67618,0
207139,2020,1909933,8367093,4555798,1419484,2391811,4801,6721806,0,0,3560021,400,0,8475930,8483092,7474468,1008624,0,860643,0,39
207171,2020,2787857,446517,12362,426372,7783,0,1516919,0,0,1717455,400,0,679737,1688841,305462,1383379,0,1377793,0,1
207210,2020,81125,4551,0,2134,2417,0,1872,0,0,83804,6510,0,26517,26518,19771,6747,0,5951,0,1
207236,2020,13601,158520,55378,10642,92500,0,8936,0,0,163185,4330,0,643784,648088,582285,65803,0,59642,0,1
207422,2020,2546,85419,68486,5693,11240,0,82391,0,0,5574,400,0,61927,61927,46109,15818,0,14050,0,1
207562,2020,569350,116059,46857,46161,23041,0,2071685,0,0,-1386276,239108,0,1073032,1184043,1060561,123482,0,101353,0,7
207597,2020,0,0,0,0,0,0,350,0,0,-350,1,0,0,0,0,0,0,0,0,0
207732,2020,0,41406,14830,15034,11542,0,278255,0,0,-236849,9710,0,26281,49987,31264,18723,0,17224,0,1
207856,2020,0,4558,0,4558,0,0,35757,0,0,-31199,200,0,0,0,0,0,0,0,0,0
207902,2020,0,0,0,0,0,0,35483,0,0,-35483,200,0,0,0,7292,0,7292,0,7292,0
207929,2020,0,0,0,0,0,0,173279,0,0,-173279,210,0,0,0,417,0,417,0,417,0
207961,2020,108407,14143,2700,11401,42,0,722766,0,0,-600216,5000,0,163796,177139,309419,0,132280,0,133561,1
208029,2020,1413506,2190578,1070273,124815,995490,13413,2101477,0,0,1516020,30000,0,6684951,8099111,7331745,767366,0,645157,0,55
208150,2020,93,1213,0,431,782,0,73515,0,0,-72209,200,0,44540,44540,30073,14467,0,13131,0,0
208185,2020,141687,2394,612,-679,2461,0,232968,0,0,-88887,200,0,47115,47117,18882,28235,0,26900,0,0
208223,2020,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2020,251555,65945,16761,23051,26133,4062,88399,0,0,233163,200,0,487459,518502,445551,72951,0,68306,0,6
208282,2020,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2020,17918642,6042838,4442805,929136,-340371,22914,2447291,0,0,21537103,372700,0,27268636,30359067,25081460,5277607,0,4957812,0,16
208371,2020,81166,206026,-9911,25753,190184,0,32879,0,0,254313,200,0,644442,792872,637487,155385,0,149288,0,5
208576,2020,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
208592,2020,0,0,0,0,0,0,47860,0,0,-47860,200,0,0,0,0,0,0,0,0,0
208606,2020,52029,127707,125170,0,2537,0,91608,0,0,88128,400,0,136894,136894,116669,20225,0,16113,0,0
208614,2020,649023,23326,0,1147,22179,0,37532,0,0,634817,200,0,96852,106752,85373,21379,0,18467,0,0
208649,2020,285652,110104,104370,3871,1863,0,94880,0,0,300876,0,0,202979,253359,251326,2033,0,1708,0,2
208703,2020,912967,244693,36219,189259,18668,133821,1205496,0,0,85985,77864,0,396660,396660,299198,97462,0,94166,0,8
208738,2020,1928555,11934042,30265,11822657,81120,0,13568373,101992,0,192232,10160,0,2624892,2625954,2947061,0,321107,0,347583,28
209024,2020,377899,442284,141427,166431,134426,1181,34159,0,0,787205,17000,0,760306,859052,663755,195297,0,187278,0,1
209040,2020,671039,365003,30977,235590,98436,4415,1072032,0,0,-31575,500,0,2046254,2082219,2097877,0,15658,0,32486,16
209121,2020,155,137454,0,117063,20391,0,0,0,0,137609,201,0,0,0,192,0,192,0,192,0
209253,2020,10830,51403,0,10459,40944,0,44659,0,0,17574,200,0,0,0,1077,0,1077,0,1077,0
209288,2020,758984,464283,133631,335859,-5207,3125,669119,115819,0,441454,300,0,879624,1308906,1265551,43355,0,31607,0,8
209296,2020,1526084,664025,382823,238110,43092,245028,1907732,0,0,527405,280100,0,1635024,1791651,1775630,16021,0,603,0,8
209300,2020,41907,312856,249268,54878,8710,5643,168889,16134,0,175383,200,0,204701,204701,212208,0,7507,0,9555,3
209440,2020,135024,1301999,1091570,108065,102364,23325,1391203,45365,0,23780,200,0,525516,535423,576482,0,41059,0,46315,2
209466,2020,922331,655659,87656,339892,228111,0,739855,219569,0,618566,7300,0,453492,588305,543655,44650,0,40308,0,5
209563,2020,12324,223858,80257,41922,101679,3657,158065,0,0,81774,4000,0,1214413,1361279,1290039,71240,0,62528,0,13
209580,2020,116727,228503,0,45408,183095,0,229108,0,0,116122,200,0,330427,349317,230120,119197,0,115882,0,3
209679,2020,73800,47718,45141,2135,442,0,325972,0,0,-204454,200,0,38162,38162,51921,0,13759,0,14904,1
209695,2020,236362,581182,468190,49959,63033,0,257110,0,0,560434,350,0,2354451,2355488,2035747,319741,0,296359,0,4
209725,2020,153595,176093,3136,165948,7009,0,307482,0,0,22206,200,0,3360,3360,0,3360,0,3360,0,0
209784,2020,0,318170,0,300688,17482,0,24849,0,0,293321,200,0,5776,5776,9265,0,3489,0,3659,0
209814,2020,26943,239208,0,46238,192970,0,44037,0,0,222114,202,0,121313,121313,76605,44708,0,43585,0,1
209822,2020,114869,428316,87591,39875,300850,332723,556387,0,0,319521,30000,0,2017595,2057858,2870863,0,813005,0,813005,26
209920,2020,0,5917,3035,0,2882,0,91359,0,0,-85442,10220,0,9645,9645,9894,0,249,0,538,0
209946,2020,741097,125096,22356,35844,66896,0,13383,0,0,852810,1200,0,114414,114414,7843,106571,0,103392,0,0
209954,2020,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2020,24548,8948,0,83,8865,0,15644,0,0,17852,200,0,93340,98740,82422,16318,0,15427,0,2
209989,2020,0,116667,423,111638,4606,0,58306,0,0,58361,200,0,77230,77353,17029,60324,0,58045,0,0
210037,2020,48470,328466,255713,61239,11414,73,180257,0,0,196752,20000,0,86065,112265,120490,0,8225,0,11470,1
210126,2020,5802,1033363,280,828031,205052,335291,879098,0,0,495358,387500,0,0,41207,100838,0,59631,0,60276,1
210231,2020,56229,25577,25049,65,463,0,11850,0,0,69956,30,0,73668,73668,88265,0,14597,0,15333,1
210266,2020,18421,111430,4846,1171,105413,0,2500,0,0,127351,800,0,21315,21315,21123,192,0,0,449,0
210274,2020,885868,5749,0,4148,1601,0,792786,0,0,98831,200,0,47641,51725,138185,0,86460,0,87408,1
210428,2020,620936,56179,0,13854,42325,0,3330,5225,0,668560,300,0,84079,85658,19877,65781,0,63211,0,0
210436,2020,102133,214616,162428,14491,37697,0,161064,0,0,155685,1000,0,1113277,1118182,991828,126354,0,116001,0,10
210495,2020,0,4989,0,0,4989,0,0,0,0,4989,200,0,0,0,0,0,0,0,0,0
210509,2020,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,0,0,0,0,0,0,0,0
210606,2020,148028,122882,78799,15008,29075,0,225233,0,0,45677,45000,0,1711099,1711099,1659916,51183,0,51094,0,6
210614,2020,66427,147690,67827,54590,25273,2484,109931,0,0,106670,400,0,569864,567449,535035,32414,0,27177,0,2
210622,2020,251918,985927,530387,379500,76040,1855,361077,0,0,878623,100000,0,587465,808197,866383,0,58186,0,62804,6
210754,2020,0,18197,12092,0,6105,0,59105,0,0,-40908,200,0,29835,29835,31193,0,1358,0,1947,1
210827,2020,170428,16939,0,17000,-61,0,393832,0,0,-206465,200,0,0,0,0,0,0,0,0,0
210835,2020,514595,607066,0,604746,2320,0,2955,0,0,1118706,720,0,26836,29737,6714,23023,0,22212,0,0
210878,2020,53860,306916,214272,26087,66557,0,734267,0,0,-373491,200,0,52752,52752,43584,9168,0,8640,0,1
211067,2020,217986,143081,81861,61126,94,0,51789,0,0,309278,200,0,12984,12987,27335,0,14348,0,14699,0
211172,2020,1167781,281943,111908,125834,44201,22887,931047,0,0,541564,200,0,571852,573852,684704,0,110852,0,116591,0
211202,2020,186504,609510,486376,25701,97433,0,125346,0,0,670668,5200,0,778676,778678,767899,10779,0,3582,0,3
211270,2020,0,42691,0,28320,14371,0,184095,0,0,-141404,200,0,52273,53092,55068,0,1976,0,3566,1
211300,2020,14044,277671,37606,239127,938,0,256795,0,0,34920,5000,0,0,0,240,0,240,0,240,0
