cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
199940,2023,19925275,7568247,44589,7235826,287832,1442126,8112355,3050084,0,17773209,10112675,0,4351979,4975935,3034903,1941032,0,1636660,0,11
199958,2023,11671359,54051366,12093825,20359058,21598483,1453541,54384857,0,560918,12230491,1341744,0,63964686,57712524,58217753,0,505229,0,505229,97
200076,2023,151219,6256,0,2173,4083,0,96541,0,0,60934,4000,0,0,4004,6077,0,2073,0,2073,0
200181,2023,-929885,5847190,131988,5698697,16505,85104,1380442,0,0,3621967,1030,0,265573,5994001,5832552,161449,0,158853,0,1
200203,2023,17427,101044,82696,12334,6014,0,190112,0,0,-71641,200,0,817301,829340,817997,11343,0,3150,0,3
200289,2023,885109,3293623,50430,346909,473815,0,2644729,0,0,1534003,5000,0,4757554,4789029,4206707,582322,0,518515,0,19
200300,2023,343,39598,2609,36935,54,0,10902,0,0,29039,200,0,0,0,0,0,0,0,0,0
200360,2023,0,129,0,0,129,0,42333,0,0,-42204,1252,0,58200,58200,69049,0,10849,0,11849,0
200378,2023,141212,2251955,1144355,243961,863639,18290,1977143,0,0,434314,200,0,2192288,2149689,1712945,436744,0,420230,0,3
200513,2023,78210613,137393520,14279384,66819849,56294287,970842,88644003,4465394,6024236,117441342,1996660,0,306483534,304615209,271077920,33537289,0,28711588,0,288
200580,2023,40171,30233,21430,754,8049,0,28992,0,0,41412,200,0,0,0,0,0,0,0,0,0
200653,2023,1044462,1545003,0,1014158,530845,55047,1575804,0,0,1068708,100000,0,4949426,5455778,4903235,552543,0,464106,0,11
200726,2023,99468,407,0,103,304,0,25129,0,0,74746,200,0,69302,69302,69299,3,0,3,0,1
200777,2023,3353,20668,0,12539,8129,0,21041,0,0,2980,211,0,17788,17792,21876,0,4084,0,4084,0
200807,2023,45236,297677,208241,88180,1256,0,388645,0,0,-45732,7000,0,941714,941714,854721,86993,0,77430,0,1
200882,2023,44,0,0,0,0,0,710,0,0,-666,200,0,0,0,0,0,0,0,0,0
200947,2023,105976629,41078332,19864418,19756468,1457446,218590,46048764,338607,3864247,97021933,6978750,0,103137208,108904730,85563202,23341528,0,20212883,0,174
201020,2023,1008975,3368992,0,1790875,1578117,101185,1092395,0,0,3386757,150000,0,13554306,14171529,11416016,2755513,0,2389841,0,16
201098,2023,397,27030,13675,9226,4129,0,4993,0,0,22434,1000,0,0,0,0,0,0,0,0,0
201128,2023,1732532,1425160,336079,524568,564513,0,165894,0,0,2991798,240500,0,1602532,1725697,1204977,520720,0,504280,0,6
201136,2023,18527417,34992089,13824696,21135411,31982,158912,14858120,68243,1093878,37658177,3590860,0,39807865,41481671,33100035,8381636,0,7566298,0,94
201217,2023,1925395417,137349730,2857637,88070215,46421878,735716,303836276,1480272139,10893185,268479263,6878520,0,350204598,369558049,348074787,21483262,0,17775939,0,1927
201250,2023,4095743,8147570,6097139,2015071,35360,44882,10712306,91865,134934,1349090,812670,0,14601314,18114069,17937910,176159,0,176159,0,87
201357,2023,33976,1288959,119377,1041099,128483,0,925404,0,0,397531,527840,0,4633004,6559508,6413478,146030,0,146030,0,49
201373,2023,102281566,49012885,27399166,20823540,790179,3252520,106491808,297820,2180266,45577077,5113008,0,49178113,48284396,56106037,0,7821641,0,7821641,235
201403,2023,0,0,0,0,0,0,8361,0,0,-8361,93000,0,0,0,0,0,0,0,0,0
201411,2023,3160347,1681376,0,1540270,141106,0,1519724,6828,0,3315171,416437,0,2078830,2282121,2186054,96067,0,73349,0,9
201454,2023,125015,476544,318,476190,36,0,7467622,0,0,-6866063,789290,0,1833142,1833274,1601702,231572,0,231572,0,0
201527,2023,10311011,323506,5828,118338,199340,191255,798530,109213,0,9918029,6344247,0,2484139,2842640,2509824,332816,0,332816,0,8
201535,2023,48269202,165627869,10289276,123486066,30919774,383833,42204280,17000,374148,171685476,12313405,0,34219450,236678125,90751245,145926880,0,121303336,0,154
201578,2023,450103,75721,0,69538,6183,0,107340,0,24744,393740,134310,0,870,870,10281,0,9411,0,9411,0
201586,2023,13744528,27268675,18649256,7758030,861389,404240,33453215,1651014,0,6313214,5835080,0,38715497,45087966,46765476,0,1677510,0,1677510,107
201594,2023,17681969,49569762,18371717,30590712,607333,205157,43290160,0,852331,23314397,1071500,0,88374261,88914961,83161392,5753569,0,4610553,0,149
201608,2023,39142268,1941417,0,781740,1159677,24661,24725185,487057,0,15896104,2800000,0,8329011,13943273,11423930,2519343,0,2519343,0,35
201659,2023,25511,805596,239362,557883,8351,0,2731264,0,0,-1900157,213415,0,2208,-11883,86564,0,98447,0,98447,1
201691,2023,14680485,8857635,773572,3776961,4307102,4038,13492423,0,0,10049735,2131743,0,17358424,17982754,17133737,849017,0,712874,0,15
201705,2023,2298857,10507699,182647,1335313,8989739,355,878312,0,461026,11467573,2810438,0,5649028,6488700,6043963,444737,0,368911,0,31
201730,2023,880686,6540955,3704739,879726,1922500,0,1102462,0,0,6319179,1476000,0,7106283,7201058,7180795,20263,0,6994,0,33
201764,2023,0,3252954,0,3252954,0,0,3158668,0,0,94286,104172,0,0,0,1432,0,1432,0,1432,0
201829,2023,0,23905,0,23903,2,0,257271,0,0,-233366,90103,0,0,0,4165,0,4165,0,4165,0
201861,2023,183665,22984,0,20246,2738,0,218239,0,0,-11590,2640,0,42803,43713,58951,0,15238,0,15675,1
201870,2023,1028206,4429585,0,3938550,491035,0,22367,0,0,5435424,5045890,0,0,10402,1393015,0,1382613,0,1382613,1
201888,2023,2719600,1367416,26743,391559,949114,0,141289,0,0,3945727,340573,0,843876,865571,937499,0,71928,0,79210,3
201900,2023,35251547,35332554,4319123,22840242,8171429,1391496,43767462,690758,14685,27502692,1748071,0,105199998,116844806,108044400,8800406,0,7800023,0,226
201918,2023,0,16293,0,9800,6493,0,8138,0,0,8155,141360,0,0,0,3953,0,3953,0,3953,0
201926,2023,78750,60020,5683,47117,7220,0,68157,0,0,70613,90468,0,298083,298083,280122,17961,0,14980,0,2
201934,2023,4497,15976,15976,0,0,7162,41490,0,0,-13855,12258,0,0,0,0,0,0,0,0,0
201942,2023,15108565,373908,2490,268348,103070,20268,6517341,307098,0,8678302,792960,0,2444277,2530330,1048359,1481971,0,1461916,0,5
202026,2023,12236302,14934146,0,14904621,29063,1323530,7118816,0,0,21375162,1122379,0,1589611,2090011,2057036,32975,0,13389,0,3
202093,2023,1753049,817491,490888,133633,7970,0,150119,0,0,2420421,38880,0,2351188,2357974,1376604,981370,0,962372,0,3
202123,2023,45923634,17645403,4294370,2897172,10453861,0,1659722,1723671,54372,60131272,16774030,0,3249841,4091853,3548970,542883,0,542883,0,8
202131,2023,18026268,5368898,3279873,1818350,270675,0,20424619,1570,0,2968977,1420163,0,22709164,23820053,23303206,516847,0,516847,0,87
202140,2023,11097701,2614814,0,2612511,2303,0,4801783,0,0,8910732,18461022,0,120084,130235,290865,0,160630,0,160630,1
202220,2023,168640,564579,31930,526268,6381,0,238166,0,0,495053,863640,0,287725,280595,256483,24112,0,21235,0,1
202247,2023,3313876,1132070,0,987974,144096,0,3871839,76622,0,497485,186504,0,2395605,2395695,2325791,69904,0,50738,0,4
202271,2023,0,3670759,0,3670759,0,0,3555216,0,0,115543,101910,0,0,0,1269,0,1269,0,1269,0
202280,2023,1529956,1071134,579682,449785,41667,0,2102695,0,0,498395,891520,0,2162028,2228445,2927835,0,699390,0,699390,0
202344,2023,2254687,657177,0,132646,524531,0,31558,0,0,2880306,790845,0,172630,292430,454670,0,162240,0,162240,2
202352,2023,1560287,3202369,264089,1455649,1482631,0,461951,0,0,4300705,877330,0,2203248,2175893,1055410,1120483,0,1101410,0,10
202379,2023,41228,132997,40282,92633,82,0,69817,15068,0,89340,300,0,0,0,617,0,617,0,617,0
202689,2023,98520,180918,578,41727,138613,0,24261,0,0,255177,200,0,183237,183239,169523,13716,0,7845,0,0
202794,2023,912806,101886,29521,59578,12787,0,1106813,0,0,-92121,400,0,196418,198486,193650,4836,0,2852,0,1
202816,2023,483992,512006,0,151760,360246,0,469744,0,0,526254,200,0,386048,386048,66128,319920,0,316523,0,1
202875,2023,2498356,2557168,299,2530525,26344,0,591664,0,0,4463860,200,0,2451121,2451142,1094993,1356149,0,1338584,0,1
202930,2023,337215,155289,3145,152089,55,0,464844,0,0,27660,200,0,0,0,9609,0,9609,0,9609,0
202956,2023,1132180,158508,1846,151353,5309,0,5001457,0,13320,-3724089,19032257,0,0,0,86728,0,86728,0,86728,0
202980,2023,2662379,2194838,62,2122169,4985,0,3454970,1505154,0,-102907,269240,0,480877,563045,457612,105433,0,100625,0,2
203005,2023,0,5531,0,4395,1136,0,53187,0,0,-47656,150305,0,0,0,27291,0,27291,0,27291,0
203021,2023,2079515,1606902,662783,325491,618628,0,875388,0,0,2811029,0,0,404471,404471,907277,0,502806,0,506568,4
203030,2023,9289075,4227036,0,1286731,2940305,0,3662554,0,0,9853557,9838022,0,73593,3737922,4233451,0,495529,0,496633,6
203048,2023,0,417535,0,303079,114456,0,948263,0,0,-530728,216194,0,0,378,3110,0,2732,0,2732,0
203099,2023,144592,5776,0,5776,0,0,316653,0,0,-166285,355,0,0,0,29,0,29,0,29,0
203110,2023,2166,269724,0,266043,3681,0,101106,0,0,170784,260,0,0,0,15945,0,15945,0,15945,0
203161,2023,229073,24363,0,19098,5265,0,80561,0,0,172875,200,0,11010,47887,26028,21859,0,18432,0,0
203269,2023,0,50150,0,47532,2618,0,1999,0,0,48151,200,0,26610,26610,15477,11133,0,9214,0,0
203293,2023,797483,264221,196635,2770,64816,0,412666,0,0,649038,200,0,1203801,1223733,1100952,122781,0,112527,0,5
203358,2023,285,58483,6547,32119,19817,221,23968,0,0,35021,10000,0,208056,208067,208917,0,850,0,2753,1
203501,2023,86922,204185,0,168371,35814,0,4360,0,0,286747,200,0,280750,280966,49471,231495,0,228937,0,1
203536,2023,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
203927,2023,68030,1207609,101692,862082,243835,200,1240923,0,0,34916,500,0,2620747,2620791,2567563,53228,0,44712,0,0
203960,2023,12072832,6327301,2218405,976225,3132080,112256,3254449,1146810,176455,13934675,390000,0,26839049,27568571,24498368,3070203,0,2625956,0,225
204000,2023,5194,72068,0,36068,36000,0,66947,0,0,10315,13070,0,490227,499429,478541,20888,0,17613,0,0
204086,2023,814003,55737,0,38769,16968,0,5132,0,0,864608,200,0,0,0,98939,0,98939,0,98939,0
204159,2023,50622,44508,10296,0,34212,0,12869,0,0,82261,210,0,229302,229302,229662,0,360,0,2607,1
204191,2023,0,36042,0,35852,190,0,86845,0,0,-50803,1000,0,0,0,0,0,0,0,0,0
204213,2023,2733947,461176,4039,153898,48608,3058,584979,0,14197,2599005,98336,0,2149194,2449007,2302651,146356,0,127776,0,15
204256,2023,80847,102199,0,44056,58143,0,136910,0,0,46136,200,0,237740,237761,347675,0,109914,0,112292,5
204329,2023,102966,259859,32683,68740,158436,0,45638,0,0,317187,2,0,595684,597741,508161,89580,0,83820,0,3
204396,2023,213087,233027,66307,27009,139711,5963,151797,10625,0,289655,200,0,795058,801254,696368,104886,0,98052,0,5
204426,2023,0,5127772,5114432,10017,3323,0,730694,0,0,4397078,8652,0,113,120245,294702,0,174457,0,175659,1
204450,2023,4800,251161,53913,170722,26526,0,91857,0,0,164104,200,0,287494,287494,255108,32386,0,29511,0,3
204469,2023,256708,759847,914,287869,471064,5514,108305,59623,0,854141,98280,0,1274631,1289224,1087902,201322,0,169110,0,9
204620,2023,4491,5528,1686,3833,9,1659,41763,0,0,-30085,210,0,0,0,0,0,0,0,0,0
204744,2023,162843,429609,2816,75876,350917,0,272758,0,0,319694,200,0,323307,354528,141635,212893,0,209785,0,1
204752,2023,19437,14628,3655,9218,1755,0,40670,0,0,-6605,200,0,0,0,0,0,0,0,0,0
204779,2023,2115,0,0,0,0,0,1265,0,0,850,200,0,0,0,0,0,0,0,0,0
204817,2023,2244143,804284,0,566570,237714,0,69062,0,0,2979365,3010,0,733888,732855,509520,223335,0,220433,0,1
204841,2023,38200,105257,75520,17991,11746,276,77381,1254,0,65098,15000,0,475626,495817,524809,0,28992,0,33384,5
204906,2023,1428153,2485184,410779,1862985,211420,105090,2519663,875814,0,622950,14400,0,5047142,5138093,4523620,614473,0,500902,0,65
204949,2023,191424,2126974,387015,1672350,67609,0,1283017,0,0,1035381,200,0,2482328,3074221,2576886,497335,0,475242,0,2
204981,2023,113589,136594,0,136448,146,0,20913,0,0,229270,1000,0,0,0,0,0,0,0,0,0
205006,2023,0,666,0,0,666,0,22556,0,0,-21890,1170,0,0,0,0,0,0,0,0,0
205049,2023,39825,79143,48928,19038,11177,0,129980,0,0,-11012,500,0,220088,231401,212143,19258,0,17849,0,3
205146,2023,1069551,553351,30781,483263,39307,0,459414,0,0,1163488,100100,0,477174,517175,482580,34595,0,29992,0,5
205251,2023,0,1072,0,1072,0,0,48966,0,0,-47894,200,0,0,0,0,0,0,0,0,0
205260,2023,2483261,485172,0,1446,483726,2418,177128,0,0,2793723,200,0,1069507,1072835,268540,804295,0,794741,0,1
205286,2023,65721,98255,0,3912,94343,0,48072,0,0,115904,200,0,44487,44487,64931,0,20444,0,20444,0
205294,2023,282371,346267,49415,238623,58229,392,391285,0,0,237745,103500,0,2906079,2984936,3215969,0,231033,0,252253,22
205340,2023,11463,28279,0,24758,3521,0,38279,0,0,1463,200,0,67683,85472,83412,2060,0,1222,0,1
205375,2023,70768,53268,0,39670,13598,6933,138709,0,0,-7740,200,0,14500,16008,45331,0,29323,0,29323,0
205499,2023,10221609,8156256,5957422,1000318,1198516,9642,3011733,9479,0,15366295,2633169,0,19862255,20388697,19316767,1071930,0,958134,0,51
205529,2023,15466839,6667510,18738,6468511,180261,59019,3255391,21350,0,18916627,121000,0,32005621,32366630,27305510,5061120,0,4500129,0,100
205693,2023,844217,635791,0,20246,615545,0,22794,0,0,1457214,510,0,413850,440819,293512,147307,0,143096,0,2
205740,2023,0,17906,0,3723,14183,0,200,0,0,17706,20010,0,0,0,2400,0,2400,0,2400,0
205782,2023,273237,462001,0,426771,35230,0,321856,0,0,413382,8550,0,276781,297517,95736,201781,0,198805,0,1
205863,2023,364681,30653,862,11445,18346,0,186292,17553,0,191489,200,0,147975,147975,51481,96494,0,95192,0,1
205952,2023,437342,561726,88224,34800,438702,0,350389,0,55998,592681,50000,0,1211446,1220418,1067548,152870,0,134274,0,1
205960,2023,0,231189,163761,42682,24746,0,158412,0,0,72777,4660,0,306118,306239,280437,25802,0,22729,0,1
206214,2023,127154,0,0,0,0,0,87426,0,0,39728,200,0,0,0,0,0,0,0,0,0
206222,2023,5189803,4742065,2235,2919016,1820814,0,2427187,0,0,7504681,200,0,138244,5083516,370427,4713089,0,4668276,0,1
206281,2023,0,44846,43282,151,1413,2000,202693,0,0,-155847,200,0,48875,48875,45409,3466,0,3466,0,0
206338,2023,28422,-1091,-5724,4623,10,0,289641,0,0,-262310,200,0,0,0,1994,0,1994,0,1994,0
206354,2023,26895,93956,58154,35950,-148,0,45444,1,0,75406,7314,0,0,0,0,0,0,0,0,0
206400,2023,39175,9039,0,3585,5454,0,520566,0,0,-472352,200,0,0,0,0,0,0,0,0,0
206516,2023,1903812,130599,7416,98230,24953,5643,188142,0,0,1851912,2500,0,218927,218953,194846,24107,0,22158,0,1
206613,2023,183081,239554,10345,106443,122766,0,40470,0,0,382165,200,0,108325,110141,86231,23910,0,20333,0,0
206656,2023,2078498,36297,0,18936,17361,0,257529,0,0,1857266,95407,0,74458,74460,145603,0,71143,0,71143,0
207139,2023,2578930,7511462,2703388,1125368,3682706,1080,6404931,0,0,3686541,400,0,10638188,11067865,10809877,257988,0,184119,0,37
207171,2023,2989213,36035,0,4101,27294,0,938370,0,0,2086878,400,0,873406,882400,227781,654619,0,647119,0,1
207210,2023,73012,4410,0,1336,3074,93,14130,0,0,63385,6510,0,27311,27312,49579,0,22267,0,22477,1
207236,2023,26367,151744,85312,9185,57247,0,16491,0,0,161620,4330,0,1049474,1049474,884536,164938,0,154441,0,1
207422,2023,19659,115129,92279,13244,9606,0,129430,0,0,5358,400,0,20978,20978,24125,0,3147,0,3147,1
207562,2023,520302,63685,0,11499,52186,0,973978,0,0,-389991,148810,0,1663161,1859143,1379179,479964,0,402871,0,7
207597,2023,0,0,0,0,0,0,350,0,0,-350,1,0,0,0,0,0,0,0,0,0
207732,2023,0,21917,14758,5421,1738,0,283274,0,0,-261357,9710,0,-4202,-4202,6620,0,10822,0,10822,1
207902,2023,0,0,0,0,0,0,40655,0,0,-40655,200,0,0,0,0,0,0,0,0,0
207929,2023,0,0,0,0,0,0,175306,0,0,-175306,210,0,0,0,803,0,803,0,803,0
207961,2023,63657,3441009,1518435,1833135,89439,0,171707,0,0,3332959,5000,0,314212,314212,223615,90597,0,87518,0,1
208029,2023,3442665,4241683,294433,206633,3740617,50400,4808386,0,0,2926362,30000,0,11699118,16412487,14518375,1894112,0,1601290,0,69
208150,2023,93,112140,0,63230,48910,0,17503,0,0,94730,0,0,176239,176597,81503,95094,0,93539,0,1
208185,2023,90270,11275,0,6418,4857,0,85171,0,0,16374,200,0,67112,67112,23228,43884,0,39327,0,0
208223,2023,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2023,140623,202534,0,109547,92987,326,89613,0,0,253870,200,0,145728,318937,190212,128725,0,125918,0,1
208282,2023,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2023,22023070,15487716,3785990,1483841,3557848,173619,17767152,0,0,19917253,372700,0,21076642,24720198,21082637,3637561,0,3478908,0,17
208371,2023,142927,103569,95668,13627,-5726,0,121088,0,0,125408,200,0,1071585,1300534,1241246,59288,0,48360,0,3
208576,2023,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
208592,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208606,2023,48277,127849,126889,0,960,0,87026,0,0,89100,400,0,139979,139979,119926,20053,0,16845,0,0
208614,2023,776606,8171,0,2645,5526,873,187961,0,0,597689,200,0,173998,173998,148997,25001,0,16193,0,0
208649,2023,442890,108106,67793,1934,38379,0,112132,0,0,438864,94409,0,382297,402818,445315,0,42497,0,42497,2
208703,2023,908541,190275,0,189244,484,133556,812875,19779,0,399718,77864,0,184034,184034,54065,129969,0,128128,0,1
208738,2023,2049347,5438789,148473,5121828,168488,0,2263916,0,0,5224220,10160,0,9178145,9709220,8573510,1135710,0,1039864,0,40
209024,2023,93427,429239,138783,173127,117329,8399,507223,0,0,23842,17000,0,475049,481027,528606,0,47579,0,51812,2
209040,2023,767898,402143,34815,273356,93972,4057,974835,97899,0,101364,500,0,2879650,2923184,2819771,103413,0,85901,0,18
209121,2023,155,136791,0,117063,19728,0,0,0,0,136946,201,0,0,0,455,0,455,0,455,0
209253,2023,7597,51403,0,10459,40944,0,44659,0,0,14341,200,0,0,0,1077,0,1077,0,1077,0
209288,2023,296714,685115,1233,604018,79864,240,327877,0,0,654192,300,0,1043333,1584060,1162165,421895,0,406371,0,2
209296,2023,1142774,3220577,620531,2463333,136713,0,3286386,0,0,1076965,280100,0,6212771,6441481,5625993,815488,0,687305,0,15
209300,2023,21950,411528,229480,65149,116899,0,136432,0,0,297046,200,0,394221,534940,430972,103968,0,100026,0,3
209440,2023,84581,1063149,934022,48264,80863,75130,1191216,-4695,0,36339,200,0,522610,759931,745689,14242,0,7989,0,2
209466,2023,606889,777371,180871,486641,109859,0,878085,0,0,506175,7300,0,729110,733151,488430,244721,0,237537,0,3
209563,2023,5205,305415,123640,41169,140606,827,124340,0,0,187107,4000,0,1520699,1719340,1600108,119232,0,106093,0,12
209580,2023,9484,347010,0,285184,61826,0,179845,0,0,176649,200,0,337710,337764,227875,109889,0,106511,0,2
209679,2023,0,9785,0,9750,35,0,133416,0,0,-123631,200,0,37476,37476,81768,0,44292,0,44643,1
209695,2023,231566,761335,438441,97252,225642,0,547966,0,0,444935,350,0,3450606,3452011,3055091,396920,0,358782,0,4
209725,2023,152846,337183,3136,313141,20906,0,343263,0,0,146766,200,0,195520,214985,749,214236,0,181672,0,0
209784,2023,0,55655,0,575,55080,0,134,0,0,55521,200,0,65800,65800,29373,36427,0,30594,0,0
209814,2023,23098,283913,0,45859,238054,0,47449,0,0,259562,202,0,124641,124641,90076,34565,0,33381,0,1
209822,2023,62171,243723,83045,17002,143676,710946,2585601,0,0,-1568761,30000,0,3414931,3426074,4182183,0,756109,0,756109,16
209920,2023,0,10739,5802,0,4937,0,90339,0,0,-79600,10220,0,13128,15727,13978,1749,0,1469,0,0
209946,2023,502047,104497,0,26987,77510,0,11848,0,0,594696,1200,0,135058,135058,67931,67127,0,65776,0,1
209954,2023,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2023,16991,26013,0,83,25930,0,25152,0,0,17852,200,0,127600,127600,110748,16852,0,15576,0,2
209989,2023,0,21470,0,20795,675,0,33600,0,0,-12130,200,0,0,0,0,0,0,0,0,0
210037,2023,420,192612,125395,17594,49623,523,76985,0,0,116570,20000,0,801454,803935,808258,0,4323,0,12187,1
210126,2023,211325,448074,10825,161751,275498,0,738072,233501,0,-312174,1000000,0,33000,88034,183491,0,95457,0,95457,1
210231,2023,8600,78285,70977,3843,3465,0,10813,0,0,76072,30,0,212010,212010,211394,616,0,0,1504,1
210266,2023,14285,15363,0,0,15363,0,1675,0,0,27973,800,0,22601,22601,7639,14962,0,12326,0,0
210428,2023,573331,60230,0,29324,30906,0,0,8038,0,625523,300,0,64327,82764,103998,0,21234,0,23489,0
210436,2023,94737,849275,700041,101338,47896,2652,77057,0,0,869607,1000,0,2151476,2151476,1863827,287649,0,269772,0,9
210495,2023,0,4989,0,0,4989,0,0,0,0,4989,200,0,0,0,0,0,0,0,0,0
210509,2023,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,0,0,0,0,0,0,0,0
210606,2023,109376,206978,155631,14690,36657,49552,308974,0,0,56932,45000,0,1966258,1972808,1987185,0,14377,0,15002,6
210614,2023,72037,341350,175524,130676,35150,0,245344,0,0,168043,400,0,963657,985314,896052,89262,0,80387,0,2
210622,2023,187713,1042078,510996,453846,77236,3884,321771,0,0,911904,100000,0,1355545,1453687,1255008,198679,0,187555,0,5
210754,2023,0,10980,8417,0,2563,0,51290,0,0,-40310,200,0,33056,37502,34539,2963,0,2489,0,1
210827,2023,170428,16939,0,17000,-61,0,393832,0,0,-206465,200,0,0,0,0,0,0,0,0,0
210835,2023,514449,10963,0,10963,0,0,17765,0,0,507647,720,0,9966,9966,12389,0,2423,0,2967,0
211067,2023,200537,158875,37310,40600,80965,0,96000,0,0,263412,200,0,68180,68180,66898,1282,0,1071,0,0
211172,2023,946490,1271148,286522,969766,14860,26043,1067837,0,0,1175844,200,0,1792629,1792835,1233923,558912,0,540983,0,4
211202,2023,145582,561920,398786,16550,146584,0,50287,0,0,657215,5200,0,1065641,1065642,1023276,42366,0,31708,0,3
211270,2023,3445,43736,0,13156,30580,0,228649,0,0,-181468,200,0,42855,42855,63763,0,20908,0,20908,1
211300,2023,13507,277420,37606,239127,687,0,256795,0,0,34132,5000,0,0,0,60,0,60,0,60,0
211369,2023,4729984,12220008,4935520,3224440,4060048,106175,6158740,54866,0,10842561,200,0,12789394,13458298,12833285,625013,0,506160,0,35
211423,2023,859806,183711,24726,110963,48022,0,2207393,0,0,-1163876,200,0,62949,62949,143390,0,80441,0,80730,1
211490,2023,97125,454321,352871,13368,88082,0,286271,0,0,265175,46000,0,2726956,2744956,2652184,92772,0,79442,0,6
