cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
201373,2018,97992182,46618383,33790869,12306122,521392,171878,72416432,168965,1831425,70365621,5113008,0,43579235,51898476,60076423,0,8177947,0,8629684,281
201403,2018,0,0,0,0,0,0,5981,0,0,-5981,93000,0,0,0,3839,0,3839,0,3839,0
201411,2018,2238120,1436808,0,516323,920485,40521,4922499,9102,0,-1216152,182055,0,1305431,1472270,1761991,0,289721,0,303093,26
201454,2018,2231574,1506015,108930,1397023,62,0,7361565,80968,0,-3704944,789290,0,2942598,5672090,6444366,0,772276,0,772276,84
201470,2018,6236988,12598403,9,12350170,248224,0,18273419,0,0,561972,1891675,0,78000,156826,147116,9710,0,6582,0,1
201527,2018,15631664,1778882,10586,1733789,34507,6886,3948674,4320596,32396,9115766,6344247,0,979405,2882577,4178088,0,1295511,0,1295511,25
201535,2018,74146410,23631198,14958348,7793549,117556,131119,18512571,32237,247526,79116393,12325438,0,36073770,39567680,36237992,3329688,0,2667588,0,219
201578,2018,450103,69854,0,69786,68,0,108820,0,24744,386393,134310,0,2685,62285,77121,0,14836,0,16705,0
201586,2018,7445925,11445659,6485078,4810183,150398,207116,16266478,0,0,2832222,2529050,0,17420504,18413296,18673120,0,259824,0,203768,89
201594,2018,7812462,12778494,1865175,8498465,2414854,157032,24373073,0,530087,-4155172,1071500,0,27586766,28693364,30518232,0,1824868,0,1871688,105
201608,2018,41783264,3410947,13148,1909343,1488456,14412,25905470,875653,0,18427500,6858000,0,15073933,17579285,29793620,0,12214335,0,12214335,48
201659,2018,549466,3537431,641960,2890389,5082,0,1252762,0,170354,2663781,213415,0,8599258,8705338,9265640,0,560302,0,560302,105
201691,2018,12929431,10890203,1970531,2897069,3506202,4623,11798798,0,188637,11836822,2131743,0,19476577,18932471,19283112,0,350641,0,350641,66
201705,2018,3725703,8767976,538511,414446,7815019,0,366325,0,351556,11775798,2810438,0,3834710,4431641,4222509,209132,0,143679,0,41
201730,2018,1268785,4826053,3332826,1243928,215309,0,650777,19101,0,5424960,1476000,0,7784177,7813074,7345743,467331,0,389808,0,37
201764,2018,1436,2674746,0,2671406,3340,0,2785370,0,0,-109188,104172,0,17660,22186,28520,0,6334,0,7000,1
201829,2018,1046,3154627,193185,2910978,50464,0,1242963,0,0,1912710,90103,0,13508,18329,88512,0,70183,0,70276,5
201861,2018,220198,32905,0,30714,2191,0,226060,0,0,27043,2640,0,34690,36285,47563,0,11278,0,11642,1
201870,2018,2613081,5527293,173276,4391357,962660,0,65108,0,0,8075266,5045890,0,348515,360244,488733,0,128489,0,131982,5
201888,2018,3411580,3748861,1344481,2055934,348446,0,2210150,0,0,4950291,340573,0,1299258,1442434,948276,494158,0,480501,0,5
201900,2018,13044344,13874809,1968548,9682970,2221531,208111,17817685,151184,3053,9155342,1748071,0,30720296,30921133,30332133,589000,0,463514,0,66
201918,2018,1436279,472692,14076,2471,456145,0,81608,0,0,1827363,263890,0,621198,622338,341560,280778,0,274555,0,3
201926,2018,216231,23065,8126,9288,5651,0,36872,0,0,202424,90468,0,192806,194553,229615,0,35062,0,37009,3
201934,2018,4497,15976,15976,0,0,7162,41105,0,0,-13470,12258,0,0,0,392,0,392,0,392,0
201942,2018,9962703,823872,3205,715155,105512,24330,5109704,7735,0,5693466,792960,0,382785,382791,729231,0,346440,0,350268,6
202026,2018,4698982,16257093,0,16241251,15842,1840898,6279051,0,0,16517922,296591,0,929400,1396072,1824963,0,428891,0,442852,2
202093,2018,2068618,635318,466519,128440,40359,0,939688,0,0,1764248,38880,0,2414259,2441120,1898971,542149,0,517738,0,5
202123,2018,52670734,6746991,3992028,2441887,313076,0,9981783,3942891,168633,45324418,12104482,0,12641788,13687750,16266410,0,2578660,0,2578660,128
202131,2018,6089415,4911121,920153,3906067,84901,0,6913461,4028,0,4083047,1420163,0,17177778,16911640,16117445,794195,0,711293,0,90
202140,2018,9257556,1175922,326892,788708,40717,1426,15829871,570500,0,-5965467,4106880,0,5939005,5919258,10900635,0,4981377,0,4981377,88
202220,2018,641890,363841,208365,122149,33327,0,416812,0,0,588919,863640,0,94592,107076,179762,0,72686,0,75650,1
202247,2018,4950163,430523,0,343156,87367,0,2351864,491427,0,2537395,186504,0,2510009,2510009,1746270,763739,0,738639,0,5
202271,2018,286947,34869,38,23827,11004,0,45877,0,0,275939,101910,0,92257,100320,244117,0,143797,0,144800,2
202280,2018,5434313,468843,933469,732850,-1197476,29178,2655973,0,0,3276361,891520,0,11785449,11905344,14122971,0,2217627,0,2217627,137
202344,2018,273824,312210,0,309568,2642,0,157941,27997,0,400096,790845,0,547504,547508,580954,0,33446,0,33446,6
202352,2018,2029161,1868756,529870,520994,817892,0,204488,0,0,3693429,877330,0,1963372,2396840,1879347,517493,0,494134,0,18
202379,2018,66232,512911,31281,481537,93,227,103300,15068,0,461002,300,0,60000,60000,27655,32345,0,30545,0,1
202468,2018,170,0,0,0,0,253,4854,0,0,-4431,210,0,0,0,0,0,0,0,0,0
202689,2018,0,86379,0,886,85493,812,994,0,0,86197,200,0,49404,49794,43615,6179,0,4697,0,0
202794,2018,895312,171356,0,129984,41372,0,883126,0,0,183542,200,0,97832,97832,175031,0,77199,0,78177,1
202816,2018,2851767,208488,0,181359,27129,0,1765088,0,0,1295167,200,0,361933,361933,44482,317451,0,306593,0,0
202875,2018,4636014,1375633,299,1358388,16946,0,3365698,0,0,2645949,200,0,812941,817173,456122,361051,0,352881,0,2
202930,2018,337214,136974,2935,133980,59,0,396020,0,0,78168,200,0,0,0,7526,0,7526,0,7526,1
202956,2018,1264623,156219,41458,104950,9811,0,5525496,0,13320,-4117974,19032257,0,342326,369509,1811058,0,1441549,0,1441549,14
202980,2018,2365589,703013,1215,632105,69693,0,1909125,1915987,0,-756510,269240,0,403284,493731,479800,13931,0,9898,0,2
203005,2018,0,498043,0,494971,3072,0,3448215,0,366658,-3316830,150305,0,0,-2182,58578,0,60760,0,60760,0
203021,2018,766246,3827389,365014,817915,2644460,0,442188,0,0,4151447,0,0,1014867,1585851,908790,677061,0,666054,0,8
203030,2018,1565847,1657910,3863,900143,753904,0,308355,58220,0,2857182,1838022,0,931754,931998,809359,122639,0,113319,0,9
203048,2018,0,419041,0,303026,116015,0,948263,0,0,-529222,216194,0,0,448,9622,0,9174,0,9174,0
203099,2018,144592,9347,3609,5734,4,0,310893,0,0,-156954,355,0,35,35,1087,0,1052,0,1053,0
203110,2018,11300,96107,84409,9942,1756,0,282576,0,0,-175169,260,0,51904,51904,153017,0,101113,0,102670,0
203161,2018,260539,72690,0,28785,43905,0,72965,0,0,260264,200,0,277923,278128,250633,27495,0,24715,0,2
203269,2018,0,408,0,250,158,0,10138,0,0,-9730,200,0,36470,36470,23830,12640,0,12275,0,1
203293,2018,299728,445484,433928,891,10665,0,588046,0,0,157166,200,0,1022450,1026536,836891,189645,0,179420,0,4
203358,2018,357,58566,14091,20881,23594,116,5229,0,0,53810,10000,0,125613,132932,113197,19735,0,15967,0,1
203501,2018,194433,556904,0,6029,550875,0,319046,0,0,432291,200,0,194056,293466,89470,203996,0,201061,0,1
203536,2018,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
203927,2018,0,1467549,205461,965828,296260,200,1465856,0,0,1893,500,0,2049951,2049974,2005446,44528,0,23877,0,0
203960,2018,13979645,5083329,3116674,264411,1701654,153527,7021718,1917956,96512,10180315,0,0,35917029,36626874,35258823,1368051,0,1231656,0,338
204000,2018,652,46642,1236,32487,12919,0,41507,0,0,5787,13070,0,452372,453151,421989,31162,0,26631,0,7
204086,2018,858089,637695,6686,12496,618513,0,239715,0,0,1256069,200,0,182436,183166,176596,6570,0,4738,0,3
204159,2018,65511,174945,86266,0,88679,0,61117,0,0,179339,210,0,464305,464309,427323,36986,0,32343,0,2
204191,2018,0,36015,0,35852,163,0,86430,0,0,-50415,1000,0,0,0,578,0,578,0,578,0
204213,2018,3395070,334264,2858,286489,44917,1291,1408558,0,0,2322067,98336,0,1797617,2014859,1846737,168122,0,147973,0,18
204256,2018,136912,62177,27028,18283,16866,96981,126442,0,0,169628,200,0,194545,194545,229926,0,35381,0,37314,4
204329,2018,136993,272768,21040,109990,141738,0,55695,0,0,354066,2,0,739035,763477,635207,128270,0,120834,0,6
204396,2018,96218,156763,32604,18630,105529,0,428854,0,0,-175873,200,0,452683,453099,421906,31193,0,26645,0,4
204426,2018,557469,43514,0,42184,1330,0,692915,0,0,-91932,8652,0,25024,28024,64761,0,36737,0,37117,1
204450,2018,6990,440211,80986,213307,145918,0,255558,0,0,191643,200,0,371191,371191,320967,50224,0,46513,0,6
204469,2018,316305,515864,400,222551,292913,7002,84498,46404,0,708269,98280,0,966480,971211,937123,34088,0,21986,0,16
204620,2018,4491,25618,1685,21814,2119,3822,360179,0,0,-326248,210,0,46747,46748,145729,0,98981,0,99448,3
204744,2018,189753,88524,6,378,88140,2907,100710,0,0,180474,200,0,277717,289702,165159,124543,0,120344,0,1
204752,2018,19437,14628,3655,9218,1755,0,40670,0,0,-6605,200,0,0,0,0,0,0,0,0,0
204779,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204817,2018,3068412,206201,0,147638,58563,0,2062375,0,0,1212238,3010,0,859341,859422,483154,376268,0,367509,0,1
204841,2018,63146,496565,20516,467745,8304,617,310340,357864,0,-107876,15000,0,596705,705967,745562,0,39595,0,45648,9
204884,2018,0,6865,0,6836,29,0,3773,0,0,3092,200,0,0,0,0,0,0,0,0,0
204906,2018,276570,1021522,53609,564826,403087,16172,1068473,0,0,245791,14400,0,3773486,3783390,3621884,161506,0,123743,0,96
204949,2018,40384,1844601,1359671,478009,6921,0,1472637,0,0,412348,200,0,459211,789997,639511,150486,0,145892,0,1
204981,2018,114206,209105,47394,138657,23054,0,77586,0,0,245725,1000,0,3310,3310,5189,0,1879,0,1978,0
205006,2018,87925,47131,45036,1281,814,0,305808,0,0,-170752,1170,0,0,0,0,0,0,0,0,0
205049,2018,0,64225,7353,9938,46934,0,10748,0,0,53477,500,0,168610,169610,122302,47308,0,46041,0,3
205146,2018,1100177,706414,30882,501206,174326,0,567840,0,0,1238751,100000,0,631374,633858,601439,32419,0,26105,0,9
205251,2018,0,1072,0,1072,0,0,48966,0,0,-47894,200,0,0,0,0,0,0,0,0,0
205260,2018,2695078,481601,0,109,167847,3741,684694,0,0,2495726,200,0,700486,930547,424484,506063,0,496800,0,1
205286,2018,75435,51708,0,0,51708,0,3302,0,0,123841,200,0,25823,25823,4439,21384,0,20609,0,0
205294,2018,284970,449825,83132,334751,31942,3435,2124647,0,0,-1386417,8500,0,1653919,1683862,1870493,0,186631,0,203395,0
205340,2018,91486,148056,0,26960,121096,0,68708,0,0,170834,200,0,168537,168561,61387,107174,0,105488,0,1
205375,2018,430043,74118,2418,62285,9415,12427,262582,0,0,254006,200,0,245470,246796,79930,166866,0,163738,0,0
205499,2018,5864418,3709174,2552629,692078,464467,19751,1862752,34859,0,7695732,2633169,0,8162675,8059495,7873866,185629,0,146989,0,36
205529,2018,5447598,7130212,22258,5561234,1546720,29240,2069300,0,0,10537750,121000,0,16511033,16543565,15786682,756883,0,650621,0,96
205693,2018,978887,714720,10061,78189,626470,54337,18767,0,0,1729177,510,0,360603,375905,358161,17744,0,13978,0,5
205740,2018,155033,9976,0,10008,-32,0,189205,0,0,-24196,20010,0,101228,114481,8276,106205,0,102771,0,0
205782,2018,574661,365845,0,306414,59431,0,718721,7433,0,214352,8550,0,221499,229420,162840,66580,0,64287,0,1
205863,2018,427818,21001,1639,19236,126,0,270500,3495,0,174824,200,0,105648,105648,31399,74249,0,71079,0,0
205952,2018,454559,314386,61566,153537,99283,278505,559260,0,39254,448936,50000,0,1216493,1227754,1359923,0,132169,0,133449,2
205960,2018,0,156664,94898,51663,10103,0,143830,0,0,12834,4660,0,304137,304137,294955,9182,0,6131,0,2
206214,2018,99623,1465,0,0,1465,0,88891,0,0,12197,200,0,0,0,0,0,0,0,0,0
206222,2018,4552455,425977,0,142769,283208,0,5318712,0,0,-340280,200,0,5654,858777,900951,0,42174,0,42309,1
206281,2018,0,96530,77040,19422,68,0,226170,0,0,-129640,200,0,45950,45950,48334,0,2384,0,3762,0
206338,2018,16969,17135,16035,901,199,0,259799,0,0,-225695,200,0,9578,9578,36356,0,26778,0,26874,1
206354,2018,33942,113838,58160,36940,18738,0,61643,1,0,86136,7314,0,6873,8210,52260,0,44050,0,44119,1
206400,2018,39175,9039,0,3585,5454,0,520566,0,0,-472352,200,0,0,0,475196,0,475196,0,475196,0
206516,2018,1907107,1050374,7440,1038235,4699,0,1427653,0,0,1529828,2500,0,218172,218172,171309,46863,0,44681,0,2
206524,2018,0,119050,110046,7984,1020,0,354706,0,0,-235656,206,0,749,749,1014,0,265,0,287,0
206613,2018,82672,51154,19389,18836,12929,0,33925,0,0,99901,200,0,114139,114139,43942,70197,0,66773,0,0
206656,2018,2050967,198485,0,137623,60862,0,417750,0,0,1831702,95407,0,92957,92958,148223,0,55265,0,58054,0
207139,2018,2071461,4058413,2107204,591758,1359451,208,3491257,2979,0,2635846,400,0,6910829,6932010,6329672,602338,0,499802,0,40
207171,2018,2550135,797882,79793,715840,2249,0,3209578,0,0,138439,400,0,290159,303408,90272,213136,0,210102,0,1
207198,2018,749,375,0,251,124,0,5326,0,0,-4202,200,0,0,0,0,0,0,0,0,0
207210,2018,86533,8172,0,8218,-46,0,110410,0,0,-15705,6510,0,96006,96006,36310,59696,0,56816,0,0
207236,2018,26627,177169,53936,2108,121125,500,12647,0,0,191649,4330,0,892481,892481,699053,193428,0,184503,0,3
207422,2018,0,11175,5055,190,5930,0,22528,0,0,-11353,400,0,51284,51284,48791,2493,0,954,0,1
207562,2018,583513,327424,42319,135307,149798,0,135794,0,0,775143,239108,0,899784,1010212,973492,36720,0,34025,0,9
207597,2018,0,665,0,129,536,552,424,0,0,793,1,0,500,500,245,255,0,240,0,0
207732,2018,88,43557,16858,26046,653,0,284298,0,0,-240653,9710,0,70085,56085,102095,0,46010,0,46857,3
207856,2018,0,4558,0,4558,0,0,35757,0,0,-31199,200,0,0,0,0,0,0,0,0,0
207902,2018,7672,0,0,0,0,0,35483,0,0,-27811,200,0,0,0,18167,0,18167,0,18167,0
207929,2018,0,0,0,0,0,0,172459,0,0,-172459,210,0,0,0,445,0,445,0,445,0
207961,2018,41918,539290,68620,470620,50,92204,1319435,0,0,-646023,5000,0,476554,536880,611850,0,74970,0,79576,4
208029,2018,1460729,918519,247777,90089,580653,2010,839172,0,0,1542086,30000,0,10501547,11899415,11454786,444629,0,389833,0,102
208150,2018,1806,5322,0,2699,2623,0,145325,0,0,-138197,200,0,62881,62881,59365,3516,0,1916,0,0
208185,2018,175965,604,612,-557,549,0,313477,0,0,-136908,200,0,42203,42203,21882,20321,0,19055,0,0
208223,2018,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2018,467536,131139,5016,108228,17895,5058,46022,0,0,557711,200,0,861230,893680,685028,208652,0,200716,0,6
208282,2018,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2018,15087901,5469775,2100857,738437,1630481,4431,1575935,0,0,18986172,372700,0,26014329,27741384,24898820,2842564,0,2648947,0,14
208371,2018,35914,11170,0,0,11170,0,143,0,0,46941,200,0,3650,16618,28264,0,11646,0,12144,0
208576,2018,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
208592,2018,0,0,0,0,0,0,47860,0,0,-47860,200,0,0,0,0,0,0,0,0,0
208606,2018,69217,105890,103328,1395,1167,0,83540,0,0,91567,400,0,130501,130501,110138,20363,0,16451,0,0
208614,2018,670285,12102,0,2764,9338,0,41739,0,0,640648,200,0,114627,120835,103874,16961,0,13522,0,0
208649,2018,285652,132502,129970,0,2532,0,124230,0,0,293924,94409,0,458139,557134,552310,4824,0,4052,0,2
208703,2018,844657,302198,12603,257859,31189,133821,1320270,1723,0,-41317,77864,0,310116,548071,459109,88962,0,85858,0,8
208738,2018,944607,1932363,98179,1791127,43057,4280,1386721,0,0,1494529,10160,0,2075190,2353971,2160071,193900,0,173148,0,23
209024,2018,260042,234689,135149,78531,21009,316,10078,0,0,484969,17000,0,774047,776670,524237,252433,0,244689,0,1
209040,2018,787900,262362,34857,195325,32180,1711,1101550,0,0,-49577,500,0,2433104,2455262,2446228,9034,0,0,14479,25
209121,2018,155,137843,0,117063,20780,0,0,0,0,137998,201,0,0,0,196,0,196,0,196,0
209253,2018,13417,51403,0,10459,40944,0,44659,0,0,20161,200,0,0,0,2097,0,2097,0,2097,0
209288,2018,542305,396173,87977,211866,96330,3291,438604,0,0,503165,300,0,2593634,2659545,2576387,83158,0,56805,0,11
209296,2018,2177223,515335,347201,144490,23644,0,2022462,0,0,670096,280000,0,1946537,2445356,2339553,105803,0,83573,0,13
209300,2018,38042,298298,249353,31096,17849,5132,159394,16134,0,165944,200,0,239647,249647,225904,23743,0,21245,0,3
209440,2018,129890,1409494,1241579,136743,31172,2571,1462925,20509,0,58521,200,0,614733,614737,608385,6352,0,1290,0,5
209466,2018,1122897,295575,13494,270260,11821,21789,456652,438947,0,544662,7300,0,535358,655462,632105,23357,0,17899,0,8
209563,2018,59233,317126,80387,31719,205020,2931,101060,0,0,278230,4000,0,1390958,1535671,1338141,197530,0,183611,0,15
209580,2018,242999,135949,0,30374,105575,0,105697,0,0,273251,200,0,325013,902375,649370,253005,0,243982,0,4
209679,2018,73800,51085,45139,5440,506,0,277701,0,0,-152816,200,0,115807,115807,147026,0,31219,0,32378,1
209695,2018,148993,400379,377299,23398,-318,0,202279,0,0,347093,200,0,1984777,1986020,1712680,273340,0,252392,0,3
209725,2018,153595,169325,0,165404,3921,0,307388,0,0,15532,200,0,6050,3500,0,3500,0,3318,0,0
209784,2018,0,431243,31,403496,27716,0,28543,0,0,402700,200,0,22824,22824,17541,5283,0,5046,0,3
209814,2018,29508,160543,0,45514,115029,0,43538,0,0,146513,202,0,111771,111771,67886,43885,0,42768,0,1
209822,2018,51450,1305195,48243,49274,1207678,323834,200163,0,0,1480316,30000,0,5244225,5247411,4168714,1078697,0,902234,0,25
209920,2018,0,4443,2802,311,1330,2,87822,0,0,-83377,10220,0,5626,5626,12212,0,6586,0,6755,0
209946,2018,741097,162652,0,481,162171,0,1438,0,0,902311,1200,0,225700,225700,104194,121506,0,114735,0,0
209954,2018,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2018,9821,27299,0,0,27299,0,25641,0,0,11479,200,0,105295,105295,83958,21337,0,20283,0,3
209989,2018,1575,76405,0,58655,17750,0,10249,0,0,67731,200,0,90051,90051,24538,65513,0,62811,0,0
210037,2018,63479,262148,190379,56113,15556,0,117406,0,0,208221,20000,0,0,0,0,0,0,0,0,0
210126,2018,5802,309298,36825,220174,52299,269214,856434,0,0,-272120,125000,0,55165,111565,173405,0,61840,0,62408,1
210231,2018,50672,841,252,65,524,0,12834,0,0,38679,30,0,27156,27156,23365,3791,0,3520,0,0
210266,2018,21178,74166,0,18992,55174,0,4871,0,0,90473,800,0,43292,45286,15038,30248,0,28889,0,0
210274,2018,948202,11545,876,10527,142,0,674745,0,0,285002,200,0,104585,104586,200945,0,96359,0,97406,2
210428,2018,0,30503,5995,20270,4238,0,42429,0,0,-11926,300,0,89886,97757,171480,0,73723,0,74826,1
210436,2018,124851,132817,118686,5768,8363,0,497016,0,0,-239348,1000,0,1183456,1191421,953307,238114,0,226280,0,10
210495,2018,0,4990,0,0,4990,0,0,0,0,4990,200,0,3635,3635,4757,0,1122,0,1158,0
210509,2018,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,1085,1085,5484,0,4399,0,4432,1
210606,2018,48670,96869,81728,6414,8727,0,185211,0,0,-39672,45000,0,1097955,1098309,1095043,3266,0,3266,0,5
210614,2018,23540,167240,62170,73993,31077,881,133697,0,0,57964,400,0,426074,403719,386166,17553,0,13497,0,2
