cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
201764,2022,0,3254744,0,3254744,0,0,3159026,0,0,95718,104172,0,0,0,10218,0,10218,0,10218,0
201829,2022,0,28665,0,28663,2,0,257866,0,0,-229201,90103,0,0,0,7140,0,7140,0,7140,0
201861,2022,191727,66243,0,24542,41701,0,214567,0,0,43403,2640,0,60826,60826,19900,40926,0,39318,0,1
201870,2022,1759379,5237679,0,4281710,955969,0,179020,0,0,6818038,5045890,0,1065443,1107414,1476616,0,369202,0,379815,1
201888,2022,2845073,1323412,54530,259178,1009704,0,143548,0,0,4024937,340573,0,606459,628154,609370,18784,0,12830,0,2
201900,2022,26551622,36334380,4167158,25866321,6299141,1127765,42638764,981920,690414,19702669,1748071,0,92107952,93469376,87842580,5626796,0,4835515,0,205
201918,2022,0,15638,0,9800,5838,0,3530,0,0,12108,141360,0,0,25702,54944,0,29242,0,30013,0
201926,2022,99318,45068,7071,32373,5624,0,43753,0,0,100633,90468,0,281770,281770,269704,12066,0,9247,0,2
201934,2022,4497,15976,15976,0,0,7162,41490,0,0,-13855,12258,0,0,0,0,0,0,0,0,0
201942,2022,14592802,321177,2490,137618,181069,20268,7687691,30170,0,7216386,792960,0,2328903,2331186,983934,1347252,0,1327809,0,4
202026,2022,11832884,15853238,0,15820300,32476,1214513,7538862,0,0,21361773,1122379,0,1206041,1749789,1719805,29984,0,15372,0,2
202093,2022,1776485,1561429,574109,865513,121807,0,1168222,0,0,2169692,38880,0,2206028,2206120,1265266,940854,0,923182,0,3
202123,2022,46499156,17307621,5382901,2944537,8980183,0,1324968,2063389,16923,60401497,16774030,0,6389751,7258876,7155083,103793,0,103793,0,22
202131,2022,20364080,7545985,3304304,3824053,417628,0,25463516,14616,0,2431933,1420163,0,31655995,36164715,38635447,0,2470732,0,2470732,118
202140,2022,11160197,2699680,0,2658535,41145,2309,4790128,695,0,9071363,18461022,0,125204,235645,433563,0,197918,0,199886,1
202220,2022,169110,899406,231358,644301,23747,0,594609,0,0,473907,863640,0,146310,185459,183907,1552,0,89,0,1
202247,2022,3763324,1503936,0,1217380,286556,0,3844348,76622,0,1346290,186504,0,3458841,3459067,2535636,923431,0,895758,0,4
202271,2022,0,3672028,0,3672028,0,0,3555216,0,0,116812,101910,0,0,0,9251,0,9251,0,9251,0
202280,2022,1721231,1378571,687400,346199,344972,0,1855013,0,0,1244789,891520,0,3620652,7593943,7457689,136254,0,136254,0,35
202344,2022,2190974,1015112,0,114819,900293,0,39669,0,0,3166417,790845,0,247799,1209035,1269340,0,60305,0,112510,2
202352,2022,1778077,2227468,332658,1049044,845766,0,131372,0,0,3874173,877330,0,1897693,1990082,1299353,690729,0,674878,0,0
202379,2022,41753,329341,40282,288977,82,0,69707,15068,0,286319,300,0,0,0,527,0,527,0,527,0
202468,2022,0,0,0,0,0,253,4854,0,0,-4601,210,0,0,0,0,0,0,0,0,0
202689,2022,98826,207192,2,22672,184518,0,58686,0,0,247332,200,0,154921,154960,116318,38642,0,34226,0,0
202794,2022,949141,134530,30390,85161,18979,7763,1151419,405,0,-60390,400,0,92084,93417,579608,0,486191,0,487126,1
202816,2022,505073,298994,0,256527,42467,0,409866,0,0,394201,200,0,385685,385685,131745,253940,0,250160,0,0
202875,2022,3384342,2189857,299,2177288,12270,0,2448923,0,0,3125276,200,0,3617717,3620697,1635349,1985348,0,1956078,0,1
202930,2022,337215,155396,3145,152089,162,0,455342,0,0,37269,200,0,0,0,8227,0,8227,0,8227,0
202956,2022,1132180,240699,1846,135831,103022,0,4996920,0,13320,-3637361,19032257,0,0,116439,200937,0,84498,0,84498,0
202980,2022,2398256,1960570,0,1881859,78711,0,2975038,1587320,0,-203532,269240,0,517535,599703,490102,109601,0,104072,0,2
203005,2022,0,9640,0,9451,189,0,30005,0,0,-20365,150305,0,0,0,24329,0,24329,0,24329,0
203021,2022,2178861,1973056,758080,263395,951581,0,834320,0,0,3317597,0,0,1170421,1715229,1540566,174663,0,158371,0,6
203030,2022,4757284,5621710,0,1186009,4435701,0,28804,0,0,10350190,9838022,0,27782,1615759,558167,1057592,0,1041434,0,6
203048,2022,0,420267,0,303079,117188,0,948263,0,0,-527996,216194,0,0,468,164,304,0,304,0,0
203099,2022,144592,5771,0,5771,0,0,316618,0,0,-166255,355,0,0,0,96,0,96,0,96,0
203110,2022,2169,495799,5453,489495,851,0,311239,0,0,186729,260,0,20951,498951,130992,367959,0,353289,0,0
203161,2022,235408,38414,0,36134,2280,0,119378,0,0,154444,200,0,7029,12670,55452,0,42782,0,42891,1
203269,2022,0,56950,0,0,56950,0,113,0,0,56837,200,0,36975,36975,11027,25948,0,25597,0,0
203293,2022,806697,298133,280888,2244,15001,0,568319,0,0,536511,200,0,1247434,1275361,1138456,136905,0,126962,0,7
203358,2022,357,78300,19741,48291,10268,278,41138,0,0,37797,10000,0,188932,188935,188161,774,0,0,4464,1
203501,2022,89806,174591,0,161045,13546,0,5542,0,0,258855,200,0,236400,236400,28891,207509,0,201701,0,0
203536,2022,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
203927,2022,2442,1747378,582013,902459,262906,0,1759616,0,0,-9796,500,0,2212063,2212097,2252502,0,40405,0,40405,0
203960,2022,12876299,6606504,4225711,1356486,1023716,94213,5862903,1275710,129685,12308718,390000,0,38066165,38766039,37583735,1182304,0,1011490,0,228
204000,2022,0,45235,0,28071,17164,0,52533,0,0,-7298,13070,0,381923,381923,367397,14526,0,4827,0,1
204086,2022,891932,92519,0,36473,56046,0,20903,0,0,963548,200,0,124265,131532,209747,0,78215,0,79675,2
204159,2022,53600,79389,41347,10940,27102,0,27526,0,0,105463,210,0,334159,334819,310942,23877,0,20595,0,1
204191,2022,0,36042,0,35852,190,0,86845,0,0,-50803,1000,0,0,0,0,0,0,0,0,0
204213,2022,2689714,436160,5054,199892,231214,2206,656851,0,0,2471229,98336,0,1933630,2229515,2253618,0,24103,0,40785,17
204256,2022,185150,84698,10505,22828,51365,0,111420,0,0,158428,200,0,257167,257171,273511,0,16340,0,18912,5
204329,2022,110062,308588,41274,136048,131266,0,44282,0,0,374368,2,0,790431,796121,663824,132297,0,124893,0,3
204396,2022,279762,265046,55062,7999,201985,7479,350905,14375,0,187007,200,0,949684,981900,677115,304785,0,295102,0,5
204426,2022,210092,5144097,5114432,26628,3037,0,781453,0,0,4572736,8652,0,123021,4913340,333438,4579902,0,4537959,0,1
204450,2022,23323,276299,48515,198519,29265,49,94078,0,0,205593,200,0,298274,298274,271260,27014,0,24031,0,3
204469,2022,271188,627488,604,264915,361969,3253,101106,68529,0,732294,98280,0,1075585,1083994,1027729,56265,0,47263,0,11
204620,2022,4491,24076,1686,22381,9,1659,389999,0,0,-359773,210,0,0,0,0,0,0,0,0,0
204744,2022,164072,309771,2606,167779,139386,0,223654,0,0,250189,200,0,321993,347984,154521,193463,0,190059,0,1
204752,2022,19437,14628,3655,9218,1755,0,40670,0,0,-6605,200,0,0,0,0,0,0,0,0,0
204779,2022,2115,0,0,0,0,0,1265,0,0,850,200,0,0,0,0,0,0,0,0,0
204817,2022,2376491,515169,0,304750,210419,0,132728,0,0,2758932,3010,0,781659,781659,572246,209413,0,203571,0,1
204841,2022,47131,197730,58117,36782,102831,233,145357,1254,0,98483,15000,0,649660,774743,667051,107692,0,101295,0,5
204906,2022,540889,1752058,54423,1218045,479590,11208,1991603,0,0,312552,14400,0,4485200,4581081,4349190,231891,0,190504,0,66
204949,2022,197664,1669087,387015,1213746,68326,0,1306612,0,0,560139,200,0,291512,675196,622665,52531,0,50630,0,2
204981,2022,113589,136593,0,136447,146,0,20913,0,0,229269,1000,0,0,0,112,0,112,0,112,0
205006,2022,0,666,0,666,0,0,22556,0,0,-21890,1170,0,0,0,0,0,0,0,0,0
205049,2022,72596,20517,7751,11004,1762,0,131404,0,0,-38291,500,0,222531,223531,229867,0,6336,0,8630,3
205146,2022,1067759,625085,30223,490565,104297,0,559348,0,0,1133496,100100,0,716636,716639,672684,43955,0,37864,0,6
205251,2022,0,1072,0,1072,0,0,48966,0,0,-47894,200,0,0,0,0,0,0,0,0,0
205260,2022,2521938,284936,0,1352,283584,2102,185585,0,0,2623391,200,0,940181,1396709,758557,638152,0,624465,0,1
205286,2022,70216,79261,0,0,79261,0,13128,0,0,136349,200,0,44367,44367,4496,39871,0,38607,0,0
205294,2022,293685,620116,171124,265775,183217,0,423803,0,0,489998,103500,0,3309684,5175012,3090955,2084057,0,2033341,0,20
205340,2022,14739,82945,0,51916,31029,0,35054,0,0,62630,200,0,66128,66128,45787,20341,0,19779,0,1
205375,2022,95597,192940,0,158569,34371,455,157390,0,0,131602,200,0,50282,382781,256288,126493,0,117387,0,0
205499,2022,10458531,8453094,5703352,860005,1889737,11031,4446797,67697,0,14408162,2633169,0,22402955,24882176,21376750,3505426,0,3131340,0,54
205529,2022,12149884,7540291,20676,6183888,1335727,63113,2836790,0,0,16916498,121000,0,28146488,28396311,22819016,5577295,0,4944870,0,97
205693,2022,923213,664045,3673,14059,646313,0,18957,0,0,1568301,510,0,349775,349992,283193,66799,0,63369,0,1
205740,2022,0,20306,0,3723,16583,0,200,0,0,20106,20010,0,62524,161926,160974,952,0,0,3906,0
205782,2022,279737,486609,0,430453,56156,0,551769,0,0,214577,8550,0,316182,316482,165408,151074,0,147909,0,1
205863,2022,377221,30057,862,13781,15414,0,235909,3444,0,167925,200,0,104935,114702,23792,90910,0,88318,0,1
205952,2022,333790,599641,202179,5682,391780,0,382002,0,17370,534059,50000,0,597422,605225,540568,64657,0,56045,0,2
205960,2022,0,178095,132961,43344,1790,0,128502,0,0,49593,4660,0,256604,260059,235411,24648,0,22382,0,1
206214,2022,127154,0,0,0,0,0,87426,0,0,39728,200,0,0,0,0,0,0,0,0,0
206222,2022,5286057,1166861,0,1152488,14373,0,3616514,0,0,2836404,200,0,84556,1421282,283768,1137514,0,1099248,0,1
206281,2022,0,53674,53429,151,94,2000,214988,0,0,-159314,200,0,32580,32580,40714,0,8134,0,8992,0
206338,2022,16894,-58,-5724,4623,1043,0,288681,0,0,-271845,200,0,1500,32499,46808,0,14309,0,14354,1
206354,2022,26895,93956,58154,35950,-148,0,45444,1,0,75406,7314,0,0,0,0,0,0,0,0,0
206400,2022,39175,9039,0,3585,5454,0,520566,0,0,-472352,200,0,0,0,0,0,0,0,0,0
206516,2022,1792650,193010,7416,140136,45458,2770,98893,0,0,1889537,2500,0,240439,246989,125755,121234,0,115507,0,1
206613,2022,175809,193288,10345,89133,93810,0,7265,0,0,361832,200,0,72229,72229,31590,40639,0,38479,0,0
206656,2022,2107339,57631,0,17408,40223,0,236018,0,0,1928952,95407,0,74310,74312,156341,0,82029,0,84013,0
207139,2022,2036630,8509169,3139364,1055839,4313966,828,6435843,0,0,4110784,400,0,9070423,9198614,8492428,706186,0,570991,0,34
207171,2022,2587478,864050,0,843634,20416,0,1574317,0,0,1877211,400,0,814514,1723911,228515,1495396,0,1487209,0,1
207210,2022,75716,16688,0,755,15933,0,6542,0,0,85862,6510,0,18908,28612,27826,786,0,492,0,1
207236,2022,46548,162670,69791,77163,15716,0,87140,0,0,122078,4330,0,938449,938491,815519,122972,0,113584,0,1
207422,2022,21137,89548,72060,9258,8230,0,102180,0,0,8505,400,0,16918,36809,35863,946,0,448,0,1
207562,2022,515505,105660,18440,19643,67577,0,1317069,0,0,-695904,148810,0,1476479,1672345,1188856,483489,0,402963,0,7
207597,2022,0,0,0,0,0,0,350,0,0,-350,1,0,0,0,0,0,0,0,0,0
207732,2022,0,41769,14758,15624,11387,0,292305,0,0,-250536,9710,0,0,1430,7974,0,6544,0,6587,1
207902,2022,0,0,0,0,0,0,40655,0,0,-40655,200,0,0,0,0,0,0,0,0,0
207929,2022,0,0,0,0,0,0,174503,0,0,-174503,210,0,0,0,449,0,449,0,449,0
207961,2022,78851,3440478,1521236,1877568,41674,0,273887,0,0,3245442,5000,0,34742,34742,285996,0,251254,0,251594,1
208029,2022,3718203,5076446,917018,2141675,2017753,36334,5346966,228310,0,3255707,30000,0,10904599,15360202,12444524,2915678,0,2613762,0,66
208150,2022,93,72970,0,23782,49188,0,28392,0,0,44671,0,0,159739,159740,65720,94020,0,89314,0,1
208185,2022,107409,3317,0,-681,3998,0,133679,0,0,-22953,200,0,56242,56242,19117,37125,0,35438,0,0
208223,2022,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2022,188106,278760,0,188769,89991,1738,185633,0,0,282971,200,0,322533,382474,183914,198560,0,194669,0,2
208282,2022,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2022,20817159,17790112,3702946,1356698,6437407,148150,19794287,22788,0,18938346,372700,0,22774605,26896546,22724439,4172107,0,3951608,0,17
208371,2022,161102,330390,8718,39739,281933,0,94444,0,0,397048,200,0,1200922,1620328,1462072,158256,0,145907,0,4
208576,2022,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
208592,2022,0,0,0,0,0,0,48408,0,0,-48408,200,0,0,0,298,0,298,0,298,0
208606,2022,47709,132783,131415,0,1368,0,90569,0,0,89923,400,0,131451,131451,109819,21632,0,17748,0,0
208614,2022,642757,49886,0,20494,29392,0,111147,0,0,581496,200,0,137205,138938,85212,53726,0,49626,0,0
208649,2022,460761,93798,78212,13187,2399,0,73199,0,0,481360,94409,0,336775,373423,370023,3400,0,2843,0,1
208703,2022,917008,239320,0,224639,14134,133556,1038104,19779,0,232001,77864,0,134582,134582,73790,60792,0,58944,0,1
208738,2022,1114744,7389940,632828,6715390,41722,0,3570328,0,0,4934356,10160,0,15577414,18135787,12846322,5289465,0,4453613,0,32
209024,2022,191657,585832,167209,222702,195921,8339,710174,0,0,75654,17000,0,508996,514226,454772,59454,0,54450,0,2
209040,2022,855458,408886,44399,253039,111448,5006,1128256,125630,0,15464,500,0,2722617,2795987,2751192,44795,0,18565,0,18
209121,2022,155,137246,0,117063,20183,0,0,0,0,137401,201,0,0,0,0,0,0,0,0,0
209253,2022,8675,51403,0,10459,40944,0,44659,0,0,15419,200,0,0,0,1077,0,1077,0,1077,0
209288,2022,656209,593274,41692,470891,80691,0,739526,0,0,509957,300,0,1831007,2133290,2071811,61479,0,42760,0,7
209296,2022,949239,2878704,574452,2236789,67463,190528,3384368,0,0,634103,280100,0,4994757,5339131,5032681,306450,0,267872,0,9
209300,2022,21951,335361,260972,44335,30054,7854,182873,17126,0,165167,200,0,353329,354801,367194,0,12393,0,15927,3
209440,2022,170069,1109714,829557,268908,11249,58858,1315346,-5055,0,28350,200,0,599357,759493,750249,9244,0,3250,0,1
209466,2022,659920,874439,41352,503500,329587,0,830133,0,0,704226,7300,0,675861,785689,693603,92086,0,86002,0,3
209563,2022,6488,307047,112717,47928,146402,836,120831,0,0,193540,4000,0,1471215,1660828,1534910,125918,0,112526,0,13
209580,2022,9040,324815,0,149013,175802,0,263717,0,0,70138,200,0,390918,391414,317602,73812,0,69898,0,2
209679,2022,0,9357,0,8900,457,0,88345,0,0,-78988,200,0,39343,-3866,80135,0,84001,0,84915,1
209695,2022,174386,528894,313948,45891,169055,0,304627,0,0,398653,350,0,3229183,3229200,2801043,428157,0,397176,0,4
209725,2022,153595,122198,3136,104356,14706,0,310699,0,0,-34906,200,0,3857,-161143,0,0,161143,0,161143,0
209784,2022,0,25162,0,865,24297,0,235,0,0,24927,200,0,10280,10280,7867,2413,0,2111,0,0
209814,2022,24380,340238,0,45756,294482,0,64727,0,0,299891,202,0,122616,122616,83694,38922,0,37696,0,1
209822,2022,107062,471066,109514,7965,353587,395492,1786272,0,0,-812652,30000,0,3513913,3519582,4368051,0,848469,0,883692,18
209920,2022,0,8704,4564,0,4140,0,89773,0,0,-81069,10220,0,13172,13172,12570,602,0,207,0,0
209946,2022,519659,329524,0,134561,194963,0,10263,0,0,838920,1200,0,184933,184933,91008,93925,0,89737,0,1
209954,2022,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2022,19739,14743,0,83,14660,0,16630,0,0,17852,200,0,112520,112520,101864,10656,0,9530,0,2
209989,2022,0,21470,0,20795,675,0,33600,0,0,-12130,200,0,0,0,2146,0,2146,0,2146,0
210037,2022,2941,340044,215190,12376,112478,632,105460,0,0,238157,20000,0,833696,941210,904510,36700,0,28076,0,1
210126,2022,2660,501507,10825,156987,333695,0,720884,0,0,-216717,1000000,0,4220,65722,630628,0,564906,0,565473,1
210231,2022,55592,38284,38141,65,78,0,16301,0,0,77575,30,0,220700,220700,219331,1369,0,0,838,1
210266,2022,15663,5500,0,0,5500,0,5340,0,0,15823,800,0,17036,17536,34347,0,16811,0,17327,0
210274,2022,825684,31568,0,6056,25512,0,895569,0,0,-38317,200,0,46219,50233,116295,0,66062,0,67173,1
210428,2022,588854,73208,0,21774,51434,0,2528,6667,0,652867,300,0,84708,109488,102512,6976,0,3855,0,0
210436,2022,110322,672601,581348,54098,37155,83,183171,0,0,599835,1000,0,1844585,1846332,1680337,165995,0,148744,0,8
210495,2022,0,4989,0,0,4989,0,0,0,0,4989,200,0,0,0,0,0,0,0,0,0
210509,2022,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,0,0,0,0,0,0,0,0
210606,2022,140370,188692,160637,7334,20721,63345,313139,0,0,79268,45000,0,1828845,1834062,1790675,43387,0,34057,0,6
210614,2022,92977,293670,155312,120294,18064,0,298991,0,0,87656,400,0,752407,792455,709296,83159,0,75737,0,2
210622,2022,207077,936350,469116,433310,33924,1960,421038,0,0,724349,100000,0,1190862,1351872,1249008,102864,0,93106,0,5
210754,2022,0,10528,7994,0,2534,0,53326,0,0,-42798,200,0,38089,38089,37444,645,0,0,497,0
210827,2022,170428,16939,0,17000,-61,0,393832,0,0,-206465,200,0,0,0,0,0,0,0,0,0
210835,2022,514498,952,0,952,0,0,4836,0,0,510614,720,0,28160,28160,68910,0,40750,0,41577,0
210878,2022,51518,30607,0,19970,10637,0,716998,0,0,-634873,200,0,73090,73090,72142,948,0,269,0,1
211067,2022,201279,124993,40900,70686,13407,0,63931,0,0,262341,200,0,42795,52533,98212,0,45679,0,46937,0
211172,2022,963071,625033,132443,470868,21722,24390,977633,0,0,634861,200,0,791424,791608,692486,99122,0,91207,0,4
211202,2022,162507,598280,474452,18173,105655,0,85824,0,0,674963,5200,0,1218885,1218887,1144712,74175,0,61986,0,3
