cif,year,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,i20
199931,2019,17691373,10969419,3449174,7129206,391039,36039,28504030,4952868,1463608,-6223675,90000,0,4461533,4219365,5688658,0,1469293,0,1469293,62
199940,2019,18171916,3853149,0,3745196,107953,5001,7145309,15245,0,14869512,10112675,0,3845441,4858043,3370889,1487154,0,1487154,0,16
199958,2019,15200581,28993272,18268570,10155683,569019,4162858,31411549,0,776500,16168662,1341744,0,15192874,32144430,31619627,524803,0,416832,0,73
200076,2019,250482,12007,0,2854,9153,0,164664,0,0,97825,4000,0,0,0,18240,0,18240,0,18240,0
200181,2019,1993627,352697,113288,224884,14525,85104,2002210,121319,0,307899,1030,0,584221,918475,907181,11294,0,4513,0,3
200203,2019,19000,64690,35406,2035,27249,0,146487,0,0,-62797,200,0,782899,786911,802742,0,15831,0,23700,5
200220,2019,0,577,533,34,0,0,16065,0,0,-15488,200,0,0,0,0,0,0,0,0,0
200289,2019,863372,1231592,36595,43771,751265,1558,253150,0,0,1843372,5000,0,2313209,2314425,2194153,120272,0,97128,0,18
200300,2019,343,39598,2609,36935,54,0,10902,0,0,29039,200,0,0,0,191,0,191,0,221,0
200360,2019,0,515,0,237,278,0,20500,0,0,-19985,1252,0,38310,38310,46467,0,8157,0,8603,2
200378,2019,92924,2072513,895912,320986,855615,0,624845,0,0,1540592,200,0,2420166,2811105,2192190,618915,0,598476,0,1
200513,2019,65767777,89623908,27318660,40953603,21351645,2754308,83192324,6588485,3775325,64589859,1996660,0,224032863,205477737,185223515,20254222,0,17700791,0,271
200580,2019,35009,78859,73335,3800,1724,0,111816,0,0,2052,200,0,906344,952844,886853,65991,0,56393,0,3
200653,2019,166637,1117960,3103,999263,115594,2985,517965,0,0,769617,30000,0,4610390,4636584,4288455,348129,0,291853,0,13
200700,2019,1554764,1462094,428326,939712,94056,0,6447231,0,0,-3430373,491968,0,0,0,57548,0,57548,0,57548,2
200726,2019,94178,89362,950,0,88412,0,6207,0,0,177333,200,0,115771,115771,183265,0,67494,0,68651,5
200777,2019,0,175129,0,137251,37878,0,98091,0,0,77038,211,0,200385,200415,120566,79849,0,77584,0,1
200807,2019,172248,726129,695787,79313,-48971,0,1126562,0,0,-228185,7000,0,864875,872225,881898,0,9673,0,18395,2
200882,2019,44,0,0,0,0,0,710,0,0,-666,200,0,0,0,0,0,0,0,0,0
200947,2019,64508874,31593188,9715984,21614622,262582,151822,25047983,2452301,1399646,67353954,6978750,0,52623661,55781008,50009727,5771281,0,4990832,0,125
201020,2019,351681,2949364,0,1841947,1107417,173758,1649183,0,0,1825620,150000,0,9581576,9625930,7715653,1910277,0,1624028,0,29
201098,2019,397,27030,13675,9226,4129,0,4994,0,0,22433,1000,0,0,0,0,0,0,0,0,0
201128,2019,1897020,1212935,209747,87541,915647,0,147864,0,0,2962091,240500,0,1426952,1494913,1124756,370157,0,354656,0,4
201136,2019,9537297,17551327,4548825,12554379,448123,93227,10628798,60688,74084,16418281,3567020,0,19592215,22169726,18450280,3719446,0,3151594,0,103
201217,2019,254703694,142052059,2362084,56262162,83427813,634488,117553597,122514413,2449756,154872475,6878520,0,221429277,236466747,222693667,13773080,0,10723720,0,1951
201250,2019,4829308,3674349,1934452,1602720,137177,54273,4216701,6288,58263,4276678,812670,0,10568359,11092885,11046130,46755,0,46755,0,119
201357,2019,482034,456997,78906,247333,130758,0,1107257,0,0,-168226,527840,0,2856133,4814416,5156860,0,342444,0,342444,58
201373,2019,93246014,55518959,26934815,26750499,1833645,196817,92707477,80811,941379,55232123,5113008,0,54418456,51745013,64827184,0,13082171,0,13082171,293
201403,2019,0,0,0,0,0,0,5981,0,0,-5981,93000,0,0,0,0,0,0,0,0,0
201411,2019,2242288,2292965,18755,518401,1755809,40521,5541752,8647,0,-974625,182055,0,2090140,2268948,2005580,263368,0,241962,0,26
201454,2019,1260783,2215019,86774,2128205,40,1680436,10160187,0,0,-5003949,789290,0,2168422,2338877,3579497,0,1240620,0,1240620,57
201527,2019,13319046,757941,6180,692679,59082,4155,3716554,1720007,0,8644581,6344247,0,1228319,4512436,4983621,0,471185,0,471185,17
201535,2019,71684401,22907701,14702179,7180662,115995,139118,16615691,24902,264526,77826101,12325438,0,35262466,35168787,35079095,89692,0,68588,0,200
201578,2019,450103,69649,0,66538,3111,0,113247,0,24744,381761,134310,0,10740,10740,15050,0,4310,0,4632,0
201586,2019,7467196,14846789,9497749,5301362,47678,250444,17086600,36274,0,5441555,5835080,0,18098479,20797523,20747303,50220,0,50220,0,83
201594,2019,8677901,14399182,1400368,12283697,715117,100038,22584509,0,1019027,-426415,1071500,0,31267823,35008190,33510607,1497583,0,1497583,0,128
201608,2019,42134613,3200658,13148,1155564,2031946,18992,21029322,884962,0,23439979,6858000,0,15421145,16770789,11758310,5012479,0,5012479,0,48
201659,2019,369432,4802152,553455,4248190,507,0,2758241,0,174570,2238773,213415,0,7121367,7309438,7734445,0,425007,0,425007,84
201691,2019,12940931,8606292,402061,2063759,3623748,6634,8355520,0,0,13198337,2131743,0,20102583,21776790,19870427,1906363,0,1650308,0,16
201705,2019,3093273,10463609,89671,195228,10178710,0,619316,23792,856120,12057654,2810438,0,6823844,6533895,5892842,641053,0,506691,0,42
201730,2019,1242631,4820614,2988513,1023302,774809,0,566840,9585,0,5486820,1476000,0,8609439,8936594,8599938,336656,0,266860,0,37
201764,2019,1436,2325310,0,2319866,5444,0,128664,0,0,2198082,104172,0,18000,2431362,51153,2380209,0,2307269,0,1
201829,2019,0,337044,193185,108375,35484,0,280080,0,0,56964,90103,0,0,6237,1861984,0,1855747,0,1855747,4
201861,2019,211634,21648,0,20171,1477,0,232505,0,0,777,2640,0,30907,33707,49507,0,15800,0,16137,1
201870,2019,2369440,4972219,0,4017440,954779,0,-113877,0,0,7455536,5045890,0,362413,370916,986628,0,615712,0,619730,5
201888,2019,3295152,2518263,222258,1074023,1221982,0,843040,0,0,4970375,340573,0,3115250,2082069,2030734,51335,0,20084,0,5
201900,2019,16319069,18993894,3870535,10148497,4973102,595473,26131754,67616,3053,9706013,1748071,0,62610657,66174112,65383147,790965,0,550671,0,85
201918,2019,6555,427642,0,5219,422423,0,19962,0,0,414235,141360,0,399923,405544,383134,22410,0,18355,0,1
201926,2019,182336,22476,5499,10914,6063,0,41372,0,0,163440,90468,0,238377,238377,274978,0,36601,0,38984,3
201934,2019,4497,15976,15976,0,0,7162,41490,0,0,-13855,12258,0,0,0,385,0,385,0,385,0
201942,2019,12373818,339000,2490,76558,259952,21409,6742125,0,0,5992102,792960,0,1365901,1366448,1056607,309841,0,298636,0,6
202026,2019,12706652,16354310,170000,16143887,40423,1655898,9744707,0,0,20972153,296591,0,1623123,2080740,2042797,37943,0,17422,0,2
202093,2019,1881578,664430,493422,153770,17238,0,285534,0,0,2260474,38880,0,2322529,2323024,1803536,519488,0,496226,0,4
202123,2019,51264112,6348348,3900530,2264338,183480,40856,8604498,3568598,111858,45368362,12104482,0,11188684,12024137,11903125,121012,0,121012,0,85
202131,2019,9753763,5697082,1615851,3897826,183405,0,7977778,6974,0,7466093,1420163,0,18434431,18559696,17004199,1555497,0,1332960,0,102
202140,2019,1080010,1011296,144390,137750,729156,758,4813812,489000,0,-3210748,4106880,0,2186464,13795983,11041265,2754718,0,2754718,0,22
202220,2019,640320,435130,183538,183549,68043,0,588801,0,0,486649,863640,0,31994,39218,140527,0,101309,0,102269,1
202247,2019,4862907,517661,0,487464,30197,0,1685842,313048,0,3381678,186504,0,3006468,3007229,2134374,872855,0,844283,0,5
202271,2019,270161,5495,0,23,5472,0,39153,0,0,236503,101910,0,71315,82686,121295,0,38609,0,39436,2
202280,2019,4821780,27900,702503,618684,-1293287,37705,2982584,0,0,1904801,891520,0,10232012,10216920,11588481,0,1371561,0,1371561,90
202344,2019,298740,290242,0,283807,6435,0,139400,10080,0,439502,790845,0,257417,309629,270223,39406,0,39406,0,2
202352,2019,1925772,1796702,396953,372470,1027279,0,135658,0,0,3586816,877330,0,1731028,1726817,1318473,408344,0,387521,0,12
202379,2019,56857,549391,31281,518060,50,0,103787,15068,0,487393,300,0,45696,46879,19082,27797,0,26391,0,0
202468,2019,0,0,0,0,0,253,4854,0,0,-4601,210,0,0,0,170,0,170,0,170,0
202689,2019,25533,142220,2,7358,134860,10,3341,0,0,164422,200,0,121205,121316,39455,81861,0,78225,0,0
202794,2019,873876,157061,0,130703,26358,0,965283,0,0,65654,200,0,104786,104786,221627,0,116841,0,117888,1
202816,2019,564902,3660303,0,206307,1453996,0,1785274,0,0,2439931,200,0,419059,3537347,2357258,1180089,0,1144765,0,1
202875,2019,4793030,1031252,299,1027900,3053,0,2818109,0,0,3006173,200,0,810464,833419,465257,368162,0,360224,0,1
202930,2019,337214,138703,3145,135495,63,0,413669,0,0,62248,200,0,0,0,15919,0,15919,0,15919,1
202956,2019,1264623,212099,41458,120565,50076,0,4979425,0,13320,-3516023,19032257,0,0,1085302,483352,601950,0,601950,0,1
202980,2019,2292285,903804,151,833778,69875,18475,2136297,1833820,0,-755553,269240,0,568989,651156,644509,6647,0,957,0,2
203005,2019,20,302905,0,295068,7837,0,3268707,0,192755,-3158537,150305,0,0,14368,-144355,158723,0,158292,0,0
203021,2019,338678,4394130,1203284,608287,2582559,0,1115100,0,0,3617708,0,0,185795,242049,773911,0,531862,0,533740,3
203030,2019,1564740,1398648,3613,848815,546220,0,41332,43495,0,2878561,1838022,0,729643,734552,705828,28724,0,21378,0,10
203048,2019,0,419283,0,303049,116234,0,948263,0,0,-528980,216194,0,0,386,144,242,0,242,0,0
203099,2019,144592,9351,3609,5742,0,0,310936,0,0,-156993,355,0,0,0,39,0,39,0,39,0
203110,2019,11040,103988,93003,10871,114,0,286171,0,0,-171143,260,0,40025,40025,34799,5226,0,4026,0,0
203161,2019,242221,63984,0,44725,19259,0,57779,0,0,248426,200,0,205058,205558,215340,0,9782,0,11838,2
203269,2019,0,21472,0,250,21222,0,173,0,0,21299,200,0,39425,39425,8001,31424,0,31029,0,0
203293,2019,379744,341391,324589,4554,12248,0,397008,0,0,324127,200,0,1039144,1057144,880291,176853,0,166961,0,4
203358,2019,357,60290,11824,20417,28049,167,14550,0,0,46264,10000,0,202623,202633,188495,14138,0,8421,0,1
203501,2019,187773,130972,0,15625,115347,0,128533,0,0,190212,200,0,206768,206836,82373,124463,0,122395,0,1
203536,2019,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0
203927,2019,0,1322809,298163,689779,334867,0,1430833,0,0,-108024,500,0,1988396,1988396,2069908,0,81512,0,109917,4
203960,2019,13953311,5517024,2902992,327327,2286114,90274,5672157,1746970,131313,12010169,390000,0,41763708,42330208,40129801,2200407,0,1829854,0,339
204000,2019,217,81998,0,55232,26766,0,61597,0,0,20618,13070,0,442737,449518,430191,19327,0,14831,0,3
204086,2019,820978,682137,0,185915,496222,0,128389,0,0,1374726,200,0,329771,338788,216744,122044,0,118657,0,3
204159,2019,62533,188223,92491,0,95732,0,33214,0,0,217542,210,0,442088,442091,399466,42625,0,38204,0,2
204191,2019,0,36042,0,35852,190,0,86595,0,0,-50553,1000,0,0,0,138,0,138,0,138,0
204213,2019,3187206,270789,2478,199227,69084,872,1053258,0,0,2405609,98336,0,1805493,2282349,2161187,121162,0,98339,0,18
204256,2019,137294,68749,33809,27614,7326,96981,131819,0,0,171205,200,0,176810,177419,174069,3350,0,1576,0,4
204329,2019,148962,444466,16865,220340,207261,0,46296,0,0,547132,2,0,935784,944438,668152,276286,0,267765,0,5
204396,2019,61475,127174,39039,26495,61640,539,358483,0,0,-169295,200,0,409426,410123,399411,10712,0,6578,0,4
204426,2019,534804,6268,0,5624,644,0,653318,0,0,-112246,8652,0,55421,55421,75080,0,19659,0,20315,1
204450,2019,78373,410303,41688,337756,30859,3405,178726,0,0,313355,200,0,552819,552819,425579,127240,0,121711,0,4
204469,2019,304220,654383,495,231880,422008,8051,69106,52229,0,845319,98280,0,1145865,1158528,968892,189636,0,159167,0,13
204620,2019,4491,38122,1686,36384,52,1659,403910,0,0,-359638,210,0,9234,9234,42532,0,33298,0,33390,1
204744,2019,180321,90918,0,32858,58060,0,57086,0,0,214153,200,0,240708,251898,208050,43848,0,41339,0,1
204752,2019,19437,14628,3655,9218,1755,0,40670,0,0,-6605,200,0,0,0,0,0,0,0,0,0
204779,2019,2115,0,0,0,0,0,1265,0,0,850,200,0,0,0,0,0,0,0,0,0
204817,2019,1986473,552752,0,411760,140992,0,1168889,0,0,1370336,3010,0,1657178,1657192,1458502,198690,0,182096,0,1
204841,2019,41896,435035,44192,387706,3137,108,118775,354703,0,3561,15000,0,813588,834916,715046,119870,0,111437,0,8
204884,2019,0,6865,0,6836,29,0,3773,0,0,3092,200,0,0,0,0,0,0,0,0,0
204906,2019,224407,1208919,59800,832405,316714,9414,950151,0,0,492589,14400,0,4019737,4048536,3637717,410819,0,370541,0,84
204949,2019,6420,1264208,0,678564,585644,0,571402,0,0,699226,200,0,2857554,1699691,1381681,318010,0,286878,0,3
204981,2019,114019,206997,47394,139044,20559,0,77549,0,0,243467,1000,0,0,0,2258,0,2258,0,2258,0
205006,2019,87925,47131,45036,1281,814,0,305808,0,0,-170752,1170,0,0,0,0,0,0,0,0,0
205049,2019,0,87766,2862,9248,75656,0,10714,0,0,77052,500,0,157246,157246,133116,24130,0,23575,0,3
205146,2019,1150892,697735,30104,505404,162227,0,502356,0,0,1346271,100000,0,710775,718341,603698,114643,0,107520,0,10
205251,2019,0,1072,0,1072,0,0,48966,0,0,-47894,200,0,0,0,0,0,0,0,0,0
205260,2019,2656286,668515,0,6780,57725,2356,171494,0,0,3155663,200,0,771731,1121776,450742,671034,0,659937,0,1
205286,2019,72011,15517,0,0,15517,0,5298,0,0,82230,200,0,34184,34184,17541,16643,0,15988,0,1
205294,2019,285095,420078,114484,289578,16016,3435,2272386,0,0,-1563778,8500,0,1877731,1944376,2102492,0,158116,0,177360,21
205340,2019,85864,139523,0,26960,112563,0,61354,0,0,164033,200,0,170046,170119,69731,100388,0,98687,0,1
205375,2019,243580,261728,9578,249573,2577,9602,255669,0,0,259241,200,0,29320,29402,25382,4020,0,3138,0,0
205499,2019,5553813,4609146,2718395,631279,1259472,17581,1463455,384773,0,8332312,2633169,0,10898737,11267655,10303405,964250,0,716940,0,45
205529,2019,5207231,7358622,35558,4624006,2699058,34060,2063056,0,0,10536857,121000,0,17140570,17218279,16666235,552044,0,474107,0,95
205693,2019,934364,815264,9154,1936,804174,37633,16295,0,0,1770966,510,0,513044,520021,473030,46991,0,41790,0,4
205740,2019,154318,25817,0,23772,2045,0,107832,0,0,72303,20010,0,110868,110868,11043,99825,0,96499,0,0
205782,2019,505285,386561,0,294095,92466,0,618386,0,0,273460,8550,0,281550,281604,219679,61925,0,59109,0,1
205863,2019,415143,24499,1639,17745,5115,0,204650,3824,0,231168,200,0,92273,92273,33162,59111,0,56343,0,0
205952,2019,463836,877380,288709,137314,451357,21803,962872,0,127146,273001,50000,0,1802640,1854820,2030755,0,175935,0,175935,2
205960,2019,0,142300,84310,48865,9125,0,118770,0,0,23530,4660,0,259391,259896,246594,13302,0,10696,0,2
206214,2019,99623,1465,0,0,1465,0,88891,0,0,12197,200,0,0,0,0,0,0,0,0,0
206222,2019,254375,4929097,1760010,10025,3159062,0,4244779,0,0,938693,200,0,4395073,4395073,3072149,1322924,0,1278973,0,1
206281,2019,0,82092,62525,19422,145,2000,220943,0,0,-136851,200,0,42090,42090,48037,0,5947,0,7210,0
206338,2019,16894,4078,3934,110,34,0,258288,0,0,-237316,200,0,10180,10180,21553,0,11373,0,11622,0
206354,2019,26895,96396,58154,36964,1278,0,46405,1,0,76885,7314,0,0,0,9251,0,9251,0,9251,0
206400,2019,39175,9039,0,3585,5454,0,520566,0,0,-472352,200,0,0,0,0,0,0,0,0,0
206516,2019,1871056,1222125,7440,1151703,62982,2251,1464101,0,0,1631331,2500,0,245398,245398,141440,103958,0,101504,0,2
206613,2019,95211,65722,31457,18719,15546,0,5976,0,0,154957,200,0,104665,104665,46470,58195,0,55055,0,0
206656,2019,2047270,191170,0,127824,63346,0,475330,0,0,1763110,95407,0,98525,99164,165135,0,65971,0,68592,0
207139,2019,1846567,3899374,1200236,917405,1781733,0,2943932,0,0,2802009,400,0,10010859,10021533,9301614,719919,0,593612,0,39
207171,2019,2937722,489934,12362,459970,17602,0,3087994,0,0,339662,400,0,410787,413729,208377,205352,0,201223,0,1
207198,2019,749,375,0,251,124,0,5326,0,0,-4202,200,0,0,0,0,0,0,0,0,0
207210,2019,83829,15632,0,15361,271,0,21608,0,0,77853,6510,0,119367,131933,34417,97516,0,93558,0,0
207236,2019,21105,134448,58510,992,74946,0,12010,0,0,143543,4330,0,974530,974530,828382,146148,0,136397,0,2
207422,2019,0,32780,28635,3568,577,0,41256,0,0,-8476,400,0,27211,27377,23684,3693,0,2877,0,1
207562,2019,534583,604954,39982,117534,447438,0,132665,0,0,1006872,239108,0,1080375,1168828,938676,230152,0,230152,0,9
207597,2019,0,665,0,129,536,552,424,0,0,793,1,0,0,0,0,0,0,0,0,0
207732,2019,0,20841,3630,15239,1972,0,274915,0,0,-254074,9710,0,28838,28838,41394,0,12556,0,13421,2
207856,2019,0,4558,0,4558,0,0,35757,0,0,-31199,200,0,0,0,0,0,0,0,0,0
207902,2019,7292,0,0,0,0,0,35483,0,0,-28191,200,0,0,0,380,0,380,0,380,0
207929,2019,0,0,0,0,0,0,172862,0,0,-172862,210,0,0,0,403,0,403,0,403,0
207961,2019,39602,768490,60374,707996,120,92204,1496478,0,0,-596182,5000,0,543957,600235,624530,0,24295,0,29735,0
208029,2019,1880597,1416709,311315,358683,746711,2010,2393622,0,0,905694,30000,0,11611561,12681546,12060443,621103,0,263749,0,106
208150,2019,913,8815,0,8038,777,0,95069,0,0,-85341,200,0,120769,120769,64289,56480,0,52857,0,0
208185,2019,158826,777,612,-558,723,0,275389,0,0,-115786,200,0,43365,43365,20942,22423,0,21122,0,0
208223,2019,0,778,91,0,687,0,0,0,0,778,200,0,0,0,0,0,0,0,0,0
208240,2019,323266,75433,7079,60185,8169,5697,139538,0,0,264858,200,0,375345,412779,501765,0,88986,0,92853,6
208282,2019,41469,20061,14877,1366,3818,0,85314,0,0,-23784,200,0,0,0,0,0,0,0,0,0
208320,2019,20862712,5024266,4477317,269287,-1087241,15291,7372978,0,0,18529291,372700,0,30458427,32216988,30048998,2167990,0,2043120,0,14
208371,2019,41663,215113,8655,10562,195896,0,21751,0,0,235025,200,0,654660,746652,551815,194837,0,188084,0,4
208576,2019,5318,0,0,0,0,0,155123,0,0,-149805,200,0,0,0,0,0,0,0,0,0
208592,2019,0,0,0,0,0,0,47860,0,0,-47860,200,0,0,0,0,0,0,0,0,0
208606,2019,54189,123085,120947,0,2138,0,82274,0,0,95000,400,0,134270,134270,113942,20328,0,16301,0,0
208614,2019,659174,22098,0,10099,11999,0,39922,0,0,641350,200,0,102251,108987,81016,27971,0,24701,0,0
208649,2019,285652,73975,67372,1108,5495,0,60459,0,0,299168,94409,0,387397,395350,389107,6243,0,5244,0,0
208703,2019,887243,175504,29541,134198,11218,133821,1192916,0,0,3652,77864,0,441163,442364,437258,5106,0,699,0,6
208738,2019,1935118,11221870,8541804,2607545,72521,0,12617172,0,0,539816,10160,0,3590283,3593364,3512156,81208,0,45287,0,32
209024,2019,207167,509504,146410,208025,155069,952,33484,0,0,684139,17000,0,789198,790124,560211,229913,0,222021,0,1
209040,2019,736605,291819,40544,207976,43299,2372,1029886,0,0,910,500,0,2838303,2842899,2765114,77785,0,50487,0,22
209121,2019,155,137646,0,117063,20583,0,0,0,0,137801,201,0,0,0,197,0,197,0,197,0
209440,2019,116315,1173949,1087458,80615,5876,202663,1425112,-1952,0,69767,200,0,946645,946649,926151,20498,0,11107,0,6
209466,2019,1057414,378540,9426,311748,57366,6122,507729,329290,0,605057,7300,0,624760,755234,684072,71162,0,64677,0,5
209563,2019,43012,216994,104436,11880,100678,507,96048,0,0,164465,4000,0,1365241,1539422,1457614,81808,0,69846,0,15
209580,2019,125295,251215,-67869,161152,157932,0,72534,0,0,303976,200,0,429533,479783,415233,64550,0,59754,0,4
209679,2019,73800,53353,45141,8187,25,0,316703,0,0,-189550,200,0,78157,78923,113804,0,34881,0,36733,1
209695,2019,195682,468765,438708,28359,1698,0,373763,0,0,290684,200,0,2252925,2254869,1967611,287258,0,263591,0,3
209725,2019,153595,172733,3136,165948,3649,0,307482,0,0,18846,200,0,3136,6272,2864,3408,0,3314,0,0
209784,2019,0,375270,0,362451,12819,0,28290,0,0,346980,200,0,7176,7176,14713,0,7537,0,7719,0
209814,2019,28225,197540,0,45671,151869,0,44311,0,0,181454,202,0,115552,115552,72616,42936,0,41781,0,1
209822,2019,132282,953334,70810,26220,856304,509289,169071,0,0,1425834,30000,0,4983472,4986941,4798230,188711,0,155519,0,26
209920,2019,0,2087,1734,0,353,0,86991,0,0,-84904,10220,0,18194,18194,19175,0,981,0,1527,0
209946,2019,741097,105234,0,36397,68837,0,6913,0,0,839418,1200,0,233479,233479,139369,94110,0,87106,0,0
209954,2019,0,249,0,31,218,0,22300,0,0,-22051,500,0,0,0,0,0,0,0,0,0
209962,2019,29777,7549,0,83,7466,0,25847,0,0,11479,200,0,100645,100645,85393,15252,0,14246,0,2
209989,2019,0,57430,0,32444,24986,0,5027,0,0,52403,200,0,34548,34579,24870,9709,0,8672,0,0
210126,2019,5802,1192791,281,882133,310377,335291,975438,0,0,558446,387500,0,83372,92672,136268,0,43596,0,44434,1
210231,2019,50672,37507,17934,65,19508,0,2890,0,0,85289,30,0,107900,107900,60210,47690,0,46611,0,0
210266,2019,19799,114344,4602,32941,76801,0,6343,0,0,127800,800,0,56069,56069,17060,39009,0,37327,0,0
210274,2019,919625,12869,4061,7976,832,0,746255,0,0,186239,200,0,80857,80857,178813,0,97956,0,98763,2
210428,2019,0,41206,0,21041,20165,0,23068,5225,0,12913,300,0,102270,103931,78036,25895,0,24839,0,1
210436,2019,113335,161330,148112,4047,9171,0,234981,0,0,39684,1000,0,1174273,1174282,892676,281606,0,269863,0,10
210495,2019,0,4989,0,0,4989,0,0,0,0,4989,200,0,0,0,0,0,0,0,0,0
210509,2019,0,9474,2854,6620,0,0,15419,0,0,-5945,200,0,0,0,0,0,0,0,0,0
210606,2019,153214,98638,56154,15574,26910,0,257269,0,0,-5417,45000,0,1472487,1472487,1438232,34255,0,34255,0,5
210614,2019,72609,171431,63333,102762,5336,5800,170346,0,0,79494,400,0,510816,527193,500809,26384,0,21530,0,2
210622,2019,274424,897599,434064,321854,141681,1636,232232,0,0,941427,100000,0,850339,937571,992407,0,54836,0,62562,6
210754,2019,0,12203,10022,0,2181,0,51164,0,0,-38961,200,0,51773,51773,43690,8083,0,6530,0,1
210827,2019,170428,17062,0,17000,62,0,393871,0,0,-206381,200,0,0,0,0,0,0,0,0,0
210835,2019,514644,609259,0,604746,4513,0,3434,0,0,1120469,720,0,29670,29671,212,29459,0,28568,0,0
210878,2019,55031,276870,214272,19889,42709,0,714032,0,0,-382131,200,0,47965,47965,58726,0,10761,0,11240,1
211067,2019,217985,147776,81861,62800,3115,0,38428,0,0,327333,200,0,25647,22644,43999,0,21355,0,22125,0
211172,2019,1187307,353991,139821,156449,57721,22883,906025,0,0,658156,200,0,895241,900403,868011,32392,0,23388,0,0
